Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,1,0,1,0
2,0.0,0.0,0.0,0.0,0,2,0,2,0
3,0.0,0.0,0.0,0.0,0,3,0,3,0
4,0.0,0.0,0.0,0.0,0,3,0,3,0
5,0.0,0.0,0.0,0.0,0,3,0,3,0
6,0.0,0.0,0.0,0.0,0,4,0,4,0
7,0.0,0.0,0.0,0.0,0,4,0,4,0
8,0.0,0.0,0.0,0.0,0,4,0,4,0
9,0.0,0.0,0.0,0.0,0,5,0,5,0
10,0.0,0.0,0.0,0.0,0,6,0,6,0
11,0.0,0.0,0.0,0.0,0,7,0,7,0
12,0.0,0.0,0.0,0.0,0,7,0,7,0
13,0.0,0.0,0.0,0.0,0,8,0,8,0
14,0.0,0.0,0.0,0.0,0,9,0,9,0
15,0.0,0.0,0.0,0.0,0,9,0,10,0
16,2.2813212318564844,2.063833460220426,2.2813212318564844,2.063833460220426,2,9,2,9,0
17,2.2813212318564844,2.063833460220426,2.2813212318564844,2.063833460220426,2,10,2,9,0
18,2.2813212318564844,2.063833460220426,2.2813212318564844,2.063833460220426,2,9,2,10,0
19,2.2813212318564844,2.063833460220426,2.2813212318564844,2.063833460220426,2,10,2,10,0
20,2.2813212318564844,2.063833460220426,2.2813212318564844,2.063833460220426,2,9,2,9,0
21,2.2813212318564844,2.063833460220426,2.2813212318564844,2.063833460220426,2,9,2,8,0
22,2.2813212318564844,2.063833460220426,2.2813212318564844,2.063833460220426,2,9,2,9,0
23,2.2813212318564844,2.063833460220426,2.2813212318564844,2.063833460220426,2,10,2,9,0
24,2.6782370547329,2.063833460220426,2.2813212318564844,2.063833460220426,3,9,2,8,0
25,2.6782370547329,2.063833460220426,3.7657609375611214,2.063833460220426,3,10,3,9,0
26,2.6782370547329,2.063833460220426,3.7657609375611214,2.063833460220426,3,11,3,10,0
27,2.6782370547329,2.063833460220426,3.7657609375611214,2.063833460220426,3,10,3,9,0
28,2.6782370547329,2.063833460220426,7.167953021425603,2.818839421009752,3,10,5,9,0
29,6.96582771436174,2.645852548489952,7.167953021425603,2.818839421009752,5,11,5,10,0
30,6.96582771436174,2.645852548489952,7.167953021425603,2.818839421009752,5,11,5,11,0
31,6.96582771436174,2.645852548489952,11.498342712009862,4.3303896905842585,5,11,6,12,0
32,6.96582771436174,2.645852548489952,11.498342712009862,4.3303896905842585,5,10,6,11,0
33,6.96582771436174,2.645852548489952,11.498342712009862,4.3303896905842585,5,9,6,11,0
34,6.96582771436174,2.645852548489952,11.498342712009862,4.3303896905842585,5,9,6,11,0
35,7.904378456717207,2.645852548489952,11.498342712009862,4.3303896905842585,6,10,6,11,0
36,10.530909470648236,5.2723835624209805,11.498342712009862,4.3303896905842585,7,8,6,11,0
37,10.530909470648236,5.2723835624209805,11.498342712009862,4.3303896905842585,7,9,6,11,0
38,10.530909470648236,5.2723835624209805,11.498342712009862,4.3303896905842585,7,10,6,11,0
39,10.530909470648236,5.2723835624209805,17.218032909312523,10.05007988788692,7,10,7,12,0
40,10.530909470648236,5.2723835624209805,17.218032909312523,10.05007988788692,7,9,7,12,0
41,10.530909470648236,5.2723835624209805,17.218032909312523,10.05007988788692,7,9,7,11,0
42,10.530909470648236,5.2723835624209805,25.89436363240192,14.396020920392054,7,10,8,12,0
43,11.627156608864876,5.2723835624209805,25.89436363240192,14.396020920392054,8,11,8,12,0
44,11.627156608864876,5.2723835624209805,25.89436363240192,14.396020920392054,8,11,8,12,0
45,12.05070724928068,5.2723835624209805,25.89436363240192,14.396020920392054,9,12,8,11,0
46,24.702332537844335,16.856097477098647,26.962275006287907,14.396020920392054,11,11,9,11,0
47,24.702332537844335,16.856097477098647,26.962275006287907,14.396020920392054,11,11,9,12,0
48,59.118270183402686,45.99965156023602,36.69621324320212,24.129959157306267,14,10,10,9,0
49,59.118270183402686,45.99965156023602,36.69621324320212,24.129959157306267,14,10,10,10,0
50,59.118270183402686,45.99965156023602,64.90310466233313,39.02534983813089,14,10,14,11,0
51,59.118270183402686,45.99965156023602,87.5549060564588,46.22074170665287,14,11,16,11,0
52,69.59530614904443,47.237693860003255,87.5549060564588,46.22074170665287,15,11,16,11,0
53,97.31184599128892,64.8415732629658,98.4977411074846,57.16357675767866,16,11,17,12,0
54,98.26728286076612,74.95423370224775,98.4977411074846,57.16357675767866,17,10,17,12,0
55,104.50196413047873,74.95423370224775,100.6036613386302,57.16357675767866,18,11,18,12,0
56,104.50196413047873,74.95423370224775,100.6036613386302,57.16357675767866,18,11,18,11,0
57,104.50196413047873,74.95423370224775,100.6036613386302,57.16357675767866,18,11,18,12,0
58,104.50196413047873,74.95423370224775,109.9382771400846,57.52281798189146,18,11,19,11,0
59,104.50196413047873,74.95423370224775,109.9382771400846,57.52281798189146,18,12,19,12,0
60,104.50196413047873,74.95423370224775,109.9382771400846,57.52281798189146,18,12,19,12,0
61,104.50196413047873,74.95423370224775,110.49717991946672,66.49819255913306,18,12,20,13,0
62,104.50196413047873,74.95423370224775,110.49717991946672,66.49819255913306,18,13,20,13,0
63,117.9556841025744,87.60652829688794,111.2986052969222,66.49819255913306,20,13,21,11,0
64,131.42699596552313,88.2614684194565,111.2986052969222,66.49819255913306,22,13,21,10,0
65,142.35277859060517,88.71021507889685,122.50031364020477,68.72452632517403,23,14,22,11,0
66,142.35277859060517,88.71021507889685,122.50031364020477,68.72452632517403,23,12,22,11,0
67,142.35277859060517,88.71021507889685,134.510222400376,71.39981928389085,23,13,23,12,0
68,142.35277859060517,88.71021507889685,150.4240076697286,87.31360455324347,23,11,24,11,0
69,142.35277859060517,88.71021507889685,150.4240076697286,87.31360455324347,23,12,24,12,0
70,156.23008420448764,102.58752069277928,172.23446688123906,99.3901255278397,24,13,25,12,0
71,156.23008420448764,102.58752069277928,192.65529761062248,108.86812120619736,24,13,26,12,0
72,162.14349442337885,102.58752069277928,192.65529761062248,108.86812120619736,25,12,26,11,0
73,162.14349442337885,102.58752069277928,192.65529761062248,108.86812120619736,25,13,26,12,0
74,166.6184750377717,113.06455665842104,198.65943305622383,119.81095625722315,27,14,27,12,0
75,208.56218178433767,138.33320269882657,212.6754331874875,122.884121337461,30,14,28,13,0
