Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,1,0,1,0
2,0.0,0.0,0.0,0.0,0,1,0,1,0
3,0.0,0.0,0.0,0.0,0,2,0,2,0
4,0.0,0.0,0.0,0.0,0,2,0,2,0
5,0.0,0.0,0.0,0.0,0,3,0,3,0
6,0.0,0.0,0.0,0.0,0,3,0,3,0
7,0.0,0.0,0.0,0.0,0,3,0,3,0
8,0.0,0.0,0.0,0.0,0,3,0,3,0
9,0.0,0.0,0.0,0.0,0,3,0,3,0
10,0.0,0.0,0.0,0.0,0,3,0,3,0
11,0.0,0.0,0.0,0.0,0,4,0,4,0
12,0.0,0.0,0.0,0.0,0,4,0,4,0
13,0.0,0.0,0.0,0.0,0,4,0,4,0
14,0.0,0.0,0.0,0.0,0,4,0,4,0
15,0.0,0.0,0.0,0.0,0,5,0,5,0
16,0.0,0.0,0.0,0.0,0,5,0,5,0
17,0.0,0.0,0.0,0.0,0,5,0,5,0
18,0.09484461769512,0.09484461769512,0.09484461769512,0.09484461769512,1,5,1,5,0
19,0.09484461769512,0.09484461769512,0.09484461769512,0.09484461769512,1,6,1,6,0
20,0.09484461769512,0.09484461769512,0.09484461769512,0.09484461769512,1,6,1,6,0
21,0.09484461769512,0.09484461769512,0.09484461769512,0.09484461769512,1,5,1,5,0
22,0.09484461769512,0.09484461769512,0.09484461769512,0.09484461769512,1,5,1,5,0
23,0.09484461769512,0.09484461769512,0.09484461769512,0.09484461769512,1,6,1,6,0
24,1.415582560338212,1.320737942643092,1.415582560338212,1.320737942643092,2,6,2,6,0
25,1.415582560338212,1.320737942643092,1.415582560338212,1.320737942643092,2,6,2,6,0
26,1.415582560338212,1.320737942643092,1.415582560338212,1.320737942643092,2,5,2,5,0
27,1.415582560338212,1.320737942643092,1.415582560338212,1.320737942643092,2,6,2,6,0
28,5.263526429652185,3.445923441731903,5.263526429652185,3.445923441731903,4,6,4,6,0
29,7.30193911910813,3.445923441731903,7.30193911910813,3.445923441731903,5,7,5,7,0
30,7.30193911910813,3.445923441731903,7.30193911910813,3.445923441731903,5,7,5,7,0
31,7.30193911910813,3.445923441731903,7.30193911910813,3.445923441731903,5,8,5,8,0
32,8.854802518834415,3.445923441731903,8.854802518834415,3.445923441731903,6,7,6,7,0
33,8.854802518834415,3.445923441731903,8.854802518834415,3.445923441731903,6,5,6,5,0
34,8.854802518834415,3.445923441731903,8.854802518834415,3.445923441731903,6,5,6,4,0
35,8.854802518834415,3.445923441731903,8.854802518834415,3.445923441731903,6,6,6,5,0
36,8.854802518834415,3.445923441731903,8.854802518834415,3.445923441731903,6,4,6,3,0
37,8.854802518834415,3.445923441731903,8.854802518834415,3.445923441731903,6,4,6,3,0
38,8.854802518834415,3.445923441731903,8.854802518834415,3.445923441731903,6,4,6,3,0
39,8.854802518834415,3.445923441731903,8.854802518834415,3.445923441731903,6,4,6,4,0
40,8.854802518834415,3.445923441731903,8.854802518834415,3.445923441731903,6,3,6,3,0
41,8.854802518834415,3.445923441731903,8.854802518834415,3.445923441731903,6,4,6,4,0
42,9.579051659109428,5.484336131187849,9.579051659109428,5.484336131187849,7,4,7,4,0
43,9.579051659109428,5.484336131187849,9.579051659109428,5.484336131187849,7,4,7,4,0
44,9.579051659109428,5.484336131187849,9.579051659109428,5.484336131187849,7,3,7,3,0
45,9.579051659109428,5.484336131187849,9.579051659109428,5.484336131187849,7,4,7,4,0
46,10.217480322916137,5.484336131187849,10.217480322916137,5.484336131187849,8,4,8,4,0
47,10.217480322916137,5.484336131187849,10.217480322916137,5.484336131187849,8,4,8,4,0
48,10.217480322916137,5.484336131187849,10.217480322916137,5.484336131187849,8,4,8,3,0
49,11.985190002534823,5.484336131187849,11.985190002534823,5.484336131187849,9,4,9,3,0
50,11.985190002534823,5.484336131187849,11.985190002534823,5.484336131187849,9,4,9,3,0
51,11.985190002534823,5.484336131187849,11.985190002534823,5.484336131187849,9,4,9,3,0
52,17.36857866292313,10.867724791576157,17.36857866292313,10.867724791576157,10,4,10,3,0
53,31.06887569718938,22.52960913638646,32.762170882034795,22.52960913638646,11,5,12,4,0
54,33.40922751949637,22.52960913638646,32.762170882034795,22.52960913638646,12,5,12,4,0
55,33.40922751949637,22.52960913638646,32.762170882034795,22.52960913638646,12,6,12,5,0
56,34.44289863558383,22.52960913638646,32.762170882034795,22.52960913638646,13,6,12,5,0
57,34.44289863558383,22.52960913638646,32.762170882034795,22.52960913638646,13,7,12,6,0
58,34.44289863558383,22.52960913638646,32.762170882034795,22.52960913638646,13,7,12,6,0
59,35.89100995810708,24.869960958693444,38.06734772797195,26.386674659800367,14,8,14,7,0
60,45.69287422947683,32.33147340775621,47.8692119993417,32.742615489438215,15,8,15,7,0
61,45.69287422947683,32.33147340775621,47.8692119993417,32.742615489438215,15,8,15,7,0
62,51.56051136746507,34.753187104012554,53.73684913732994,34.753187104012554,16,7,16,6,0
63,51.56051136746507,34.753187104012554,53.73684913732994,34.753187104012554,16,8,16,7,0
64,51.56051136746507,34.753187104012554,53.73684913732994,34.753187104012554,16,8,16,7,0
65,51.56051136746507,34.753187104012554,53.73684913732994,34.753187104012554,16,8,16,7,0
66,55.9959527768138,39.18862851336127,53.73684913732994,34.753187104012554,17,7,16,7,0
67,55.9959527768138,39.18862851336127,58.45955777038003,39.47589573706264,17,7,17,7,0
68,55.9959527768138,39.18862851336127,58.45955777038003,39.47589573706264,17,7,17,6,0
69,55.9959527768138,39.18862851336127,58.45955777038003,39.47589573706264,17,7,17,6,0
70,55.9959527768138,39.18862851336127,58.45955777038003,39.47589573706264,17,6,17,6,0
71,55.9959527768138,39.18862851336127,58.45955777038003,39.47589573706264,17,7,17,7,0
72,55.9959527768138,39.18862851336127,58.45955777038003,39.47589573706264,17,7,17,7,0
73,55.9959527768138,39.18862851336127,58.45955777038003,39.47589573706264,17,8,17,7,0
74,67.93716055897478,46.69439488617354,70.40076555254102,46.69439488617354,18,8,18,7,0
75,67.93716055897478,46.69439488617354,70.40076555254102,46.69439488617354,18,8,18,8,0
76,69.3057213147961,46.69439488617354,71.76932630836234,46.69439488617354,19,8,19,8,0
77,69.3057213147961,46.69439488617354,71.76932630836234,46.69439488617354,19,8,19,8,0
