Time,Seed,Demand,Alpha,Scenario,ComputationTime
0,0,demand_1x,1.0,S1,0.0716155000263825
0,0,demand_1x,0.0,S2,0.0737468999577686
1,0,demand_1x,1.0,S1,0.0866039999527856
1,0,demand_1x,0.0,S2,0.0994387000100687
2,0,demand_1x,1.0,S1,0.1046907999552786
2,0,demand_1x,0.0,S2,0.116627600044012
3,0,demand_1x,1.0,S1,0.1198534000432118
3,0,demand_1x,0.0,S2,0.1471250999020412
4,0,demand_1x,1.0,S1,0.1736973000224679
4,0,demand_1x,0.0,S2,0.2234981999499723
5,0,demand_1x,1.0,S1,0.1373976999893784
5,0,demand_1x,0.0,S2,0.1916169000323861
6,0,demand_1x,1.0,S1,0.1936665999237448
6,0,demand_1x,0.0,S2,0.4428333999821916
7,0,demand_1x,1.0,S1,0.2789966999553144
7,0,demand_1x,0.0,S2,0.3169828000245616
8,0,demand_1x,1.0,S1,0.3899497999809682
8,0,demand_1x,0.0,S2,0.4913510999176651
9,0,demand_1x,1.0,S1,0.2516345999902114
9,0,demand_1x,0.0,S2,0.3942285999655723
10,0,demand_1x,1.0,S1,0.3510225999634713
10,0,demand_1x,0.0,S2,0.3450713000493124
11,0,demand_1x,1.0,S1,0.4000290000112727
11,0,demand_1x,0.0,S2,0.6162058999761939
12,0,demand_1x,1.0,S1,0.5576757000526413
12,0,demand_1x,0.0,S2,0.7192423000233248
13,0,demand_1x,1.0,S1,0.5600853000069037
13,0,demand_1x,0.0,S2,0.7177218999713659
14,0,demand_1x,1.0,S1,0.5116804999997839
14,0,demand_1x,0.0,S2,0.908066499978304
15,0,demand_1x,1.0,S1,0.773636500001885
15,0,demand_1x,0.0,S2,0.8977765999734402
16,0,demand_1x,1.0,S1,0.6879825999494642
16,0,demand_1x,0.0,S2,1.0055634999880567
17,0,demand_1x,1.0,S1,0.9126592000247912
17,0,demand_1x,0.0,S2,1.0211420999839902
18,0,demand_1x,1.0,S1,0.7545968999620527
18,0,demand_1x,0.0,S2,1.0036127999192104
19,0,demand_1x,1.0,S1,0.6661373999668285
19,0,demand_1x,0.0,S2,1.0057872000616044
20,0,demand_1x,1.0,S1,0.8784048999659717
20,0,demand_1x,0.0,S2,1.0104547999799252
21,0,demand_1x,1.0,S1,0.9656472000060604
21,0,demand_1x,0.0,S2,1.0132788999471811
22,0,demand_1x,1.0,S1,1.0032764999195931
22,0,demand_1x,0.0,S2,1.003453899989836
23,0,demand_1x,1.0,S1,1.0095195999601856
23,0,demand_1x,0.0,S2,1.0112962999846786
24,0,demand_1x,1.0,S1,1.0072675999253988
24,0,demand_1x,0.0,S2,1.0160319999558851
25,0,demand_1x,1.0,S1,1.0143555999966338
25,0,demand_1x,0.0,S2,1.0145409000106156
26,0,demand_1x,1.0,S1,1.019918999983929
26,0,demand_1x,0.0,S2,1.0082437000237403
27,0,demand_1x,1.0,S1,0.964377099997364
27,0,demand_1x,0.0,S2,1.0189771000295875
28,0,demand_1x,1.0,S1,1.0115001000231132
28,0,demand_1x,0.0,S2,1.011052899993956
29,0,demand_1x,1.0,S1,1.0048443999839949
29,0,demand_1x,0.0,S2,1.0159271999727937
30,0,demand_1x,1.0,S1,1.0032617000397297
30,0,demand_1x,0.0,S2,1.0093405999941751
31,0,demand_1x,1.0,S1,1.0107615999877453
31,0,demand_1x,0.0,S2,1.048922699992545
32,0,demand_1x,1.0,S1,1.0147507999790832
32,0,demand_1x,0.0,S2,1.023935499950312
33,0,demand_1x,1.0,S1,1.0037119999760762
33,0,demand_1x,0.0,S2,1.0155153999803588
34,0,demand_1x,1.0,S1,1.010891200043261
34,0,demand_1x,0.0,S2,1.012698300066404
35,0,demand_1x,1.0,S1,1.0060319000622258
35,0,demand_1x,0.0,S2,1.0263247000984848
36,0,demand_1x,1.0,S1,1.0032428000122309
36,0,demand_1x,0.0,S2,1.024055700050667
37,0,demand_1x,1.0,S1,1.015168899903074
37,0,demand_1x,0.0,S2,1.006360900006257
38,0,demand_1x,1.0,S1,1.0165510999504477
38,0,demand_1x,0.0,S2,1.0239507999503985
39,0,demand_1x,1.0,S1,1.0222639000276104
39,0,demand_1x,0.0,S2,1.0194561999524012
40,0,demand_1x,1.0,S1,1.011182300047949
40,0,demand_1x,0.0,S2,1.0057658000150695
41,0,demand_1x,1.0,S1,1.0086987999966368
41,0,demand_1x,0.0,S2,1.0056441000197085
42,0,demand_1x,1.0,S1,1.0772597999311984
42,0,demand_1x,0.0,S2,1.0437266000080854
43,0,demand_1x,1.0,S1,1.0152454000199214
43,0,demand_1x,0.0,S2,1.0168740999652073
44,0,demand_1x,1.0,S1,1.0132232999894768
44,0,demand_1x,0.0,S2,1.0359699999680745
45,0,demand_1x,1.0,S1,1.0169850999955088
45,0,demand_1x,0.0,S2,1.00859640003182
46,0,demand_1x,1.0,S1,1.017792500089854
46,0,demand_1x,0.0,S2,1.03251240006648
47,0,demand_1x,1.0,S1,1.056732700089924
47,0,demand_1x,0.0,S2,1.0333785000257194
48,0,demand_1x,1.0,S1,1.0380527999950573
48,0,demand_1x,0.0,S2,1.0985761999618262
49,0,demand_1x,1.0,S1,1.0331922000041232
49,0,demand_1x,0.0,S2,1.018337200046517
50,0,demand_1x,1.0,S1,1.02877630002331
50,0,demand_1x,0.0,S2,1.019079999998212
51,0,demand_1x,1.0,S1,1.0559014999307692
51,0,demand_1x,0.0,S2,1.123001900035888
52,0,demand_1x,1.0,S1,1.0364199000177905
52,0,demand_1x,0.0,S2,1.1167021000292152
53,0,demand_1x,1.0,S1,1.0166791999945417
53,0,demand_1x,0.0,S2,1.0067987000802532
54,0,demand_1x,1.0,S1,1.0475120999617502
54,0,demand_1x,0.0,S2,1.049753399915062
55,0,demand_1x,1.0,S1,1.067264000070281
55,0,demand_1x,0.0,S2,1.031109299976379
56,0,demand_1x,1.0,S1,1.013068599975668
56,0,demand_1x,0.0,S2,1.0573048000223937
57,0,demand_1x,1.0,S1,1.0164824000094086
57,0,demand_1x,0.0,S2,1.014869299950078
58,0,demand_1x,1.0,S1,1.0923010999104008
58,0,demand_1x,0.0,S2,1.0255675000371411
59,0,demand_1x,1.0,S1,1.12386160006281
59,0,demand_1x,0.0,S2,1.0184547000098974
60,0,demand_1x,1.0,S1,1.0182313999393957
60,0,demand_1x,0.0,S2,1.0642938000382856
61,0,demand_1x,1.0,S1,1.0063111999770626
61,0,demand_1x,0.0,S2,1.106201300048269
62,0,demand_1x,1.0,S1,1.0174201999325303
62,0,demand_1x,0.0,S2,1.0490454999962822
63,0,demand_1x,1.0,S1,1.041461499989964
63,0,demand_1x,0.0,S2,1.0808123999740928
64,0,demand_1x,1.0,S1,1.0416748999850824
64,0,demand_1x,0.0,S2,1.0473972000181675
65,0,demand_1x,1.0,S1,1.033339999965392
65,0,demand_1x,0.0,S2,1.142582300002687
66,0,demand_1x,1.0,S1,1.01919389993418
66,0,demand_1x,0.0,S2,1.0487410000059754
67,0,demand_1x,1.0,S1,1.027553700027056
