Time,Seed,Demand,Alpha,Scenario,ComputationTime
1,0,demand_0.5x,1.0,S1,0.0680148999672383
1,0,demand_0.5x,1.0,S2,0.0689456000691279
3,0,demand_0.5x,1.0,S1,0.0765751999570056
3,0,demand_0.5x,1.0,S2,0.0761994000058621
5,0,demand_0.5x,1.0,S1,0.1051516999723389
5,0,demand_0.5x,1.0,S2,0.0897620000177994
7,0,demand_0.5x,1.0,S1,0.0748361999867484
7,0,demand_0.5x,1.0,S2,0.0876321999821811
9,0,demand_0.5x,1.0,S1,0.1040955999633297
9,0,demand_0.5x,1.0,S2,0.1245730000082403
11,0,demand_0.5x,1.0,S1,0.1769652999937534
11,0,demand_0.5x,1.0,S2,0.1768845999613404
13,0,demand_0.5x,1.0,S1,0.1526667999569326
13,0,demand_0.5x,1.0,S2,0.2222294999519363
15,0,demand_0.5x,1.0,S1,0.1720394999720156
15,0,demand_0.5x,1.0,S2,0.1766519000520929
17,0,demand_0.5x,1.0,S1,0.2442965999944135
17,0,demand_0.5x,1.0,S2,0.3333227999974042
19,0,demand_0.5x,1.0,S1,0.2873712999280542
19,0,demand_0.5x,1.0,S2,0.3011379999807104
21,0,demand_0.5x,1.0,S1,0.226528099970892
21,0,demand_0.5x,1.0,S2,0.2977287999819964
23,0,demand_0.5x,1.0,S1,0.3113009999506175
23,0,demand_0.5x,1.0,S2,0.3743367000715807
25,0,demand_0.5x,1.0,S1,0.3470638999715447
25,0,demand_0.5x,1.0,S2,0.496344199986197
27,0,demand_0.5x,1.0,S1,0.4112772000953555
27,0,demand_0.5x,1.0,S2,0.4876885000849142
29,0,demand_0.5x,1.0,S1,0.3510481999255717
29,0,demand_0.5x,1.0,S2,0.468345999950543
31,0,demand_0.5x,1.0,S1,0.428219800000079
31,0,demand_0.5x,1.0,S2,0.5201838000211865
33,0,demand_0.5x,1.0,S1,0.460328200017102
33,0,demand_0.5x,1.0,S2,0.5869676000438631
35,0,demand_0.5x,1.0,S1,0.3570378000149503
35,0,demand_0.5x,1.0,S2,0.4766294000437483
37,0,demand_0.5x,1.0,S1,0.5130099999951199
37,0,demand_0.5x,1.0,S2,0.5425725999521092
39,0,demand_0.5x,1.0,S1,0.919784399913624
39,0,demand_0.5x,1.0,S2,0.5658049000194296
41,0,demand_0.5x,1.0,S1,0.6888214000500739
41,0,demand_0.5x,1.0,S2,0.5651103999698535
43,0,demand_0.5x,1.0,S1,0.4304459999548271
43,0,demand_0.5x,1.0,S2,0.6681374999461696
45,0,demand_0.5x,1.0,S1,0.3289953999919817
45,0,demand_0.5x,1.0,S2,0.6545380000025034
47,0,demand_0.5x,1.0,S1,0.2613963999319821
47,0,demand_0.5x,1.0,S2,0.4223146999720484
49,0,demand_0.5x,1.0,S1,0.3338518999516964
49,0,demand_0.5x,1.0,S2,0.4559592000441625
51,0,demand_0.5x,1.0,S1,0.3960471999598667
51,0,demand_0.5x,1.0,S2,0.4872713999357074
