Time,Seed,Demand,Alpha,Scenario,ComputationTime
0,0,demand_1.25x,1.0,S1,0.0716838000807911
0,0,demand_1.25x,0.8,S2,0.0755514000775292
1,0,demand_1.25x,1.0,S1,0.0870074999984353
1,0,demand_1.25x,0.8,S2,0.099129099980928
2,0,demand_1.25x,1.0,S1,0.081648200051859
2,0,demand_1.25x,0.8,S2,0.0877795999404043
3,0,demand_1.25x,1.0,S1,0.1184520999668166
3,0,demand_1.25x,0.8,S2,0.1441408999962732
3,0,demand_1.25x,1.0,S1,0.1220313999801874
3,0,demand_1.25x,0.8,S2,0.1054093999555334
4,0,demand_1.25x,1.0,S1,0.1434824999887496
4,0,demand_1.25x,0.8,S2,0.1802135000471025
5,0,demand_1.25x,1.0,S1,0.1952789999777451
5,0,demand_1.25x,0.8,S2,0.2314389999955892
6,0,demand_1.25x,1.0,S1,0.211581900017336
6,0,demand_1.25x,0.8,S2,0.2633439999772236
7,0,demand_1.25x,1.0,S1,0.3002227999968454
7,0,demand_1.25x,0.8,S2,0.3523902000160888
7,0,demand_1.25x,1.0,S1,0.310322800069116
7,0,demand_1.25x,0.8,S2,0.5495291000697762
8,0,demand_1.25x,1.0,S1,0.4294256999855861
8,0,demand_1.25x,0.8,S2,0.5374106999952346
9,0,demand_1.25x,1.0,S1,0.4205959999235347
9,0,demand_1.25x,0.8,S2,0.5574473000597209
10,0,demand_1.25x,1.0,S1,0.5392522000474855
10,0,demand_1.25x,0.8,S2,0.5683750999160111
11,0,demand_1.25x,1.0,S1,0.3606438999995589
11,0,demand_1.25x,0.8,S2,0.4997883999021724
11,0,demand_1.25x,1.0,S1,0.6735433998983353
11,0,demand_1.25x,0.8,S2,0.8016916000051424
12,0,demand_1.25x,1.0,S1,0.5032544999849051
12,0,demand_1.25x,0.8,S2,0.8194735000142828
13,0,demand_1.25x,1.0,S1,0.4761748000746593
13,0,demand_1.25x,0.8,S2,0.7012931999051943
14,0,demand_1.25x,1.0,S1,0.6410610000602901
14,0,demand_1.25x,0.8,S2,0.8906997999874875
15,0,demand_1.25x,1.0,S1,0.6168117999332026
15,0,demand_1.25x,0.8,S2,1.0042609999654817
15,0,demand_1.25x,1.0,S1,0.932408699998632
15,0,demand_1.25x,0.8,S2,1.006604599999264
16,0,demand_1.25x,1.0,S1,1.00253379996866
16,0,demand_1.25x,0.8,S2,1.012099799932912
17,0,demand_1.25x,1.0,S1,1.0049485999625176
17,0,demand_1.25x,0.8,S2,1.003918300033547
18,0,demand_1.25x,1.0,S1,1.0103010999737307
18,0,demand_1.25x,0.8,S2,1.0062875000294298
19,0,demand_1.25x,1.0,S1,1.006695199990645
19,0,demand_1.25x,0.8,S2,1.01079369999934
19,0,demand_1.25x,1.0,S1,1.0033431000774726
19,0,demand_1.25x,0.8,S2,1.0125417000381276
20,0,demand_1.25x,1.0,S1,1.0209944000234827
20,0,demand_1.25x,0.8,S2,1.0098247999558223
21,0,demand_1.25x,1.0,S1,1.0176898000063377
21,0,demand_1.25x,0.8,S2,1.0062421000329778
22,0,demand_1.25x,1.0,S1,1.012238100054674
22,0,demand_1.25x,0.8,S2,1.025626700022258
23,0,demand_1.25x,1.0,S1,1.016197899938561
23,0,demand_1.25x,0.8,S2,1.0299083000281826
23,0,demand_1.25x,1.0,S1,1.0187713999766856
23,0,demand_1.25x,0.8,S2,1.02120980003383
24,0,demand_1.25x,1.0,S1,1.0123757999390364
24,0,demand_1.25x,0.8,S2,1.0417026999639347
25,0,demand_1.25x,1.0,S1,1.0115158000262454
25,0,demand_1.25x,0.8,S2,1.030731500010006
26,0,demand_1.25x,1.0,S1,1.0147608999395743
26,0,demand_1.25x,0.8,S2,1.014946599956602
27,0,demand_1.25x,1.0,S1,1.040261600050144
27,0,demand_1.25x,0.8,S2,1.0330661999760196
27,0,demand_1.25x,1.0,S1,1.022988999960944
27,0,demand_1.25x,0.8,S2,1.0815320999827236
28,0,demand_1.25x,1.0,S1,1.0210944999707865
28,0,demand_1.25x,0.8,S2,1.0808572999667376
29,0,demand_1.25x,1.0,S1,1.027786900056526
29,0,demand_1.25x,0.8,S2,1.1221719000022858
30,0,demand_1.25x,1.0,S1,1.01449249999132
30,0,demand_1.25x,0.8,S2,1.1097436000127343
31,0,demand_1.25x,1.0,S1,1.027655699988827
31,0,demand_1.25x,0.8,S2,1.0240334999980405
31,0,demand_1.25x,1.0,S1,1.0061644000234082
31,0,demand_1.25x,0.8,S2,1.0131102999439463
32,0,demand_1.25x,1.0,S1,1.0303887999616563
32,0,demand_1.25x,0.8,S2,1.035885600023903
33,0,demand_1.25x,1.0,S1,1.0351857000496238
33,0,demand_1.25x,0.8,S2,1.06060360011179
34,0,demand_1.25x,1.0,S1,1.0689656999893486
34,0,demand_1.25x,0.8,S2,1.057981500052847
35,0,demand_1.25x,1.0,S1,1.0334295999491587
35,0,demand_1.25x,0.8,S2,1.0348509000614283
35,0,demand_1.25x,1.0,S1,1.0172160000074657
35,0,demand_1.25x,0.8,S2,1.0460946999955922
36,0,demand_1.25x,1.0,S1,1.0247823999961838
36,0,demand_1.25x,0.8,S2,1.0342794000171125
37,0,demand_1.25x,1.0,S1,1.022783700027503
37,0,demand_1.25x,0.8,S2,1.0261684999568388
38,0,demand_1.25x,1.0,S1,1.035817800089717
38,0,demand_1.25x,0.8,S2,1.0308349000988528
39,0,demand_1.25x,1.0,S1,1.0076458998955786
39,0,demand_1.25x,0.8,S2,1.0114971000002697
39,0,demand_1.25x,1.0,S1,1.037701900000684
39,0,demand_1.25x,0.8,S2,1.024193200049922
40,0,demand_1.25x,1.0,S1,1.065342799993232
40,0,demand_1.25x,0.8,S2,1.0582348000025377
41,0,demand_1.25x,1.0,S1,1.0120115000754597
41,0,demand_1.25x,0.8,S2,1.0689690000144765
42,0,demand_1.25x,1.0,S1,1.0847490000305695
42,0,demand_1.25x,0.8,S2,1.0448814999544993
43,0,demand_1.25x,1.0,S1,1.0123830999946222
43,0,demand_1.25x,0.8,S2,1.104740699985996
43,0,demand_1.25x,1.0,S1,1.1013992000371218
43,0,demand_1.25x,0.8,S2,1.1092074000043797
44,0,demand_1.25x,1.0,S1,1.018311099964194
44,0,demand_1.25x,0.8,S2,1.1696018000366166
45,0,demand_1.25x,1.0,S1,1.015307700028643
45,0,demand_1.25x,0.8,S2,1.0286495999898762
46,0,demand_1.25x,1.0,S1,1.0612531000515446
46,0,demand_1.25x,0.8,S2,1.0168587999651209
47,0,demand_1.25x,1.0,S1,1.019769800012
47,0,demand_1.25x,0.8,S2,1.0733079001074657
47,0,demand_1.25x,1.0,S1,1.0445701000280678
47,0,demand_1.25x,0.8,S2,1.0249865000369027
48,0,demand_1.25x,1.0,S1,1.138946000020951
48,0,demand_1.25x,0.8,S2,1.0348628000356257
49,0,demand_1.25x,1.0,S1,1.0127862999215722
49,0,demand_1.25x,0.8,S2,1.06011199997738
50,0,demand_1.25x,1.0,S1,1.0697547999443486
50,0,demand_1.25x,0.8,S2,1.0731426000129431
51,0,demand_1.25x,1.0,S1,1.0163110999856144
51,0,demand_1.25x,0.8,S2,1.0452858000062406
51,0,demand_1.25x,1.0,S1,1.1167861999711022
51,0,demand_1.25x,0.8,S2,1.1742486000293866
52,0,demand_1.25x,1.0,S1,1.0323785999789834
52,0,demand_1.25x,0.8,S2,1.1128688000608236
53,0,demand_1.25x,1.0,S1,1.0283495000330731
53,0,demand_1.25x,0.8,S2,1.093706400017254
54,0,demand_1.25x,1.0,S1,1.2316134000429884
54,0,demand_1.25x,0.8,S2,1.140901800012216
