Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,1,0,1,0
2,0.0,0.0,0.0,0.0,0,1,0,1,0
3,0.0,0.0,0.0,0.0,0,2,0,2,0
4,0.0,0.0,0.0,0.0,0,2,0,2,0
5,0.0,0.0,0.0,0.0,0,3,0,3,0
6,0.0,0.0,0.0,0.0,0,3,0,3,0
7,0.0,0.0,0.0,0.0,0,4,0,4,0
8,0.0,0.0,0.0,0.0,0,4,0,4,0
9,0.0,0.0,0.0,0.0,0,4,0,4,0
10,0.0,0.0,0.0,0.0,0,4,0,4,0
11,0.0,0.0,0.0,0.0,0,5,0,5,0
12,0.0,0.0,0.0,0.0,0,5,0,5,0
13,0.0,0.0,0.0,0.0,0,5,0,5,0
14,0.0,0.0,0.0,0.0,0,5,0,5,0
15,0.0,0.0,0.0,0.0,0,5,0,5,0
16,0.0,0.0,0.0,0.0,0,5,0,5,0
17,0.0,0.0,0.0,0.0,0,6,0,6,0
18,0.173749361789163,0.173749361789163,0.173749361789163,0.173749361789163,1,6,1,6,0
19,0.173749361789163,0.173749361789163,0.173749361789163,0.173749361789163,1,5,1,7,0
20,0.173749361789163,0.173749361789163,0.173749361789163,0.173749361789163,1,5,1,7,0
21,0.173749361789163,0.173749361789163,0.173749361789163,0.173749361789163,1,6,1,7,0
22,0.173749361789163,0.173749361789163,0.173749361789163,0.173749361789163,1,6,1,7,0
23,0.173749361789163,0.173749361789163,0.173749361789163,0.173749361789163,1,7,1,8,0
24,0.173749361789163,0.173749361789163,0.173749361789163,0.173749361789163,1,7,1,8,0
25,0.173749361789163,0.173749361789163,0.173749361789163,0.173749361789163,1,6,1,7,0
26,0.173749361789163,0.173749361789163,0.173749361789163,0.173749361789163,1,5,1,7,0
27,0.173749361789163,0.173749361789163,0.173749361789163,0.173749361789163,1,6,1,7,0
28,2.0441872362918367,1.8704378745026735,0.173749361789163,0.173749361789163,2,6,1,7,0
29,2.0441872362918367,1.8704378745026735,0.173749361789163,0.173749361789163,2,7,1,6,0
30,4.432672420040067,2.404259875709819,6.4670727216341,3.904838176096707,4,7,4,6,0
31,4.432672420040067,2.404259875709819,6.4670727216341,3.904838176096707,4,8,4,7,0
32,4.432672420040067,2.404259875709819,6.4670727216341,3.904838176096707,4,8,4,7,0
33,4.432672420040067,2.404259875709819,6.4670727216341,3.904838176096707,4,9,4,8,0
34,4.432672420040067,2.404259875709819,6.4670727216341,3.904838176096707,4,8,4,6,0
35,4.432672420040067,2.404259875709819,6.4670727216341,3.904838176096707,4,8,4,7,0
36,4.432672420040067,2.404259875709819,6.4670727216341,3.904838176096707,4,8,4,7,0
37,4.432672420040067,2.404259875709819,6.4670727216341,3.904838176096707,4,8,4,7,0
38,5.832703957218872,2.404259875709819,7.867104258812905,3.904838176096707,6,6,6,5,0
39,7.1691514855803895,4.274697750212493,7.867104258812905,3.904838176096707,7,6,6,5,0
40,7.1691514855803895,4.274697750212493,7.867104258812905,3.904838176096707,7,5,6,5,0
41,7.1691514855803895,4.274697750212493,7.867104258812905,3.904838176096707,7,5,6,6,0
42,7.1691514855803895,4.274697750212493,7.867104258812905,3.904838176096707,7,4,6,6,0
43,7.1691514855803895,4.274697750212493,7.867104258812905,3.904838176096707,7,4,6,6,0
44,10.274805727756846,5.509914117886275,7.867104258812905,3.904838176096707,8,4,6,6,0
45,10.274805727756846,5.509914117886275,7.867104258812905,3.904838176096707,8,4,6,7,0
46,10.274805727756846,5.509914117886275,12.74022992714534,8.777963844429141,8,4,7,7,0
47,10.274805727756846,5.509914117886275,12.74022992714534,8.777963844429141,8,4,7,7,0
48,14.374485628215584,7.205334142635195,23.423015939028527,15.555911680215624,9,4,8,7,0
49,15.85491228353251,9.609594018345014,23.423015939028527,15.555911680215624,10,5,8,8,0
50,15.85491228353251,9.609594018345014,23.423015939028527,15.555911680215624,10,5,8,8,0
51,15.85491228353251,9.609594018345014,30.83156637856727,18.09133645142193,10,5,9,9,0
52,15.85491228353251,9.609594018345014,30.83156637856727,18.09133645142193,10,5,9,8,0
53,15.85491228353251,9.609594018345014,30.83156637856727,18.09133645142193,10,5,9,9,0
54,15.85491228353251,9.609594018345014,30.83156637856727,18.09133645142193,10,5,9,9,0
55,15.85491228353251,9.609594018345014,30.83156637856727,18.09133645142193,10,6,9,10,0
56,25.474509508489135,16.824931367591823,40.4511636035239,27.71093367637856,11,6,10,10,0
57,25.474509508489135,16.824931367591823,40.4511636035239,27.71093367637856,11,7,10,10,0
58,26.426919644962137,16.824931367591823,40.4511636035239,27.71093367637856,12,7,10,10,0
59,26.426919644962137,16.824931367591823,40.4511636035239,27.71093367637856,12,8,10,10,0
60,26.426919644962137,16.824931367591823,40.4511636035239,27.71093367637856,12,8,10,9,0
61,32.349822587812966,19.6421800682662,40.4511636035239,27.71093367637856,13,9,10,9,0
62,32.349822587812966,19.6421800682662,46.04319118439235,27.71093367637856,13,9,11,7,0
63,32.349822587812966,19.6421800682662,46.04319118439235,27.71093367637856,13,9,11,7,0
64,32.349822587812966,19.6421800682662,53.528003217757465,27.787195270204933,13,9,12,7,0
65,33.495196628965125,22.747834310442656,54.67337725890962,27.787195270204933,14,10,13,8,0
66,33.495196628965125,22.747834310442656,65.28904180570396,38.40285981699928,14,10,14,7,0
67,33.495196628965125,22.747834310442656,73.75698838346915,39.38599436139935,14,11,15,7,0
68,35.09577077157747,22.747834310442656,87.42014811847875,44.58120751864377,15,10,16,7,0
69,45.989733090998016,30.536142387686745,94.02524636736638,53.04915409640896,16,10,17,8,0
70,62.117327476000405,42.5640568722304,94.02524636736638,53.04915409640896,18,9,17,7,0
71,73.3639038633782,47.949048364738665,132.5035936808516,76.5924796154975,19,9,20,7,0
72,88.90607417033353,63.49121867169399,132.5035936808516,76.5924796154975,20,7,20,7,0
73,88.90607417033353,63.49121867169399,132.5035936808516,76.5924796154975,20,6,20,8,0
74,113.67870165904824,72.79432353922749,132.5035936808516,76.5924796154975,22,6,20,7,0
75,113.67870165904824,72.79432353922749,147.5595464971427,82.02883520683197,22,7,21,8,0
76,121.83862342332084,72.79432353922749,147.5595464971427,82.02883520683197,23,7,21,8,0
