Time,Seed,Demand,Alpha,Scenario,ComputationTime
1,0,demand_0.5x,1.0,S1,0.0720270999008789
1,0,demand_0.5x,0.9,S2,0.0735396000090986
3,0,demand_0.5x,1.0,S1,0.091088299988769
3,0,demand_0.5x,0.9,S2,0.0736887999810278
5,0,demand_0.5x,1.0,S1,0.1007021999685093
5,0,demand_0.5x,0.9,S2,0.1069171000272035
7,0,demand_0.5x,1.0,S1,0.0988482000539079
7,0,demand_0.5x,0.9,S2,0.0931880000280216
9,0,demand_0.5x,1.0,S1,0.0899138000095263
9,0,demand_0.5x,0.9,S2,0.1330343000590801
11,0,demand_0.5x,1.0,S1,0.1443345000734552
11,0,demand_0.5x,0.9,S2,0.1647651999955997
13,0,demand_0.5x,1.0,S1,0.1424855000805109
13,0,demand_0.5x,0.9,S2,0.1754997000098228
15,0,demand_0.5x,1.0,S1,0.1692781000165268
15,0,demand_0.5x,0.9,S2,0.1591663000872358
17,0,demand_0.5x,1.0,S1,0.1668451000005006
17,0,demand_0.5x,0.9,S2,0.2505432999460026
19,0,demand_0.5x,1.0,S1,0.2047822000458836
19,0,demand_0.5x,0.9,S2,0.256026400020346
21,0,demand_0.5x,1.0,S1,0.2011004999512806
21,0,demand_0.5x,0.9,S2,0.3197758999885991
23,0,demand_0.5x,1.0,S1,0.2683858999516815
23,0,demand_0.5x,0.9,S2,0.4257249999791384
25,0,demand_0.5x,1.0,S1,0.2968623000197112
25,0,demand_0.5x,0.9,S2,0.4761484999908134
27,0,demand_0.5x,1.0,S1,0.2500867000780999
27,0,demand_0.5x,0.9,S2,0.5292941998923197
29,0,demand_0.5x,1.0,S1,0.2403313999529928
29,0,demand_0.5x,0.9,S2,0.3911854999605566
31,0,demand_0.5x,1.0,S1,0.3163008000701666
31,0,demand_0.5x,0.9,S2,0.4148911000229418
33,0,demand_0.5x,1.0,S1,0.3777475000824779
33,0,demand_0.5x,0.9,S2,0.4175860000541433
35,0,demand_0.5x,1.0,S1,0.4154512999812141
35,0,demand_0.5x,0.9,S2,0.3698524000355974
37,0,demand_0.5x,1.0,S1,0.512732700095512
37,0,demand_0.5x,0.9,S2,0.5771236000582576
39,0,demand_0.5x,1.0,S1,0.4405255999881774
39,0,demand_0.5x,0.9,S2,0.5062321999575943
41,0,demand_0.5x,1.0,S1,0.3237241000169888
41,0,demand_0.5x,0.9,S2,0.5644230000907555
43,0,demand_0.5x,1.0,S1,0.2361028000013902
43,0,demand_0.5x,0.9,S2,0.4078594000311568
45,0,demand_0.5x,1.0,S1,0.2467266999883577
45,0,demand_0.5x,0.9,S2,0.5259905999992043
47,0,demand_0.5x,1.0,S1,0.2650628000264987
47,0,demand_0.5x,0.9,S2,0.7324563999427482
49,0,demand_0.5x,1.0,S1,0.4224109000060707
49,0,demand_0.5x,0.9,S2,0.5757229999871925
51,0,demand_0.5x,1.0,S1,0.5264414999401197
51,0,demand_0.5x,0.9,S2,0.9085378999589012
53,0,demand_0.5x,1.0,S1,0.4991347000468522
53,0,demand_0.5x,0.9,S2,1.006511199986562
55,0,demand_0.5x,1.0,S1,0.5271867999108508
55,0,demand_0.5x,0.9,S2,0.8194210999645293
57,0,demand_0.5x,1.0,S1,0.5500370000954717
57,0,demand_0.5x,0.9,S2,1.0122058000415564
59,0,demand_0.5x,1.0,S1,0.7380195999285206
59,0,demand_0.5x,0.9,S2,0.9209507999476044
