Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,1,0,1,0
2,0.0,0.0,0.0,0.0,0,2,0,2,0
3,0.0,0.0,0.0,0.0,0,3,0,3,0
4,0.0,0.0,0.0,0.0,0,3,0,3,0
5,0.0,0.0,0.0,0.0,0,4,0,4,0
6,0.0,0.0,0.0,0.0,0,5,0,5,0
7,0.0,0.0,0.0,0.0,0,6,0,6,0
8,0.0,0.0,0.0,0.0,0,6,0,6,0
9,0.0,0.0,0.0,0.0,0,7,0,7,0
10,0.0,0.0,0.0,0.0,0,8,0,8,0
11,0.0,0.0,0.0,0.0,0,9,0,9,0
12,0.0,0.0,0.0,0.0,0,8,0,8,0
13,0.0,0.0,0.0,0.0,0,9,0,9,0
14,0.0,0.0,0.0,0.0,0,9,0,9,0
15,0.0,0.0,0.0,0.0,0,8,0,8,0
16,0.0,0.0,0.0,0.0,0,8,0,8,0
17,0.0,0.0,0.0,0.0,0,7,0,7,0
18,0.0,0.0,0.0,0.0,0,7,0,7,0
19,0.0,0.0,0.0,0.0,0,6,0,5,0
20,0.0,0.0,0.0,0.0,0,4,0,4,0
21,0.0,0.0,0.0,0.0,0,5,0,5,0
22,0.0,0.0,0.0,0.0,0,6,0,6,0
23,0.4662460842079063,0.4662460842079063,0.0,0.0,1,7,0,7,0
24,0.4662460842079063,0.4662460842079063,0.0,0.0,1,7,0,7,0
25,0.4662460842079063,0.4662460842079063,0.0,0.0,1,7,0,7,0
26,3.346746251022012,2.8805001668141053,2.8805001668141053,2.8805001668141053,2,8,1,8,0
27,3.346746251022012,2.8805001668141053,2.8805001668141053,2.8805001668141053,2,9,1,9,0
28,3.346746251022012,2.8805001668141053,2.8805001668141053,2.8805001668141053,2,8,1,8,0
29,3.346746251022012,2.8805001668141053,2.8805001668141053,2.8805001668141053,2,9,1,8,0
30,3.346746251022012,2.8805001668141053,2.8805001668141053,2.8805001668141053,2,9,1,8,0
31,3.346746251022012,2.8805001668141053,2.8805001668141053,2.8805001668141053,2,10,1,9,0
32,4.784116950717941,2.8805001668141053,4.3178708665100345,2.8805001668141053,4,10,3,9,0
33,9.162468836041494,4.3783518853235535,8.696222751833588,4.3783518853235535,5,11,4,10,0
34,10.161774545757307,4.3783518853235535,8.696222751833588,4.3783518853235535,6,11,4,9,0
35,10.161774545757307,4.3783518853235535,8.696222751833588,4.3783518853235535,6,11,4,10,0
36,10.161774545757307,4.3783518853235535,8.696222751833588,4.3783518853235535,6,11,4,9,0
37,10.161774545757307,4.3783518853235535,11.689850150518012,4.3783518853235535,6,10,5,9,0
38,10.161774545757307,4.3783518853235535,11.689850150518012,4.3783518853235535,6,10,5,10,0
39,10.161774545757307,4.3783518853235535,11.689850150518012,4.3783518853235535,6,9,5,8,0
40,15.684061259596016,9.900638599162264,11.689850150518012,4.3783518853235535,7,7,5,8,0
41,23.000792586578324,11.619362437117118,38.02770424144194,24.569604049961672,9,8,8,9,0
42,26.21722100281124,15.997714322440672,38.02770424144194,24.569604049961672,10,9,8,10,0
43,26.21722100281124,15.997714322440672,38.02770424144194,24.569604049961672,10,10,8,11,0
44,26.21722100281124,15.997714322440672,48.76548570573772,29.21030979097904,10,10,9,10,0
45,26.21722100281124,15.997714322440672,48.76548570573772,29.21030979097904,10,11,9,11,0
46,26.21722100281124,15.997714322440672,48.76548570573772,29.21030979097904,10,11,9,12,0
47,26.21722100281124,15.997714322440672,48.76548570573772,29.21030979097904,10,12,9,13,0
48,31.997642247936778,17.399783682242656,48.76548570573772,29.21030979097904,11,12,9,11,0
49,31.997642247936778,17.399783682242656,48.76548570573772,29.21030979097904,11,12,9,9,0
50,34.15760683269487,17.399783682242656,48.76548570573772,29.21030979097904,12,12,9,9,0
51,34.15760683269487,17.399783682242656,49.0975594611302,35.30738551425745,12,13,10,10,0
52,35.54489996501675,17.399783682242656,51.43620615345843,35.30738551425745,13,13,11,10,0
53,62.89747136630338,36.11951161602783,51.43620615345843,35.30738551425745,16,13,11,10,0
54,62.89747136630338,36.11951161602783,65.84541530318069,43.6195189407013,16,14,12,11,0
55,62.89747136630338,36.11951161602783,69.90063830659872,43.6195189407013,16,15,13,12,0
56,67.82300685578886,41.64179832986654,72.45787367313176,49.716594663979706,18,14,14,12,0
57,67.82300685578886,41.64179832986654,72.45787367313176,49.716594663979706,18,15,14,13,0
58,67.82300685578886,41.64179832986654,72.45787367313176,49.716594663979706,18,14,14,13,0
59,67.82300685578886,41.64179832986654,72.45787367313176,49.716594663979706,18,14,14,14,0
60,67.82300685578886,41.64179832986654,84.49666500379578,55.65831027136532,18,13,15,14,0
61,72.08178163056246,41.64179832986654,103.41403453886316,63.83789834213691,19,13,16,14,0
62,82.55515488470843,52.11517158401253,172.69066815027537,109.10689631870096,20,14,20,11,0
63,95.17134335432463,59.20907333979001,172.69066815027537,109.10689631870096,21,14,20,12,0
64,102.37310797866216,60.63041671900199,172.69066815027537,109.10689631870096,22,13,20,12,0
65,110.50799399176977,68.21582933651962,172.69066815027537,109.10689631870096,24,14,20,13,0
66,118.56039899690818,70.17115861837962,189.9245053472752,109.10689631870096,25,15,22,14,0
67,118.56039899690818,70.17115861837962,204.28992218364615,122.26305731583878,25,16,24,14,0
68,118.56039899690818,70.17115861837962,204.28992218364615,122.26305731583878,25,14,24,13,0
69,118.56039899690818,70.17115861837962,217.57850698824387,122.3954811232987,25,14,25,13,0
70,125.09308871344986,70.17115861837962,217.57850698824387,122.3954811232987,26,15,25,14,0
71,125.09308871344986,70.17115861837962,217.57850698824387,122.3954811232987,26,16,25,14,0
72,139.8713531239522,84.94942302888197,232.35056028911052,123.8789496195676,27,15,26,14,0
73,139.8713531239522,84.94942302888197,232.35056028911052,123.8789496195676,27,16,26,13,0
74,139.8713531239522,84.94942302888197,248.7886173141724,140.31700664462943,27,17,27,13,0
75,139.8713531239522,84.94942302888197,248.7886173141724,140.31700664462943,27,17,27,13,0
76,170.37899094527967,108.25529622587192,248.7886173141724,140.31700664462943,28,16,27,13,0
77,170.37899094527967,108.25529622587192,248.7886173141724,140.31700664462943,28,16,27,14,0
78,170.37899094527967,108.25529622587192,248.7886173141724,140.31700664462943,28,16,27,15,0
