Time,Seed,Demand,Alpha,Scenario,ComputationTime
0,0,demand_1.5x,1.0,S1,0.0469899999443441
0,0,demand_1.5x,0.6,S2,0.056810799986124
1,0,demand_1.5x,1.0,S1,0.061595799983479
1,0,demand_1.5x,0.6,S2,0.0877074000891298
1,0,demand_1.5x,1.0,S1,0.0779964999528601
1,0,demand_1.5x,0.6,S2,0.0980949000222608
2,0,demand_1.5x,1.0,S1,0.0862881999928504
2,0,demand_1.5x,0.6,S2,0.1338955999817699
3,0,demand_1.5x,1.0,S1,0.1283846999285742
3,0,demand_1.5x,0.6,S2,0.1251097000204026
3,0,demand_1.5x,1.0,S1,0.108731499989517
3,0,demand_1.5x,0.6,S2,0.1952957999892532
4,0,demand_1.5x,1.0,S1,0.1481793998973444
4,0,demand_1.5x,0.6,S2,0.1893814000068232
5,0,demand_1.5x,1.0,S1,0.1461081999586895
5,0,demand_1.5x,0.6,S2,0.1853064999449998
5,0,demand_1.5x,1.0,S1,0.1887909000506624
5,0,demand_1.5x,0.6,S2,0.2413879999658092
6,0,demand_1.5x,1.0,S1,0.2774479000363499
6,0,demand_1.5x,0.6,S2,0.3000219999812543
7,0,demand_1.5x,1.0,S1,0.2533116999547928
7,0,demand_1.5x,0.6,S2,0.3456567999674007
7,0,demand_1.5x,1.0,S1,0.3695707001024857
7,0,demand_1.5x,0.6,S2,0.5151777000864968
8,0,demand_1.5x,1.0,S1,0.3560216000769287
8,0,demand_1.5x,0.6,S2,0.5959684998961166
9,0,demand_1.5x,1.0,S1,0.5471934999804944
9,0,demand_1.5x,0.6,S2,0.6322001999942586
9,0,demand_1.5x,1.0,S1,0.7747633999679238
9,0,demand_1.5x,0.6,S2,0.9981114000547676
10,0,demand_1.5x,1.0,S1,0.8713800000259653
10,0,demand_1.5x,0.6,S2,0.9809562999289484
11,0,demand_1.5x,1.0,S1,0.8804762000218034
11,0,demand_1.5x,0.6,S2,0.9751199999591336
11,0,demand_1.5x,1.0,S1,1.0059060000348836
11,0,demand_1.5x,0.6,S2,1.0030590000096709
12,0,demand_1.5x,1.0,S1,1.0052215999457983
12,0,demand_1.5x,0.6,S2,1.0094540000427514
13,0,demand_1.5x,1.0,S1,1.0100503000430765
13,0,demand_1.5x,0.6,S2,1.0080412999959665
13,0,demand_1.5x,1.0,S1,1.013829999952577
13,0,demand_1.5x,0.6,S2,1.0085870999610052
14,0,demand_1.5x,1.0,S1,1.0074697999516502
14,0,demand_1.5x,0.6,S2,1.0141973999561742
15,0,demand_1.5x,1.0,S1,1.0325949999969453
15,0,demand_1.5x,0.6,S2,1.0175035999855029
15,0,demand_1.5x,1.0,S1,1.0290964000159877
15,0,demand_1.5x,0.6,S2,1.006706799962558
16,0,demand_1.5x,1.0,S1,1.016757100005634
16,0,demand_1.5x,0.6,S2,1.038876699982211
17,0,demand_1.5x,1.0,S1,1.0068571999436244
17,0,demand_1.5x,0.6,S2,1.045011300011538
17,0,demand_1.5x,1.0,S1,1.0049527999944985
17,0,demand_1.5x,0.6,S2,1.025656700017862
18,0,demand_1.5x,1.0,S1,1.0170902999816462
18,0,demand_1.5x,0.6,S2,1.0378420000197366
19,0,demand_1.5x,1.0,S1,1.007821200066246
19,0,demand_1.5x,0.6,S2,1.014365400071256
19,0,demand_1.5x,1.0,S1,1.0110656999750065
19,0,demand_1.5x,0.6,S2,1.063495300011709
20,0,demand_1.5x,1.0,S1,1.014944999944419
20,0,demand_1.5x,0.6,S2,1.0036936000688002
21,0,demand_1.5x,1.0,S1,1.0439816999714822
21,0,demand_1.5x,0.6,S2,1.0235079999547452
21,0,demand_1.5x,1.0,S1,1.02771669998765
21,0,demand_1.5x,0.6,S2,1.072634999989532
22,0,demand_1.5x,1.0,S1,1.0733653999632224
22,0,demand_1.5x,0.6,S2,1.0444328000303358
23,0,demand_1.5x,1.0,S1,1.0272594999987632
23,0,demand_1.5x,0.6,S2,1.0169154000468552
23,0,demand_1.5x,1.0,S1,1.0233473000116646
23,0,demand_1.5x,0.6,S2,1.0550075999926776
24,0,demand_1.5x,1.0,S1,1.025327599956654
24,0,demand_1.5x,0.6,S2,1.019386800006032
25,0,demand_1.5x,1.0,S1,1.007685099961236
25,0,demand_1.5x,0.6,S2,1.0313665000721812
25,0,demand_1.5x,1.0,S1,1.0278607999207452
25,0,demand_1.5x,0.6,S2,1.0271079000085592
26,0,demand_1.5x,1.0,S1,1.0346847999608144
26,0,demand_1.5x,0.6,S2,1.0189612000249326
27,0,demand_1.5x,1.0,S1,1.0395804999861866
27,0,demand_1.5x,0.6,S2,1.0745809000218287
27,0,demand_1.5x,1.0,S1,1.0701220999471843
27,0,demand_1.5x,0.6,S2,1.0682404999388382
28,0,demand_1.5x,1.0,S1,1.048993800068274
28,0,demand_1.5x,0.6,S2,1.0383314000209791
29,0,demand_1.5x,1.0,S1,1.0455646000336856
29,0,demand_1.5x,0.6,S2,1.059093500021845
29,0,demand_1.5x,1.0,S1,1.0261100999778137
29,0,demand_1.5x,0.6,S2,1.0621521999128165
30,0,demand_1.5x,1.0,S1,1.1273604999296367
30,0,demand_1.5x,0.6,S2,1.0593083000276238
31,0,demand_1.5x,1.0,S1,1.0661500999704003
31,0,demand_1.5x,0.6,S2,1.0193843999877572
31,0,demand_1.5x,1.0,S1,1.024722799891606
31,0,demand_1.5x,0.6,S2,1.031393100041896
32,0,demand_1.5x,1.0,S1,1.084188700071536
32,0,demand_1.5x,0.6,S2,1.036257000057958
33,0,demand_1.5x,1.0,S1,1.0782395999412984
33,0,demand_1.5x,0.6,S2,1.0632691999198869
33,0,demand_1.5x,1.0,S1,1.01783509994857
33,0,demand_1.5x,0.6,S2,1.1140837999992073
34,0,demand_1.5x,1.0,S1,1.1493554998887705
34,0,demand_1.5x,0.6,S2,1.0113233000738546
35,0,demand_1.5x,1.0,S1,1.0366323000052944
35,0,demand_1.5x,0.6,S2,1.0436530999140814
35,0,demand_1.5x,1.0,S1,1.1390204000053927
35,0,demand_1.5x,0.6,S2,1.0579489000374451
36,0,demand_1.5x,1.0,S1,1.032659300020896
36,0,demand_1.5x,0.6,S2,1.0359304000157863
37,0,demand_1.5x,1.0,S1,1.0584000999806449
37,0,demand_1.5x,0.6,S2,1.0548040000721812
37,0,demand_1.5x,1.0,S1,1.029766899999231
37,0,demand_1.5x,0.6,S2,1.0324070999631658
38,0,demand_1.5x,1.0,S1,1.0500844999914989
38,0,demand_1.5x,0.6,S2,1.0554422000423074
39,0,demand_1.5x,1.0,S1,1.1887357999803498
39,0,demand_1.5x,0.6,S2,1.0523610999807715
39,0,demand_1.5x,1.0,S1,1.2284220000728965
39,0,demand_1.5x,0.6,S2,1.0200085000833496
40,0,demand_1.5x,1.0,S1,1.0296412999741733
40,0,demand_1.5x,0.6,S2,1.3760976999765262
41,0,demand_1.5x,1.0,S1,1.0166006999788806
41,0,demand_1.5x,0.6,S2,1.0411434000125157
41,0,demand_1.5x,1.0,S1,1.037637099972926
41,0,demand_1.5x,0.6,S2,1.0781172999413684
42,0,demand_1.5x,1.0,S1,1.0140887000598011
42,0,demand_1.5x,0.6,S2,1.2743278000270948
43,0,demand_1.5x,1.0,S1,1.0085281999781728
43,0,demand_1.5x,0.6,S2,1.056422899942845
43,0,demand_1.5x,1.0,S1,1.1428782000439242
43,0,demand_1.5x,0.6,S2,1.13911799993366
44,0,demand_1.5x,1.0,S1,1.1365048999432474
44,0,demand_1.5x,0.6,S2,1.028032699949108
45,0,demand_1.5x,1.0,S1,1.2342664999887347
45,0,demand_1.5x,0.6,S2,1.197771800099872
45,0,demand_1.5x,1.0,S1,1.133063199929893
45,0,demand_1.5x,0.6,S2,1.0545110000530258
46,0,demand_1.5x,1.0,S1,1.0951402999926358
46,0,demand_1.5x,0.6,S2,1.075410500052385
47,0,demand_1.5x,1.0,S1,1.0829391999868676
47,0,demand_1.5x,0.6,S2,1.107819200027734
47,0,demand_1.5x,1.0,S1,1.0404524999903515
47,0,demand_1.5x,0.6,S2,1.032243199995719
48,0,demand_1.5x,1.0,S1,1.1051288999151438
48,0,demand_1.5x,0.6,S2,1.196912599960342
49,0,demand_1.5x,1.0,S1,1.0945282999891788
49,0,demand_1.5x,0.6,S2,1.040450599975884
49,0,demand_1.5x,1.0,S1,1.0469401000300422
49,0,demand_1.5x,0.6,S2,1.0974915000842884
50,0,demand_1.5x,1.0,S1,1.0926970000145957
50,0,demand_1.5x,0.6,S2,1.0727046000538394
51,0,demand_1.5x,1.0,S1,1.0190820000134408
51,0,demand_1.5x,0.6,S2,1.0684809000231326
51,0,demand_1.5x,1.0,S1,1.070878800004721
51,0,demand_1.5x,0.6,S2,1.0372709999792278
52,0,demand_1.5x,1.0,S1,1.0585131000261754
52,0,demand_1.5x,0.6,S2,1.0660474000032991
53,0,demand_1.5x,1.0,S1,1.0512940000044182
53,0,demand_1.5x,0.6,S2,1.2446823000209406
53,0,demand_1.5x,1.0,S1,1.0435623000375926
53,0,demand_1.5x,0.6,S2,1.1189310000045225
54,0,demand_1.5x,1.0,S1,1.4328774999594316
54,0,demand_1.5x,0.6,S2,1.106587899965234
55,0,demand_1.5x,1.0,S1,1.2309080000268295
55,0,demand_1.5x,0.6,S2,1.2803687000414357
55,0,demand_1.5x,1.0,S1,1.0908637999091295
55,0,demand_1.5x,0.6,S2,1.0485028000548482
56,0,demand_1.5x,1.0,S1,1.0334334999788553
56,0,demand_1.5x,0.6,S2,1.91937609994784
57,0,demand_1.5x,1.0,S1,1.0387721000006422
57,0,demand_1.5x,0.6,S2,1.4419517000205817
57,0,demand_1.5x,1.0,S1,1.0522537999786437
57,0,demand_1.5x,0.6,S2,1.3618033000966534
58,0,demand_1.5x,1.0,S1,1.2153849999886006
58,0,demand_1.5x,0.6,S2,1.2342930999584496
59,0,demand_1.5x,1.0,S1,1.155739900073968
59,0,demand_1.5x,0.6,S2,1.1542739000869917
59,0,demand_1.5x,1.0,S1,1.1663671999704093
59,0,demand_1.5x,0.6,S2,1.1666666999226436
60,0,demand_1.5x,1.0,S1,1.09512710000854
60,0,demand_1.5x,0.6,S2,1.1191254000877962
61,0,demand_1.5x,1.0,S1,1.0515599000500515
61,0,demand_1.5x,0.6,S2,1.153195400023833
61,0,demand_1.5x,1.0,S1,1.052248700056225
61,0,demand_1.5x,0.6,S2,1.4765286999754608
62,0,demand_1.5x,1.0,S1,1.0772252000169829
62,0,demand_1.5x,0.6,S2,1.0732899999711665
63,0,demand_1.5x,1.0,S1,1.1083906999556348
63,0,demand_1.5x,0.6,S2,1.719820600003004
63,0,demand_1.5x,1.0,S1,1.197952299960889
63,0,demand_1.5x,0.6,S2,1.1094003000762314
64,0,demand_1.5x,1.0,S1,1.4709528000093997
64,0,demand_1.5x,0.6,S2,1.877470799954608
65,0,demand_1.5x,1.0,S1,1.0475743000861255
65,0,demand_1.5x,0.6,S2,1.572304300032556
65,0,demand_1.5x,1.0,S1,1.299414400011301
65,0,demand_1.5x,0.6,S2,2.110826799995266
66,0,demand_1.5x,1.0,S1,1.1556032999651509
66,0,demand_1.5x,0.6,S2,2.26318069989793
67,0,demand_1.5x,1.0,S1,1.0288525000214577
67,0,demand_1.5x,0.6,S2,1.071248700027354
67,0,demand_1.5x,1.0,S1,1.1402479000389576
67,0,demand_1.5x,0.6,S2,1.1629276000894606
68,0,demand_1.5x,1.0,S1,1.0458496999926865
68,0,demand_1.5x,0.6,S2,3.0154142000246797
69,0,demand_1.5x,1.0,S1,1.5217742000240833
69,0,demand_1.5x,0.6,S2,1.0529966999311
69,0,demand_1.5x,1.0,S1,1.0323394000297412
69,0,demand_1.5x,0.6,S2,1.219154099933803
70,0,demand_1.5x,1.0,S1,1.8717799000442028
70,0,demand_1.5x,0.6,S2,1.0446684999624267
71,0,demand_1.5x,1.0,S1,1.6364411000395194
71,0,demand_1.5x,0.6,S2,1.0791762000881135
71,0,demand_1.5x,1.0,S1,1.0351523000281304
71,0,demand_1.5x,0.6,S2,2.245617900043726
72,0,demand_1.5x,1.0,S1,1.569006499950774
72,0,demand_1.5x,0.6,S2,1.0883080000057817
73,0,demand_1.5x,1.0,S1,1.1108747000107542
73,0,demand_1.5x,0.6,S2,1.2818434999790045
73,0,demand_1.5x,1.0,S1,1.1573985000140965
73,0,demand_1.5x,0.6,S2,1.2280381999444216
74,0,demand_1.5x,1.0,S1,1.022865700069815
