Time,Seed,Scenario,VehicleID,Route
11,0,S2,3,+6 -6
11,0,S2,4,
11,0,S2,5,
11,0,S2,6,
11,0,S2,7,
11,0,S2,8,
11,0,S2,9,
12,0,S1,0,+5 -5
12,0,S1,1,+2 -2 +4 -4
12,0,S1,2,+3 -3
12,0,S1,3,+6 -6
12,0,S1,4,
12,0,S1,5,
12,0,S1,6,
12,0,S1,7,
12,0,S1,8,
12,0,S1,9,
12,0,S2,0,+5 -5
12,0,S2,1,+2 -2 +4 -4
12,0,S2,2,+3 -3
12,0,S2,3,+6 -6
12,0,S2,4,
12,0,S2,5,
12,0,S2,6,
12,0,S2,7,
12,0,S2,8,
12,0,S2,9,
13,0,S1,0,+5 -5
13,0,S1,1,-2 +4 -4
13,0,S1,2,+3 -3
13,0,S1,3,-6
13,0,S1,4,+7 -7
13,0,S1,5,
13,0,S1,6,
13,0,S1,7,
13,0,S1,8,
13,0,S1,9,
13,0,S2,0,+5 -5
13,0,S2,1,-2 +4 -4
13,0,S2,2,+3 -3
13,0,S2,3,-6
13,0,S2,4,+7 -7
13,0,S2,5,
13,0,S2,6,
13,0,S2,7,
13,0,S2,8,
13,0,S2,9,
14,0,S1,0,+5 -5
14,0,S1,1,-2 +4 -4
14,0,S1,2,+3 -3
14,0,S1,3,-6
14,0,S1,4,+7 -7
14,0,S1,5,
14,0,S1,6,
14,0,S1,7,
14,0,S1,8,
14,0,S1,9,
14,0,S2,0,+5 -5
14,0,S2,1,-2 +4 -4
14,0,S2,2,+3 -3
14,0,S2,3,-6
14,0,S2,4,+7 -7
14,0,S2,5,
14,0,S2,6,
14,0,S2,7,
14,0,S2,8,
14,0,S2,9,
15,0,S1,0,+5 -5
15,0,S1,1,-2 +4 -4
15,0,S1,2,-3
15,0,S1,3,-6
15,0,S1,4,+7 -7
15,0,S1,5,+8 -8
15,0,S1,6,
15,0,S1,7,
15,0,S1,8,
15,0,S1,9,
15,0,S2,0,+5 -5
15,0,S2,1,-2 +4 -4
15,0,S2,2,-3
15,0,S2,3,-6
15,0,S2,4,+7 -7
15,0,S2,5,+8 -8
15,0,S2,6,
15,0,S2,7,
15,0,S2,8,
15,0,S2,9,
16,0,S1,0,+5 -5
16,0,S1,1,-2 +4 -4
16,0,S1,2,-3
16,0,S1,3,-6
16,0,S1,4,+7 -7
16,0,S1,5,+8 -8
16,0,S1,6,
16,0,S1,7,
16,0,S1,8,
16,0,S1,9,
16,0,S2,0,+5 -5
16,0,S2,1,-2 +4 -4
16,0,S2,2,-3
16,0,S2,3,-6
16,0,S2,4,+7 -7
16,0,S2,5,+8 -8
16,0,S2,6,
16,0,S2,7,
16,0,S2,8,
16,0,S2,9,
17,0,S1,0,+5 -5
17,0,S1,1,-2 +4 -4
17,0,S1,2,-3
17,0,S1,3,-6
17,0,S1,4,+7 -7
17,0,S1,5,+8 -8
17,0,S1,6,+9 -9
17,0,S1,7,
17,0,S1,8,
17,0,S1,9,
17,0,S2,0,+5 -5
17,0,S2,1,-2 +4 -4
17,0,S2,2,-3
17,0,S2,3,-6
17,0,S2,4,+7 -7
17,0,S2,5,+8 -8
17,0,S2,6,+9 -9
17,0,S2,7,
17,0,S2,8,
17,0,S2,9,
18,0,S1,0,+5 -5
18,0,S1,1,+4 -4
18,0,S1,2,-3
18,0,S1,3,-6
18,0,S1,4,+7 -7
18,0,S1,5,+8 -8
18,0,S1,6,+9 -9
18,0,S1,7,
18,0,S1,8,
18,0,S1,9,
18,0,S2,0,+5 -5
18,0,S2,1,+4 -4
18,0,S2,2,-3
18,0,S2,3,-6
18,0,S2,4,+7 -7
18,0,S2,5,+8 -8
18,0,S2,6,+9 -9
18,0,S2,7,
18,0,S2,8,
18,0,S2,9,
19,0,S1,0,+5 -5
19,0,S1,1,+4 -4
19,0,S1,2,-3
19,0,S1,3,-6 +10 -10
19,0,S1,4,-7
19,0,S1,5,+8 -8
19,0,S1,6,+9 -9
19,0,S1,7,
19,0,S1,8,
19,0,S1,9,
19,0,S2,0,+5 -5
19,0,S2,1,+4 -4
19,0,S2,2,-3
19,0,S2,3,-6
19,0,S2,4,-7
19,0,S2,5,+8 -8
19,0,S2,6,+9 -9
19,0,S2,7,+10 -10
19,0,S2,8,
19,0,S2,9,
20,0,S1,0,+5 -5
20,0,S1,1,+4 -4
20,0,S1,2,-3
20,0,S1,3,-6 +10 -10
20,0,S1,4,-7
20,0,S1,5,+8 -8
20,0,S1,6,+9 -9
20,0,S1,7,
20,0,S1,8,
20,0,S1,9,
20,0,S2,0,+5 -5
20,0,S2,1,+4 -4
20,0,S2,2,-3
20,0,S2,3,-6
20,0,S2,4,-7
20,0,S2,5,+8 -8
20,0,S2,6,+9 -9
20,0,S2,7,+10 -10
20,0,S2,8,
20,0,S2,9,
21,0,S1,0,+5 -5
21,0,S1,1,+4 -4
21,0,S1,2,-3
21,0,S1,3,-6 +10 -10
21,0,S1,4,-7
21,0,S1,5,+8 -8
21,0,S1,6,+11 +9 -11 -9
21,0,S1,7,
21,0,S1,8,
21,0,S1,9,
21,0,S2,0,+5 -5
21,0,S2,1,+4 -4
21,0,S2,2,-3
21,0,S2,3,-6
21,0,S2,4,-7
21,0,S2,5,+8 -8
21,0,S2,6,+11 +9 -11 -9
21,0,S2,7,+10 -10
21,0,S2,8,
21,0,S2,9,
22,0,S1,0,+5 -5
22,0,S1,1,+4 -4
22,0,S1,2,
22,0,S1,3,-6 +10 -10
22,0,S1,4,-7
22,0,S1,5,+8 -8
22,0,S1,6,+11 +9 -11 -9
22,0,S1,7,
22,0,S1,8,
22,0,S1,9,
22,0,S2,0,+5 -5
22,0,S2,1,+4 -4
22,0,S2,2,
22,0,S2,3,-6
22,0,S2,4,-7
22,0,S2,5,+8 -8
22,0,S2,6,+11 +9 -11 -9
22,0,S2,7,+10 -10
22,0,S2,8,
22,0,S2,9,
23,0,S1,0,+5 -5
23,0,S1,1,+4 -4
23,0,S1,2,
23,0,S1,3,-6 +10 -10
23,0,S1,4,-7
23,0,S1,5,+8 -8
23,0,S1,6,+11 +9 -11 -9
23,0,S1,7,+12 -12
23,0,S1,8,
23,0,S1,9,
23,0,S2,0,+5 -5
23,0,S2,1,+4 -4
23,0,S2,2,
23,0,S2,3,-6
23,0,S2,4,-7
23,0,S2,5,+8 -8
23,0,S2,6,+11 +9 -11 -9
23,0,S2,7,+10 -10
23,0,S2,8,+12 -12
23,0,S2,9,
24,0,S1,0,+5 -5
24,0,S1,1,+4 -4
24,0,S1,2,
24,0,S1,3,+10 -10
24,0,S1,4,
24,0,S1,5,+8 -8
24,0,S1,6,+11 +9 -11 -9
24,0,S1,7,+12 -12
24,0,S1,8,
24,0,S1,9,
24,0,S2,0,+5 -5
24,0,S2,1,+4 -4
24,0,S2,2,
24,0,S2,3,
24,0,S2,4,
24,0,S2,5,+8 -8
24,0,S2,6,+11 +9 -11 -9
24,0,S2,7,+10 -10
24,0,S2,8,+12 -12
24,0,S2,9,
25,0,S1,0,+5 -5
25,0,S1,1,+4 -4
25,0,S1,2,+13 -13
25,0,S1,3,+10 -10
25,0,S1,4,
25,0,S1,5,+8 -8
25,0,S1,6,+11 +9 -11 -9
25,0,S1,7,+12 -12
25,0,S1,8,
25,0,S1,9,
25,0,S2,0,+5 -5
25,0,S2,1,+4 -4
25,0,S2,2,+13 -13
25,0,S2,3,
25,0,S2,4,
25,0,S2,5,+8 -8
25,0,S2,6,+11 +9 -11 -9
25,0,S2,7,+10 -10
25,0,S2,8,+12 -12
25,0,S2,9,
26,0,S1,0,+5 -5
26,0,S1,1,+4 -4
26,0,S1,2,+13 -13
26,0,S1,3,+10 -10
26,0,S1,4,
26,0,S1,5,+8 -8
26,0,S1,6,+11 +9 -11 -9
26,0,S1,7,+12 -12
26,0,S1,8,
26,0,S1,9,
26,0,S2,0,+5 -5
26,0,S2,1,+4 -4
26,0,S2,2,+13 -13
26,0,S2,3,
26,0,S2,4,
26,0,S2,5,+8 -8
26,0,S2,6,+11 +9 -11 -9
26,0,S2,7,+10 -10
26,0,S2,8,+12 -12
26,0,S2,9,
27,0,S1,0,-5
27,0,S1,1,+4 -4
27,0,S1,2,+13 -13
27,0,S1,3,+10 -10
27,0,S1,4,
27,0,S1,5,+8 -8
27,0,S1,6,+11 +9 -11 -9
27,0,S1,7,-12
27,0,S1,8,+14 -14
27,0,S1,9,
27,0,S2,0,-5
27,0,S2,1,+4 -4
27,0,S2,2,+13 -13
27,0,S2,3,+14 -14
27,0,S2,4,
27,0,S2,5,+8 -8
27,0,S2,6,+11 +9 -11 -9
27,0,S2,7,+10 -10
27,0,S2,8,-12
27,0,S2,9,
28,0,S1,0,-5
28,0,S1,1,+4 -4
28,0,S1,2,+13 -13
28,0,S1,3,+10 -10
28,0,S1,4,
28,0,S1,5,+8 -8
28,0,S1,6,+11 +9 -11 -9
28,0,S1,7,-12
28,0,S1,8,+14 -14
28,0,S1,9,
28,0,S2,0,-5
28,0,S2,1,+4 -4
28,0,S2,2,+13 -13
28,0,S2,3,+14 -14
28,0,S2,4,
28,0,S2,5,+8 -8
28,0,S2,6,+11 +9 -11 -9
28,0,S2,7,+10 -10
28,0,S2,8,-12
28,0,S2,9,
29,0,S1,0,-5
29,0,S1,1,+4 +15 -15 -4
29,0,S1,2,+13 -13
29,0,S1,3,+10 -10
29,0,S1,4,
29,0,S1,5,-8
29,0,S1,6,+9 -11 -9
29,0,S1,7,-12
29,0,S1,8,+14 -14
29,0,S1,9,
29,0,S2,0,-5
29,0,S2,1,+4 +15 -15 -4
29,0,S2,2,+13 -13
29,0,S2,3,+14 -14
29,0,S2,4,
29,0,S2,5,-8
29,0,S2,6,+9 -11 -9
29,0,S2,7,+10 -10
29,0,S2,8,-12
29,0,S2,9,
30,0,S1,0,-5
30,0,S1,1,+4 +15 -15 -4
30,0,S1,2,+13 -13
30,0,S1,3,+10 -10
30,0,S1,4,
30,0,S1,5,-8
30,0,S1,6,-11 -9
30,0,S1,7,-12
30,0,S1,8,+14 -14
30,0,S1,9,
30,0,S2,0,-5
30,0,S2,1,+4 +15 -15 -4
30,0,S2,2,+13 -13
30,0,S2,3,+14 -14
30,0,S2,4,
30,0,S2,5,-8
30,0,S2,6,-11 -9
30,0,S2,7,+10 -10
30,0,S2,8,-12
30,0,S2,9,
31,0,S1,0,-5
31,0,S1,1,+15 -15 -4
31,0,S1,2,+13 -13
31,0,S1,3,+10 -10
31,0,S1,4,
31,0,S1,5,-8
31,0,S1,6,+16 -16 -11 -9
31,0,S1,7,-12
31,0,S1,8,-14
31,0,S1,9,
31,0,S2,0,-5
31,0,S2,1,+15 -15 -4
31,0,S2,2,+13 -13
31,0,S2,3,-14
31,0,S2,4,
31,0,S2,5,-8
31,0,S2,6,+16 -16 -11 -9
31,0,S2,7,-10
31,0,S2,8,-12
31,0,S2,9,
32,0,S1,0,-5
32,0,S1,1,+15 -15 -4
32,0,S1,2,+13 -13
32,0,S1,3,+10 -10
32,0,S1,4,
32,0,S1,5,-8
32,0,S1,6,+16 -16 -11 -9
32,0,S1,7,-12
32,0,S1,8,-14
32,0,S1,9,
32,0,S2,0,-5
32,0,S2,1,+15 -15 -4
32,0,S2,2,+13 -13
32,0,S2,3,-14
32,0,S2,4,
32,0,S2,5,-8
32,0,S2,6,+16 -16 -11 -9
32,0,S2,7,-10
32,0,S2,8,-12
32,0,S2,9,
33,0,S1,0,-5
33,0,S1,1,+15 -15 -4
33,0,S1,2,-13
33,0,S1,3,-10
33,0,S1,4,
33,0,S1,5,-8
33,0,S1,6,+16 -16 -11 -9
33,0,S1,7,-12
33,0,S1,8,-14 +17 -17
33,0,S1,9,
33,0,S2,0,-5
33,0,S2,1,+15 -15 -4
33,0,S2,2,-13
33,0,S2,3,-14 +17 -17
33,0,S2,4,
33,0,S2,5,-8
33,0,S2,6,+16 -16 -11 -9
33,0,S2,7,-10
33,0,S2,8,-12
33,0,S2,9,
34,0,S1,0,-5
34,0,S1,1,+15 -15 -4
34,0,S1,2,-13
34,0,S1,3,-10
34,0,S1,4,
34,0,S1,5,-8
34,0,S1,6,+16 -16 -11 -9
34,0,S1,7,-12
34,0,S1,8,-14 +17 -17
34,0,S1,9,
34,0,S2,0,-5
34,0,S2,1,+15 -15 -4
34,0,S2,2,-13
34,0,S2,3,-14 +17 -17
34,0,S2,4,
34,0,S2,5,-8
34,0,S2,6,+16 -16 -11 -9
34,0,S2,7,-10
34,0,S2,8,-12
34,0,S2,9,
35,0,S1,0,-5
35,0,S1,1,+15 -15 -4
35,0,S1,2,-13
35,0,S1,3,-10
35,0,S1,4,
35,0,S1,5,-8
35,0,S1,6,-16 -11 -9
35,0,S1,7,-12
35,0,S1,8,-14 +17 -17
35,0,S1,9,+18 -18
35,0,S2,0,-5
35,0,S2,1,+15 -15 -4
35,0,S2,2,-13
35,0,S2,3,-14 +17 -17
35,0,S2,4,
35,0,S2,5,-8
35,0,S2,6,-16 -11 -9
35,0,S2,7,-10
35,0,S2,8,-12
35,0,S2,9,+18 -18
36,0,S1,0,-5
36,0,S1,1,+15 -15 -4
36,0,S1,2,-13
36,0,S1,3,-10
36,0,S1,4,
36,0,S1,5,-8
36,0,S1,6,-16 -11 -9
36,0,S1,7,-12
36,0,S1,8,-14 +17 -17
36,0,S1,9,+18 -18
36,0,S2,0,-5
36,0,S2,1,+15 -15 -4
36,0,S2,2,-13
36,0,S2,3,-14 +17 -17
36,0,S2,4,
36,0,S2,5,-8
36,0,S2,6,-16 -11 -9
36,0,S2,7,-10
36,0,S2,8,-12
36,0,S2,9,+18 -18
37,0,S1,0,-5
37,0,S1,1,+15 -15 -4
37,0,S1,2,-13
37,0,S1,3,-10
37,0,S1,4,-19
37,0,S1,5,-8
37,0,S1,6,-16 -11 -9
37,0,S1,7,-12
37,0,S1,8,-14 +17 -17
37,0,S1,9,+18 -18
37,0,S2,0,-5
37,0,S2,1,+15 -15 -4
37,0,S2,2,-13
37,0,S2,3,-14 +17 -17
37,0,S2,4,-19
37,0,S2,5,-8
37,0,S2,6,-16 -11 -9
37,0,S2,7,-10
37,0,S2,8,-12
37,0,S2,9,+18 -18
38,0,S1,0,-5
38,0,S1,1,+15 -15 -4
38,0,S1,2,-13
38,0,S1,3,-10
38,0,S1,4,-19
38,0,S1,5,-8
38,0,S1,6,-16 -11 -9
38,0,S1,7,-12
38,0,S1,8,-14 +17 -17
38,0,S1,9,+18 -18
38,0,S2,0,-5
38,0,S2,1,+15 -15 -4
38,0,S2,2,-13
38,0,S2,3,-14 +17 -17
38,0,S2,4,-19
38,0,S2,5,-8
38,0,S2,6,-16 -11 -9
38,0,S2,7,-10
38,0,S2,8,-12
38,0,S2,9,+18 -18
39,0,S1,0,-5
39,0,S1,1,+15 -15 -4
39,0,S1,2,-13
39,0,S1,3,-10
39,0,S1,4,-19
39,0,S1,5,+20 -8 -20
39,0,S1,6,-16 -11 -9
39,0,S1,7,-12
39,0,S1,8,-14 +17 -17
39,0,S1,9,+18 -18
39,0,S2,0,-5
39,0,S2,1,+15 -15 -4
39,0,S2,2,-13
39,0,S2,3,-14 +17 -17
39,0,S2,4,-19
39,0,S2,5,+20 -8 -20
39,0,S2,6,-16 -11 -9
39,0,S2,7,-10
39,0,S2,8,-12
39,0,S2,9,+18 -18
40,0,S1,0,-5
40,0,S1,1,+15 -15 -4
40,0,S1,2,-13
40,0,S1,3,-10
40,0,S1,4,-19
40,0,S1,5,+20 -8 -20
40,0,S1,6,-11 -9
40,0,S1,7,-12
40,0,S1,8,-14 +17 -17
40,0,S1,9,+18 -18
40,0,S2,0,-5
40,0,S2,1,+15 -15 -4
40,0,S2,2,-13
40,0,S2,3,-14 +17 -17
40,0,S2,4,-19
40,0,S2,5,+20 -8 -20
40,0,S2,6,-11 -9
40,0,S2,7,-10
40,0,S2,8,-12
40,0,S2,9,+18 -18
41,0,S1,0,-5
41,0,S1,1,+15 -15 -4
41,0,S1,2,-13
41,0,S1,3,+21 -21 -10
41,0,S1,4,-19
41,0,S1,5,+20 -8 -20
41,0,S1,6,-11 -9
41,0,S1,7,-12
41,0,S1,8,-14 +17 -17
41,0,S1,9,+18 -18
41,0,S2,0,-5 +21 -21
41,0,S2,1,+15 -15 -4
41,0,S2,2,-13
41,0,S2,3,-14 +17 -17
41,0,S2,4,-19
41,0,S2,5,+20 -8 -20
41,0,S2,6,-11 -9
41,0,S2,7,-10
41,0,S2,8,-12
41,0,S2,9,+18 -18
42,0,S1,0,-5
42,0,S1,1,-15 -4
42,0,S1,2,-13
42,0,S1,3,+21 -21 -10
42,0,S1,4,-19
42,0,S1,5,+20 -8 -20
42,0,S1,6,-11 -9
42,0,S1,7,-12
42,0,S1,8,-14 +17 -17
42,0,S1,9,+18 -18
42,0,S2,0,-5 +21 -21
42,0,S2,1,-15 -4
42,0,S2,2,-13
42,0,S2,3,-14 +17 -17
42,0,S2,4,-19
42,0,S2,5,+20 -8 -20
42,0,S2,6,-11 -9
42,0,S2,7,-10
42,0,S2,8,-12
42,0,S2,9,+18 -18
43,0,S1,0,-5
43,0,S1,1,-15 -4
43,0,S1,2,-13
43,0,S1,3,+21 -21 -10
43,0,S1,4,-19
43,0,S1,5,+20 -8 +22 -22 -20
43,0,S1,6,-11 -9
43,0,S1,7,-12
43,0,S1,8,-14 +17 -17
43,0,S1,9,-18
43,0,S2,0,-5 +21 -21
43,0,S2,1,-15 -4
43,0,S2,2,-13
43,0,S2,3,-14 +17 -17
43,0,S2,4,-19
43,0,S2,5,+20 -8 +22 -22 -20
43,0,S2,6,-11 -9
43,0,S2,7,-10
43,0,S2,8,-12
43,0,S2,9,-18
44,0,S1,0,-5
44,0,S1,1,-15 -4
44,0,S1,2,-13
44,0,S1,3,+21 -21 -10
44,0,S1,4,-19
44,0,S1,5,-8 +22 -22 -20
44,0,S1,6,-11 -9
44,0,S1,7,-12
44,0,S1,8,+17 -17
44,0,S1,9,-18
44,0,S2,0,-5 +21 -21
44,0,S2,1,-15 -4
44,0,S2,2,-13
44,0,S2,3,+17 -17
44,0,S2,4,-19
44,0,S2,5,-8 +22 -22 -20
44,0,S2,6,-11 -9
44,0,S2,7,-10
44,0,S2,8,-12
44,0,S2,9,-18
45,0,S1,0,-5
45,0,S1,1,-15 -4
45,0,S1,2,-13
45,0,S1,3,+21 -21 -10
45,0,S1,4,-19 +23 -23
45,0,S1,5,-8 +22 -22 -20
45,0,S1,6,-11 -9
45,0,S1,7,-12
45,0,S1,8,+17 -17
45,0,S1,9,-18
45,0,S2,0,-5 +21 -21
45,0,S2,1,-15 -4
45,0,S2,2,-13
45,0,S2,3,+17 -17
45,0,S2,4,-19 +23 -23
45,0,S2,5,-8 +22 -22 -20
45,0,S2,6,-11 -9
45,0,S2,7,-10
45,0,S2,8,-12
45,0,S2,9,-18
46,0,S1,0,-5
46,0,S1,1,-15 -4
46,0,S1,2,-13
46,0,S1,3,-21 -10
46,0,S1,4,-19 +23 -23
46,0,S1,5,-8 +22 -22 -20
46,0,S1,6,-11 -9
46,0,S1,7,
46,0,S1,8,+17 -17
46,0,S1,9,-18
46,0,S2,0,-5 +21 -21
46,0,S2,1,-15 -4
46,0,S2,2,-13
46,0,S2,3,+17 -17
46,0,S2,4,-19 +23 -23
46,0,S2,5,-8 +22 -22 -20
46,0,S2,6,-11 -9
46,0,S2,7,-10
46,0,S2,8,
46,0,S2,9,-18
47,0,S1,0,-5 +24 -24
47,0,S1,1,-15 -4
47,0,S1,2,-13
47,0,S1,3,-21 -10
47,0,S1,4,-19 +23 -23
47,0,S1,5,-8 +22 -22 -20
47,0,S1,6,-11 -9
47,0,S1,7,
47,0,S1,8,+17 -17
47,0,S1,9,-18
47,0,S2,0,-5 +21 -21
47,0,S2,1,-15 -4
47,0,S2,2,-13
47,0,S2,3,+17 -17
47,0,S2,4,-19 +23 -23
47,0,S2,5,-8 +22 -22 -20
47,0,S2,6,-11 -9
47,0,S2,7,-10 +24 -24
47,0,S2,8,
47,0,S2,9,-18
48,0,S1,0,+24 -24
48,0,S1,1,-15 -4
48,0,S1,2,-13
48,0,S1,3,-21 -10
48,0,S1,4,-19 +23 -23
48,0,S1,5,-8 +22 -22 -20
48,0,S1,6,-11 -9
48,0,S1,7,
48,0,S1,8,+17 -17
48,0,S1,9,-18
48,0,S2,0,+21 -21
48,0,S2,1,-15 -4
48,0,S2,2,-13
48,0,S2,3,+17 -17
48,0,S2,4,-19 +23 -23
48,0,S2,5,-8 +22 -22 -20
48,0,S2,6,-11 -9
48,0,S2,7,-10 +24 -24
48,0,S2,8,
48,0,S2,9,-18
49,0,S1,0,+25 -25 +24 -24
49,0,S1,1,-15 -4
49,0,S1,2,-13
49,0,S1,3,-21 -10
49,0,S1,4,-19 +23 -23
49,0,S1,5,-8 +22 -22 -20
49,0,S1,6,-11 -9
49,0,S1,7,
49,0,S1,8,+17 -17
49,0,S1,9,-18
49,0,S2,0,+21 -21
49,0,S2,1,-15 -4
49,0,S2,2,-13
49,0,S2,3,+17 -17
49,0,S2,4,-19 +23 -23
49,0,S2,5,-8 +22 -22 -20
49,0,S2,6,-11 -9
49,0,S2,7,-10 +24 -24
49,0,S2,8,+25 -25
49,0,S2,9,-18
50,0,S1,0,+25 -25 +24 -24
50,0,S1,1,-15 -4
50,0,S1,2,-13
50,0,S1,3,-21 -10
50,0,S1,4,-19 +23 -23
50,0,S1,5,-8 +22 -22 -20
50,0,S1,6,-11 -9
50,0,S1,7,
50,0,S1,8,+17 -17
50,0,S1,9,-18
50,0,S2,0,+21 -21
50,0,S2,1,-15 -4
50,0,S2,2,-13
50,0,S2,3,+17 -17
50,0,S2,4,-19 +23 -23
50,0,S2,5,-8 +22 -22 -20
50,0,S2,6,-11 -9
50,0,S2,7,-10 +24 -24
50,0,S2,8,+25 -25
50,0,S2,9,-18
51,0,S1,0,-25 +24 +26 -24 -26
51,0,S1,1,-15 -4
51,0,S1,2,-13
51,0,S1,3,-21 -10
51,0,S1,4,-19 +23 -23
51,0,S1,5,+22 -22 -20
51,0,S1,6,-11 -9
51,0,S1,7,
51,0,S1,8,+17 -17
51,0,S1,9,-18
51,0,S2,0,+21 -21
51,0,S2,1,-15 -4
51,0,S2,2,-13
51,0,S2,3,+17 -17
51,0,S2,4,-19 +23 -23
51,0,S2,5,+22 -22 -20
51,0,S2,6,-11 -9
51,0,S2,7,-10 +24 +26 -24 -26
51,0,S2,8,+25 -25
51,0,S2,9,-18
52,0,S1,0,-25 +24 +26 -24 -26
52,0,S1,1,-15 -4
