Time,Seed,Demand,Alpha,Scenario,ComputationTime
1,0,demand_0.75x,1.0,S1,0.0711891999235376
1,0,demand_0.75x,0.7,S2,0.0742329000495374
2,0,demand_0.75x,1.0,S1,0.0881474999478086
2,0,demand_0.75x,0.7,S2,0.1002997000468894
3,0,demand_0.75x,1.0,S1,0.0999580000061541
3,0,demand_0.75x,0.7,S2,0.1148081000428646
5,0,demand_0.75x,1.0,S1,0.1198311999905854
5,0,demand_0.75x,0.7,S2,0.1377389999106526
6,0,demand_0.75x,1.0,S1,0.120500799966976
6,0,demand_0.75x,0.7,S2,0.1436248000245541
7,0,demand_0.75x,1.0,S1,0.1571203999919816
7,0,demand_0.75x,0.7,S2,0.1503432999597862
9,0,demand_0.75x,1.0,S1,0.1548147000139579
9,0,demand_0.75x,0.7,S2,0.1916364999487996
10,0,demand_0.75x,1.0,S1,0.2129341999534517
10,0,demand_0.75x,0.7,S2,0.2581701000453904
11,0,demand_0.75x,1.0,S1,0.2412979999789968
11,0,demand_0.75x,0.7,S2,0.4042656000237912
13,0,demand_0.75x,1.0,S1,0.199029800016433
13,0,demand_0.75x,0.7,S2,0.3559915999649092
14,0,demand_0.75x,1.0,S1,0.272903100005351
14,0,demand_0.75x,0.7,S2,0.3968720999546349
15,0,demand_0.75x,1.0,S1,0.3008461999706924
15,0,demand_0.75x,0.7,S2,0.3866335999919101
17,0,demand_0.75x,1.0,S1,0.2822100999765098
17,0,demand_0.75x,0.7,S2,0.4794899999396875
18,0,demand_0.75x,1.0,S1,0.3657850000308826
18,0,demand_0.75x,0.7,S2,0.4532376999268308
19,0,demand_0.75x,1.0,S1,0.5901725000003353
19,0,demand_0.75x,0.7,S2,0.6139074000529945
21,0,demand_0.75x,1.0,S1,0.4539424000540748
21,0,demand_0.75x,0.7,S2,0.4845109999878332
22,0,demand_0.75x,1.0,S1,0.4806279999902472
22,0,demand_0.75x,0.7,S2,0.5161836999468505
23,0,demand_0.75x,1.0,S1,0.3542031999677419
23,0,demand_0.75x,0.7,S2,0.57862699998077
25,0,demand_0.75x,1.0,S1,0.4543678000336513
25,0,demand_0.75x,0.7,S2,0.6846016999334097
26,0,demand_0.75x,1.0,S1,0.4420589000219479
26,0,demand_0.75x,0.7,S2,0.8335690000094473
27,0,demand_0.75x,1.0,S1,0.4323860999429598
27,0,demand_0.75x,0.7,S2,0.5426178999477997
29,0,demand_0.75x,1.0,S1,0.4251121999695897
29,0,demand_0.75x,0.7,S2,0.6322516999207437
30,0,demand_0.75x,1.0,S1,0.5003477999707684
30,0,demand_0.75x,0.7,S2,0.9156467999564484
31,0,demand_0.75x,1.0,S1,0.6423030999721959
31,0,demand_0.75x,0.7,S2,0.7533073000377044
33,0,demand_0.75x,1.0,S1,0.5905507999705151
33,0,demand_0.75x,0.7,S2,0.5655604000203311
34,0,demand_0.75x,1.0,S1,0.5451643000124022
34,0,demand_0.75x,0.7,S2,0.5880442999769002
35,0,demand_0.75x,1.0,S1,0.9676169999875128
35,0,demand_0.75x,0.7,S2,1.0060401998925954
37,0,demand_0.75x,1.0,S1,1.0236010000808164
37,0,demand_0.75x,0.7,S2,0.8977749000769109
38,0,demand_0.75x,1.0,S1,1.005411499994807
38,0,demand_0.75x,0.7,S2,1.0299632999813184
39,0,demand_0.75x,1.0,S1,0.97015199996531
39,0,demand_0.75x,0.7,S2,1.0119523999746889
41,0,demand_0.75x,1.0,S1,0.9871572999982164
41,0,demand_0.75x,0.7,S2,1.0071717000100762
42,0,demand_0.75x,1.0,S1,1.00371190009173
42,0,demand_0.75x,0.7,S2,1.0092323999851942
43,0,demand_0.75x,1.0,S1,1.009250900009647
43,0,demand_0.75x,0.7,S2,1.004105000058189
45,0,demand_0.75x,1.0,S1,1.0092967000091448
45,0,demand_0.75x,0.7,S2,1.009890599991195
46,0,demand_0.75x,1.0,S1,1.0097172999521715
46,0,demand_0.75x,0.7,S2,1.0051712999120357
47,0,demand_0.75x,1.0,S1,1.0095108000095934
47,0,demand_0.75x,0.7,S2,1.0100651000393557
49,0,demand_0.75x,1.0,S1,1.0117889000102878
49,0,demand_0.75x,0.7,S2,1.008538099937141
50,0,demand_0.75x,1.0,S1,1.0361120000015944
50,0,demand_0.75x,0.7,S2,1.0046276999637485
51,0,demand_0.75x,1.0,S1,1.018254299997352
51,0,demand_0.75x,0.7,S2,1.0203910999698564
53,0,demand_0.75x,1.0,S1,1.0073966999771071
53,0,demand_0.75x,0.7,S2,1.0225268000504002
54,0,demand_0.75x,1.0,S1,1.014667600044049
54,0,demand_0.75x,0.7,S2,1.003842099918984
