Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,1,0,1,0
2,0.0,0.0,0.0,0.0,0,1,0,1,0
3,0.0,0.0,0.0,0.0,0,2,0,2,0
4,0.0,0.0,0.0,0.0,0,2,0,2,0
5,0.0,0.0,0.0,0.0,0,2,0,2,0
6,0.0,0.0,0.0,0.0,0,2,0,2,0
7,0.0,0.0,0.0,0.0,0,3,0,3,0
8,0.0,0.0,0.0,0.0,0,3,0,3,0
9,0.0,0.0,0.0,0.0,0,4,0,4,0
10,0.0642253080384058,0.0642253080384058,0.0642253080384058,0.0642253080384058,1,4,1,4,0
11,0.0642253080384058,0.0642253080384058,0.0642253080384058,0.0642253080384058,1,5,1,5,0
12,0.0642253080384058,0.0642253080384058,0.0642253080384058,0.0642253080384058,1,5,1,5,0
13,0.0642253080384058,0.0642253080384058,0.0642253080384058,0.0642253080384058,1,4,1,4,0
14,0.0642253080384058,0.0642253080384058,0.0642253080384058,0.0642253080384058,1,4,1,4,0
15,0.0642253080384058,0.0642253080384058,0.0642253080384058,0.0642253080384058,1,4,1,4,0
16,0.0642253080384058,0.0642253080384058,0.0642253080384058,0.0642253080384058,1,4,1,4,0
17,0.0642253080384058,0.0642253080384058,0.0642253080384058,0.0642253080384058,1,5,1,5,0
18,2.0246908407662048,1.9604655327277989,2.0246908407662048,1.9604655327277989,2,5,2,5,0
19,2.0246908407662048,1.9604655327277989,2.0246908407662048,1.9604655327277989,2,5,2,5,0
20,2.0246908407662048,1.9604655327277989,2.0246908407662048,1.9604655327277989,2,5,2,5,0
21,2.0246908407662048,1.9604655327277989,2.0246908407662048,1.9604655327277989,2,6,2,6,0
22,2.2982847322065787,1.9604655327277989,2.2982847322065787,1.9604655327277989,3,6,3,6,0
23,2.2982847322065787,1.9604655327277989,2.2982847322065787,1.9604655327277989,3,7,3,7,0
24,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,7,5,7,0
25,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,8,5,8,0
26,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,8,5,8,0
27,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,7,5,7,0
28,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,7,5,7,0
29,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,6,5,6,0
30,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,5,5,5,0
31,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,4,5,3,0
32,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,4,5,3,0
33,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,3,5,3,0
34,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,3,5,3,0
35,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,3,5,3,0
36,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,3,5,3,0
37,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,3,5,3,0
38,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,3,5,3,0
39,3.378045832659499,1.9604655327277989,3.378045832659499,1.9604655327277989,5,4,5,4,0
40,3.4272611617473,1.9604655327277989,3.4272611617473,1.9604655327277989,6,4,6,4,0
41,3.4272611617473,1.9604655327277989,3.4272611617473,1.9604655327277989,6,5,6,5,0
42,3.4272611617473,1.9604655327277989,3.4272611617473,1.9604655327277989,6,4,6,4,0
43,3.4272611617473,1.9604655327277989,3.4272611617473,1.9604655327277989,6,4,6,4,0
44,7.200498700100962,5.733703071081461,7.200498700100962,5.733703071081461,7,3,7,3,0
45,7.200498700100962,5.733703071081461,7.200498700100962,5.733703071081461,7,4,7,4,0
46,8.281834619014848,5.733703071081461,8.281834619014848,5.733703071081461,8,3,8,4,0
47,8.281834619014848,5.733703071081461,8.281834619014848,5.733703071081461,8,4,8,5,0
48,9.667796069042923,5.733703071081461,9.667796069042923,5.733703071081461,9,4,9,5,0
49,9.667796069042923,5.733703071081461,9.667796069042923,5.733703071081461,9,5,9,6,0
50,9.667796069042923,5.733703071081461,9.667796069042923,5.733703071081461,9,5,9,6,0
51,16.030458343452484,12.09636534549102,16.030458343452484,12.09636534549102,10,5,10,7,0
52,16.738942992172102,12.09636534549102,16.738942992172102,12.09636534549102,11,5,11,7,0
53,16.738942992172102,12.09636534549102,16.738942992172102,12.09636534549102,11,6,11,8,0
54,16.738942992172102,12.09636534549102,22.81541740487992,16.212374225471038,11,6,12,8,0
55,17.74851667349289,12.09636534549102,22.81541740487992,16.212374225471038,12,6,12,7,0
56,17.74851667349289,12.09636534549102,22.81541740487992,16.212374225471038,12,6,12,7,0
57,27.007377972593947,19.39476111186428,32.07427870398098,21.697997986218432,13,6,13,7,0
58,27.52045188196829,21.35522664459208,32.07427870398098,21.697997986218432,14,5,13,6,0
59,27.52045188196829,21.35522664459208,32.07427870398098,21.697997986218432,14,6,13,7,0
60,27.52045188196829,21.35522664459208,32.07427870398098,21.697997986218432,14,5,13,7,0
61,32.96398718866607,24.838296418562045,37.51781401067874,27.1415332929162,15,6,14,7,0
62,35.93037490894538,24.838296418562045,45.5429656273012,27.1415332929162,16,6,16,7,0
63,35.93037490894538,24.838296418562045,45.5429656273012,27.1415332929162,16,7,16,7,0
64,35.93037490894538,24.838296418562045,45.5429656273012,27.1415332929162,16,7,16,6,0
65,35.93037490894538,24.838296418562045,45.5429656273012,27.1415332929162,16,7,16,6,0
66,35.93037490894538,24.838296418562045,45.5429656273012,27.1415332929162,16,7,16,6,0
67,58.73315404051619,43.86783801177919,54.197113520346754,35.795681185961755,18,7,17,6,0
68,69.37337286298911,49.06452152755434,64.83733234281968,40.9923647017369,19,7,18,6,0
69,69.37337286298911,49.06452152755434,64.83733234281968,40.9923647017369,19,7,18,7,0
70,91.1364568626894,70.82760552725466,64.83733234281968,40.9923647017369,20,7,18,6,0
71,91.1364568626894,70.82760552725466,86.43570927582235,56.51426722203178,20,7,20,6,0
