Time,Seed,Demand,Alpha,Scenario,ComputationTime
0,0,demand_1.5x,1.0,S1,0.052765000029467
0,0,demand_1.5x,0.7,S2,0.0744784999405965
1,0,demand_1.5x,1.0,S1,0.0916077999863773
1,0,demand_1.5x,0.7,S2,0.1011015999829396
1,0,demand_1.5x,1.0,S1,0.086682099965401
1,0,demand_1.5x,0.7,S2,0.0918374999891966
2,0,demand_1.5x,1.0,S1,0.1188933999510482
2,0,demand_1.5x,0.7,S2,0.1116506999824196
3,0,demand_1.5x,1.0,S1,0.1247566000092774
3,0,demand_1.5x,0.7,S2,0.1208706999896094
3,0,demand_1.5x,1.0,S1,0.1926279999315738
3,0,demand_1.5x,0.7,S2,0.213630500016734
4,0,demand_1.5x,1.0,S1,0.2206544000655412
4,0,demand_1.5x,0.7,S2,0.2293359999312088
5,0,demand_1.5x,1.0,S1,0.338100399938412
5,0,demand_1.5x,0.7,S2,0.3184722999576479
5,0,demand_1.5x,1.0,S1,0.3580263999756425
5,0,demand_1.5x,0.7,S2,0.4109357000561431
6,0,demand_1.5x,1.0,S1,0.3775539000052959
6,0,demand_1.5x,0.7,S2,0.4172350000590086
7,0,demand_1.5x,1.0,S1,0.4885717000579461
7,0,demand_1.5x,0.7,S2,0.5685830999864265
7,0,demand_1.5x,1.0,S1,0.3876164999091998
7,0,demand_1.5x,0.7,S2,0.6542365000350401
8,0,demand_1.5x,1.0,S1,0.5827457000268623
8,0,demand_1.5x,0.7,S2,1.0021043999586254
9,0,demand_1.5x,1.0,S1,0.7535067000426352
9,0,demand_1.5x,0.7,S2,0.9350010000634938
9,0,demand_1.5x,1.0,S1,0.8520742000546306
9,0,demand_1.5x,0.7,S2,1.0062953000888228
10,0,demand_1.5x,1.0,S1,0.8906130000250414
10,0,demand_1.5x,0.7,S2,1.0101301999529824
11,0,demand_1.5x,1.0,S1,0.8417247000616044
11,0,demand_1.5x,0.7,S2,1.0073699000058696
11,0,demand_1.5x,1.0,S1,1.0034560000058264
11,0,demand_1.5x,0.7,S2,1.008925799978897
12,0,demand_1.5x,1.0,S1,1.0070066000334918
12,0,demand_1.5x,0.7,S2,1.0118952000048012
13,0,demand_1.5x,1.0,S1,1.0065434999996796
13,0,demand_1.5x,0.7,S2,1.0484079999150708
13,0,demand_1.5x,1.0,S1,1.014618399902247
13,0,demand_1.5x,0.7,S2,1.0393095000181347
14,0,demand_1.5x,1.0,S1,1.0190846999175849
14,0,demand_1.5x,0.7,S2,1.0041776000289246
15,0,demand_1.5x,1.0,S1,1.0067584000062195
15,0,demand_1.5x,0.7,S2,1.008265000069514
15,0,demand_1.5x,1.0,S1,1.003178199985996
15,0,demand_1.5x,0.7,S2,1.0246631999034437
16,0,demand_1.5x,1.0,S1,1.0205300999805331
16,0,demand_1.5x,0.7,S2,1.0117957999464124
17,0,demand_1.5x,1.0,S1,1.008315799990669
17,0,demand_1.5x,0.7,S2,1.012385500012897
17,0,demand_1.5x,1.0,S1,1.0061833000509068
17,0,demand_1.5x,0.7,S2,1.0141889000078663
18,0,demand_1.5x,1.0,S1,1.0068203000118956
18,0,demand_1.5x,0.7,S2,1.0124352000420913
19,0,demand_1.5x,1.0,S1,1.0115019000368193
19,0,demand_1.5x,0.7,S2,1.003311299951747
19,0,demand_1.5x,1.0,S1,1.009976900066249
19,0,demand_1.5x,0.7,S2,1.0477834000485018
20,0,demand_1.5x,1.0,S1,1.0179042000090703
20,0,demand_1.5x,0.7,S2,1.0147770000621676
21,0,demand_1.5x,1.0,S1,1.0057712000561878
21,0,demand_1.5x,0.7,S2,1.0107073000399396
21,0,demand_1.5x,1.0,S1,1.004489800077863
21,0,demand_1.5x,0.7,S2,1.014954200014472
22,0,demand_1.5x,1.0,S1,1.0056970999576151
22,0,demand_1.5x,0.7,S2,1.0269355999771506
23,0,demand_1.5x,1.0,S1,1.0251674000173807
23,0,demand_1.5x,0.7,S2,1.087990100029856
23,0,demand_1.5x,1.0,S1,1.0622700999956578
23,0,demand_1.5x,0.7,S2,1.0111339000286534
24,0,demand_1.5x,1.0,S1,1.0195666999788957
24,0,demand_1.5x,0.7,S2,1.0308174999663606
25,0,demand_1.5x,1.0,S1,1.0046573999570685
25,0,demand_1.5x,0.7,S2,1.011703999945894
25,0,demand_1.5x,1.0,S1,1.013862199964933
25,0,demand_1.5x,0.7,S2,1.008384499931708
26,0,demand_1.5x,1.0,S1,1.0131585999624804
26,0,demand_1.5x,0.7,S2,1.052149700000882
27,0,demand_1.5x,1.0,S1,1.032466399949044
27,0,demand_1.5x,0.7,S2,1.0223640999756751
27,0,demand_1.5x,1.0,S1,1.0162572000408543
27,0,demand_1.5x,0.7,S2,1.1009196999948472
28,0,demand_1.5x,1.0,S1,1.0754546000389382
28,0,demand_1.5x,0.7,S2,1.0273968999972567
29,0,demand_1.5x,1.0,S1,1.0155401999363676
29,0,demand_1.5x,0.7,S2,1.0128469000337643
29,0,demand_1.5x,1.0,S1,1.0410732000600549
29,0,demand_1.5x,0.7,S2,1.0115757000166925
30,0,demand_1.5x,1.0,S1,1.004790199920535
30,0,demand_1.5x,0.7,S2,1.0606398000381887
31,0,demand_1.5x,1.0,S1,1.044920100015588
31,0,demand_1.5x,0.7,S2,1.1201415000250563
31,0,demand_1.5x,1.0,S1,1.018218999961391
31,0,demand_1.5x,0.7,S2,1.019281500019133
32,0,demand_1.5x,1.0,S1,1.0318811999168247
32,0,demand_1.5x,0.7,S2,1.0190012999810278
33,0,demand_1.5x,1.0,S1,1.024939600029029
33,0,demand_1.5x,0.7,S2,1.048450000002049
33,0,demand_1.5x,1.0,S1,1.0589032999705523
33,0,demand_1.5x,0.7,S2,1.1421808999730274
34,0,demand_1.5x,1.0,S1,1.0244172000093386
34,0,demand_1.5x,0.7,S2,1.0341466999379918
35,0,demand_1.5x,1.0,S1,1.010931900003925
35,0,demand_1.5x,0.7,S2,1.050547200022265
35,0,demand_1.5x,1.0,S1,1.0469535000156611
35,0,demand_1.5x,0.7,S2,1.0389948999509215
36,0,demand_1.5x,1.0,S1,1.0586904999800026
