Time,Seed,Demand,Alpha,Scenario,ComputationTime
1,0,demand_0.75x,1.0,S1,0.0916403000010177
1,0,demand_0.75x,0.30000000000000004,S2,0.0855681999819353
2,0,demand_0.75x,1.0,S1,0.1084350999444723
2,0,demand_0.75x,0.30000000000000004,S2,0.0989765999838709
3,0,demand_0.75x,1.0,S1,0.1025232999818399
3,0,demand_0.75x,0.30000000000000004,S2,0.1213423999724909
5,0,demand_0.75x,1.0,S1,0.1199345000786706
5,0,demand_0.75x,0.30000000000000004,S2,0.145533200004138
6,0,demand_0.75x,1.0,S1,0.1582680999999866
6,0,demand_0.75x,0.30000000000000004,S2,0.1855173000367358
7,0,demand_0.75x,1.0,S1,0.1475531000178307
7,0,demand_0.75x,0.30000000000000004,S2,0.1795812000054866
9,0,demand_0.75x,1.0,S1,0.2256559999659657
9,0,demand_0.75x,0.30000000000000004,S2,0.2560549000045284
10,0,demand_0.75x,1.0,S1,0.1890728999860584
10,0,demand_0.75x,0.30000000000000004,S2,0.4102295000338927
11,0,demand_0.75x,1.0,S1,0.3328261999413371
11,0,demand_0.75x,0.30000000000000004,S2,0.4618552000029012
13,0,demand_0.75x,1.0,S1,0.3624972999095917
13,0,demand_0.75x,0.30000000000000004,S2,0.6048744000727311
14,0,demand_0.75x,1.0,S1,0.3993849999969825
14,0,demand_0.75x,0.30000000000000004,S2,0.6291140000103042
15,0,demand_0.75x,1.0,S1,0.4534634000156075
15,0,demand_0.75x,0.30000000000000004,S2,0.6312418000306934
17,0,demand_0.75x,1.0,S1,0.4309407999971881
17,0,demand_0.75x,0.30000000000000004,S2,0.5968334999633953
18,0,demand_0.75x,1.0,S1,0.5075619000708684
18,0,demand_0.75x,0.30000000000000004,S2,0.6817255000350997
19,0,demand_0.75x,1.0,S1,0.4967274999944493
19,0,demand_0.75x,0.30000000000000004,S2,0.578338099992834
21,0,demand_0.75x,1.0,S1,0.5861795999808237
21,0,demand_0.75x,0.30000000000000004,S2,0.713134599965997
22,0,demand_0.75x,1.0,S1,0.6099186999490485
22,0,demand_0.75x,0.30000000000000004,S2,0.8585592999588698
23,0,demand_0.75x,1.0,S1,0.6976977000012994
23,0,demand_0.75x,0.30000000000000004,S2,1.0054815999465063
25,0,demand_0.75x,1.0,S1,0.67005670000799
25,0,demand_0.75x,0.30000000000000004,S2,0.7743916999315843
26,0,demand_0.75x,1.0,S1,0.8025282999733463
26,0,demand_0.75x,0.30000000000000004,S2,1.0061323000118136
27,0,demand_0.75x,1.0,S1,0.7519429000094533
27,0,demand_0.75x,0.30000000000000004,S2,1.0051738999318331
29,0,demand_0.75x,1.0,S1,0.857397000072524
