Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,1,0,1,0
2,0.0,0.0,0.0,0.0,0,0,0,0,0
3,0.0,0.0,0.0,0.0,0,1,0,1,0
4,0.0,0.0,0.0,0.0,0,1,0,1,0
5,0.0,0.0,0.0,0.0,0,2,0,2,0
6,0.0,0.0,0.0,0.0,0,2,0,2,0
7,0.0,0.0,0.0,0.0,0,3,0,3,0
8,0.0,0.0,0.0,0.0,0,3,0,3,0
9,0.0,0.0,0.0,0.0,0,4,0,4,0
10,0.0,0.0,0.0,0.0,0,4,0,4,0
11,0.0,0.0,0.0,0.0,0,5,0,4,0
12,0.0,0.0,0.0,0.0,0,5,0,4,0
13,0.0,0.0,0.0,0.0,0,6,0,5,0
14,0.0,0.0,0.0,0.0,0,6,0,5,0
15,0.0,0.0,0.0,0.0,0,6,0,6,0
16,0.0,0.0,0.0,0.0,0,5,0,6,0
17,0.0,0.0,0.0,0.0,0,6,0,7,0
18,0.0,0.0,0.1316341340519145,0.1316341340519145,0,6,1,7,0
19,0.0,0.0,0.1316341340519145,0.1316341340519145,0,7,1,7,0
20,0.0,0.0,0.1316341340519145,0.1316341340519145,0,6,1,6,0
21,0.0,0.0,0.1316341340519145,0.1316341340519145,0,6,1,7,0
22,4.182557544991639,4.182557544991639,0.1316341340519145,0.1316341340519145,1,6,1,7,0
23,4.182557544991639,4.182557544991639,0.1316341340519145,0.1316341340519145,1,7,1,8,0
24,4.341121819104735,4.182557544991639,0.2901984081650113,0.1585642741130968,2,7,2,8,0
25,5.401173520534641,4.182557544991639,1.350250109594917,1.0600517014299058,3,8,3,7,0
26,5.401173520534641,4.182557544991639,1.350250109594917,1.0600517014299058,3,8,3,7,0
27,5.401173520534641,4.182557544991639,1.350250109594917,1.0600517014299058,3,8,3,6,0
28,5.401173520534641,4.182557544991639,1.350250109594917,1.0600517014299058,3,8,3,6,0
29,5.401173520534641,4.182557544991639,1.350250109594917,1.0600517014299058,3,7,3,5,0
30,5.401173520534641,4.182557544991639,1.350250109594917,1.0600517014299058,3,7,3,5,0
31,6.704269078101806,4.182557544991639,1.350250109594917,1.0600517014299058,4,8,3,6,0
32,6.704269078101806,4.182557544991639,1.350250109594917,1.0600517014299058,4,8,3,6,0
33,6.704269078101806,4.182557544991639,1.350250109594917,1.0600517014299058,4,9,3,7,0
34,6.704269078101806,4.182557544991639,6.046522497208763,4.6962723876138455,4,9,4,7,0
35,6.704269078101806,4.182557544991639,6.046522497208763,4.6962723876138455,4,9,4,8,0
36,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,9,5,8,0
37,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,9,5,8,0
38,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,8,5,7,0
39,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,8,5,8,0
40,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,7,5,8,0
41,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,7,5,8,0
42,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,5,5,7,0
43,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,6,5,8,0
44,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,6,5,7,0
45,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,6,5,6,0
46,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,5,5,6,0
47,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,6,5,7,0
48,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,6,5,7,0
49,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,6,5,7,0
50,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,5,5,5,0
51,10.476551808025992,4.182557544991639,9.818805227132948,4.6962723876138455,5,6,5,6,0
52,11.62696925118961,4.182557544991639,10.969222670296569,4.6962723876138455,6,6,6,6,0
53,12.171116512750746,7.954840274915824,10.969222670296569,4.6962723876138455,7,6,6,7,0
54,18.624702031528653,10.636143063769545,17.04986240913022,10.7769121264475,8,5,7,6,0
55,28.514392368902445,16.3432758561517,26.92620732913683,15.956984658840264,9,6,8,7,0
56,28.514392368902445,16.3432758561517,34.793431555110146,17.743569145979926,9,6,9,7,0
57,32.705093259319895,20.533976746569145,39.4370771108068,23.82420888481358,10,7,11,8,0
58,32.705093259319895,20.533976746569145,39.4370771108068,23.82420888481358,10,7,11,8,0
59,32.705093259319895,20.533976746569145,39.4370771108068,23.82420888481358,10,7,11,8,0
60,42.5035977910146,26.141780387846403,39.4370771108068,23.82420888481358,11,7,11,8,0
61,42.5035977910146,26.141780387846403,39.4370771108068,23.82420888481358,11,7,11,9,0
62,42.5035977910146,26.141780387846403,39.4370771108068,23.82420888481358,11,5,11,8,0
63,42.5035977910146,26.141780387846403,39.4370771108068,23.82420888481358,11,4,11,9,0
64,42.5035977910146,26.141780387846403,53.06877639895885,31.375268434131986,11,4,12,7,0
65,47.38500849408665,26.141780387846403,56.087613707767865,31.375268434131986,12,5,13,8,0
66,47.38500849408665,26.141780387846403,56.087613707767865,31.375268434131986,12,5,13,8,0
67,47.38500849408665,26.141780387846403,56.087613707767865,31.375268434131986,12,6,13,9,0
68,49.27457221309562,26.141780387846403,62.0867438212068,37.45590817296564,13,6,14,9,0
69,49.27457221309562,26.141780387846403,70.96027489239704,40.24879950532223,13,7,15,10,0
70,64.46998716674022,35.56949241834397,70.96027489239704,40.24879950532223,15,7,15,10,0
71,83.15820961460739,47.80412934743324,112.1860778456421,73.60737823259396,16,7,17,10,0
72,100.05165637185962,58.24343074077505,137.88387787070724,83.97750182255845,18,7,19,10,0
73,100.05165637185962,58.24343074077505,137.88387787070724,83.97750182255845,18,7,19,10,0
74,100.05165637185962,58.24343074077505,137.88387787070724,83.97750182255845,18,6,19,10,0
75,101.63337534341082,58.24343074077505,137.88387787070724,83.97750182255845,19,7,19,9,0
76,101.63337534341082,58.24343074077505,140.0832413939904,92.8510328937487,19,6,20,8,0
