Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,1,0,1,0
2,0.0,0.0,0.0,0.0,0,1,0,1,0
3,0.0,0.0,0.0,0.0,0,2,0,2,0
4,0.0,0.0,0.0,0.0,0,2,0,2,0
5,0.0,0.0,0.0,0.0,0,2,0,2,0
6,0.0,0.0,0.0,0.0,0,2,0,2,0
7,0.0,0.0,0.0,0.0,0,3,0,3,0
8,0.0,0.0,0.0,0.0,0,3,0,3,0
9,0.0,0.0,0.0,0.0,0,3,0,3,0
10,0.0,0.0,0.0,0.0,0,3,0,3,0
11,0.0,0.0,0.0,0.0,0,3,0,3,0
12,0.0,0.0,0.0,0.0,0,3,0,3,0
13,0.0,0.0,0.0,0.0,0,4,0,4,0
14,0.0,0.0,0.0,0.0,0,4,0,4,0
15,0.0,0.0,0.0,0.0,0,5,0,5,0
16,0.0,0.0,0.0,0.0,0,5,0,5,0
17,0.0,0.0,0.0,0.0,0,5,0,5,0
18,0.0,0.0,0.0,0.0,0,5,0,5,0
19,0.0,0.0,0.0,0.0,0,4,0,4,0
20,0.0,0.0,0.0,0.0,0,4,0,4,0
21,0.0,0.0,0.0,0.0,0,5,0,5,0
22,0.0,0.0,0.0,0.0,0,5,0,5,0
23,0.0,0.0,0.0,0.0,0,5,0,5,0
24,0.0,0.0,0.0,0.0,0,5,0,5,0
25,0.0,0.0,0.0,0.0,0,6,0,6,0
26,1.0487596148743703,1.0487596148743703,1.0487596148743703,1.0487596148743703,1,6,1,6,0
27,1.0487596148743703,1.0487596148743703,1.0487596148743703,1.0487596148743703,1,6,1,6,0
28,1.8890478595681373,1.0487596148743703,1.8890478595681373,1.0487596148743703,3,6,3,6,0
29,1.8890478595681373,1.0487596148743703,1.8890478595681373,1.0487596148743703,3,6,3,6,0
30,1.8890478595681373,1.0487596148743703,1.8890478595681373,1.0487596148743703,3,6,3,6,0
31,1.8890478595681373,1.0487596148743703,1.8890478595681373,1.0487596148743703,3,7,3,7,0
32,2.59426525206797,1.0487596148743703,2.59426525206797,1.0487596148743703,4,7,4,7,0
33,2.59426525206797,1.0487596148743703,2.59426525206797,1.0487596148743703,4,7,4,7,0
34,6.587552696836852,3.9932874447688818,6.587552696836852,3.9932874447688818,5,6,5,6,0
35,6.587552696836852,3.9932874447688818,6.587552696836852,3.9932874447688818,5,5,5,6,0
36,6.587552696836852,3.9932874447688818,6.587552696836852,3.9932874447688818,5,5,5,6,0
37,6.587552696836852,3.9932874447688818,6.587552696836852,3.9932874447688818,5,6,5,7,0
38,6.587552696836852,3.9932874447688818,6.587552696836852,3.9932874447688818,5,6,5,6,0
39,6.587552696836852,3.9932874447688818,6.587552696836852,3.9932874447688818,5,7,5,7,0
40,7.0476182400439455,3.9932874447688818,7.0476182400439455,3.9932874447688818,6,7,6,7,0
41,14.59241771480719,11.538086919532129,14.59241771480719,11.538086919532129,7,8,7,8,0
42,14.59241771480719,11.538086919532129,14.59241771480719,11.538086919532129,7,7,7,8,0
43,14.59241771480719,11.538086919532129,14.59241771480719,11.538086919532129,7,7,7,8,0
44,25.509395648352463,13.480413190715232,19.57378193240048,12.526163692356532,9,6,8,7,0
45,25.509395648352463,13.480413190715232,26.16312333060199,14.134140872964757,9,7,9,7,0
46,25.509395648352463,13.480413190715232,26.16312333060199,14.134140872964757,9,6,9,6,0
47,25.509395648352463,13.480413190715232,26.16312333060199,14.134140872964757,9,6,9,5,0
48,33.88347995407615,21.85449749643892,34.537207636325675,22.50822517868844,10,6,10,5,0
49,33.88347995407615,21.85449749643892,34.537207636325675,22.50822517868844,10,7,10,6,0
50,33.88347995407615,21.85449749643892,34.537207636325675,22.50822517868844,10,7,10,6,0
51,33.88347995407615,21.85449749643892,34.537207636325675,22.50822517868844,10,5,10,4,0
52,33.88347995407615,21.85449749643892,34.537207636325675,22.50822517868844,10,4,10,3,0
53,33.88347995407615,21.85449749643892,34.537207636325675,22.50822517868844,10,5,10,4,0
54,34.42221307178652,21.85449749643892,34.537207636325675,22.50822517868844,11,5,10,4,0
55,34.83186653463839,21.85449749643892,34.94686109917754,22.50822517868844,12,5,11,5,0
56,50.77135124967068,31.85836849551924,50.88634581420983,31.85836849551924,13,5,12,5,0
57,50.77135124967068,31.85836849551924,50.88634581420983,31.85836849551924,13,6,12,6,0
58,51.6554845718451,37.79398221147122,51.77047913638425,31.85836849551924,14,6,13,6,0
59,51.6554845718451,37.79398221147122,51.77047913638425,31.85836849551924,14,6,13,7,0
60,51.6554845718451,37.79398221147122,51.77047913638425,31.85836849551924,14,6,13,6,0
61,51.6554845718451,37.79398221147122,51.77047913638425,31.85836849551924,14,7,13,7,0
62,60.38725377937492,40.59013770304906,68.62743515456557,41.170525038937306,15,7,15,7,0
63,60.38725377937492,40.59013770304906,79.1434934175973,43.561396491317545,15,7,16,7,0
64,60.38725377937492,40.59013770304906,79.1434934175973,43.561396491317545,15,7,16,7,0
65,60.38725377937492,40.59013770304906,81.03136113739144,51.68658330196904,15,8,17,8,0
66,104.092774919109,62.08125727576923,109.8875425830134,64.04349363121582,19,8,19,8,0
67,118.66505553273258,76.65353788939282,119.66771151285454,73.82366256105695,20,8,20,9,0
68,123.50872813593614,76.65353788939282,130.23653309192989,75.66071493260247,21,8,21,8,0
69,123.50872813593614,76.65353788939282,130.23653309192989,75.66071493260247,21,9,21,8,0
70,123.50872813593614,76.65353788939282,130.23653309192989,75.66071493260247,21,8,21,7,0
71,123.50872813593614,76.65353788939282,130.23653309192989,75.66071493260247,21,7,21,7,0
72,123.50872813593614,76.65353788939282,142.3344939031418,77.97850681397327,21,7,22,7,0
73,123.50872813593614,76.65353788939282,142.3344939031418,77.97850681397327,21,7,22,7,0
74,123.50872813593614,76.65353788939282,142.3344939031418,77.97850681397327,21,7,22,7,0
75,123.50872813593614,76.65353788939282,142.3344939031418,77.97850681397327,21,6,22,5,0
76,141.89198477304433,86.48297261891582,142.3344939031418,77.97850681397327,22,6,22,5,0
77,141.89198477304433,86.48297261891582,142.3344939031418,77.97850681397327,22,5,22,5,0
78,141.89198477304433,86.48297261891582,142.3344939031418,77.97850681397327,22,5,22,5,0
79,141.89198477304433,86.48297261891582,142.3344939031418,77.97850681397327,22,6,22,6,0
