Time,Seed,Demand,Alpha,Scenario,ComputationTime
0,0,demand_1x,1.0,S1,0.0540607000002637
0,0,demand_1x,0.19999999999999996,S2,0.0735925999470055
1,0,demand_1x,1.0,S1,0.0743819000199437
1,0,demand_1x,0.19999999999999996,S2,0.0905935000628233
2,0,demand_1x,1.0,S1,0.0955385999986901
2,0,demand_1x,0.19999999999999996,S2,0.1231514000101015
3,0,demand_1x,1.0,S1,0.1029774999478831
3,0,demand_1x,0.19999999999999996,S2,0.092368199955672
4,0,demand_1x,1.0,S1,0.115504499990493
4,0,demand_1x,0.19999999999999996,S2,0.166734900092706
5,0,demand_1x,1.0,S1,0.1476128000067547
5,0,demand_1x,0.19999999999999996,S2,0.1466735999565571
6,0,demand_1x,1.0,S1,0.1378846999723464
6,0,demand_1x,0.19999999999999996,S2,0.1716703999554738
7,0,demand_1x,1.0,S1,0.1831573999952525
7,0,demand_1x,0.19999999999999996,S2,0.3026502999709919
8,0,demand_1x,1.0,S1,0.3264323000330478
8,0,demand_1x,0.19999999999999996,S2,0.3589071999303996
9,0,demand_1x,1.0,S1,0.3005490999203175
9,0,demand_1x,0.19999999999999996,S2,0.4680134999798611
10,0,demand_1x,1.0,S1,0.5957898000488058
10,0,demand_1x,0.19999999999999996,S2,0.7145594999892637
11,0,demand_1x,1.0,S1,0.5585885000182316
11,0,demand_1x,0.19999999999999996,S2,0.7591840999666601
12,0,demand_1x,1.0,S1,0.5998357000062242
12,0,demand_1x,0.19999999999999996,S2,1.004587800009176
13,0,demand_1x,1.0,S1,0.6028649999061599
13,0,demand_1x,0.19999999999999996,S2,1.005004100035876
14,0,demand_1x,1.0,S1,0.6894317000405863
14,0,demand_1x,0.19999999999999996,S2,1.0126154000172392
15,0,demand_1x,1.0,S1,0.7520581999560818
15,0,demand_1x,0.19999999999999996,S2,1.003094199928455
16,0,demand_1x,1.0,S1,0.6963361999951303
16,0,demand_1x,0.19999999999999996,S2,1.003594700014219
17,0,demand_1x,1.0,S1,0.8129725999897346
17,0,demand_1x,0.19999999999999996,S2,1.0072077999357134
18,0,demand_1x,1.0,S1,0.8466457000467926
18,0,demand_1x,0.19999999999999996,S2,1.020477099926211
19,0,demand_1x,1.0,S1,0.6737120000179857
19,0,demand_1x,0.19999999999999996,S2,1.0065816000569612
20,0,demand_1x,1.0,S1,0.8135952999582514
20,0,demand_1x,0.19999999999999996,S2,1.0054364000679925
21,0,demand_1x,1.0,S1,1.004902399959974
21,0,demand_1x,0.19999999999999996,S2,1.0080934000434354
22,0,demand_1x,1.0,S1,1.0039595999987796
22,0,demand_1x,0.19999999999999996,S2,1.008163399994373
23,0,demand_1x,1.0,S1,1.0088724999222904
23,0,demand_1x,0.19999999999999996,S2,1.007013599970378
24,0,demand_1x,1.0,S1,1.007781199994497
24,0,demand_1x,0.19999999999999996,S2,1.00293249997776
25,0,demand_1x,1.0,S1,1.005410399986431
25,0,demand_1x,0.19999999999999996,S2,1.018728299997747
26,0,demand_1x,1.0,S1,1.0148518000496551
26,0,demand_1x,0.19999999999999996,S2,1.0080646000569686
27,0,demand_1x,1.0,S1,1.008949700044468
27,0,demand_1x,0.19999999999999996,S2,1.0106242999900132
28,0,demand_1x,1.0,S1,1.0024975000414995
28,0,demand_1x,0.19999999999999996,S2,1.0196163000073284
29,0,demand_1x,1.0,S1,1.0044945999979973
29,0,demand_1x,0.19999999999999996,S2,1.0102822999469936
30,0,demand_1x,1.0,S1,1.0074618000071496
30,0,demand_1x,0.19999999999999996,S2,1.0189457000233233
31,0,demand_1x,1.0,S1,1.0067825999576598
31,0,demand_1x,0.19999999999999996,S2,1.066069399937987
32,0,demand_1x,1.0,S1,1.0075816999888048
32,0,demand_1x,0.19999999999999996,S2,1.0048532000510022
33,0,demand_1x,1.0,S1,1.0118441000813618
33,0,demand_1x,0.19999999999999996,S2,1.0085352999158204
34,0,demand_1x,1.0,S1,1.0051284999353811
34,0,demand_1x,0.19999999999999996,S2,1.0496157000306994
35,0,demand_1x,1.0,S1,1.0031917999731377
35,0,demand_1x,0.19999999999999996,S2,1.0361690999707207
36,0,demand_1x,1.0,S1,1.0079510000068694
36,0,demand_1x,0.19999999999999996,S2,1.0423402999294922
37,0,demand_1x,1.0,S1,1.0086128000402823
37,0,demand_1x,0.19999999999999996,S2,1.020030100014992
38,0,demand_1x,1.0,S1,1.0113275999901816
38,0,demand_1x,0.19999999999999996,S2,1.008478100062348
39,0,demand_1x,1.0,S1,1.00388810003642
39,0,demand_1x,0.19999999999999996,S2,1.0070179998874664
40,0,demand_1x,1.0,S1,1.0194956000195816
40,0,demand_1x,0.19999999999999996,S2,1.0344226999441162
41,0,demand_1x,1.0,S1,1.0263852999778464
41,0,demand_1x,0.19999999999999996,S2,1.0234170999610797
42,0,demand_1x,1.0,S1,1.0093051000731066
42,0,demand_1x,0.19999999999999996,S2,1.0689985000062734
43,0,demand_1x,1.0,S1,1.032416099915281
43,0,demand_1x,0.19999999999999996,S2,1.0424569000024348
44,0,demand_1x,1.0,S1,1.0213009999133646
44,0,demand_1x,0.19999999999999996,S2,1.04637300001923
45,0,demand_1x,1.0,S1,1.0531877999892458
45,0,demand_1x,0.19999999999999996,S2,1.0126036000438037
46,0,demand_1x,1.0,S1,1.0600822999840602
46,0,demand_1x,0.19999999999999996,S2,1.0290277999592945
47,0,demand_1x,1.0,S1,1.0297977000009269
47,0,demand_1x,0.19999999999999996,S2,1.0162065000040457
48,0,demand_1x,1.0,S1,1.0171697000041604
48,0,demand_1x,0.19999999999999996,S2,1.0282465999480337
49,0,demand_1x,1.0,S1,1.0259486000286415
49,0,demand_1x,0.19999999999999996,S2,1.02861220005434
50,0,demand_1x,1.0,S1,1.0128615000285208
50,0,demand_1x,0.19999999999999996,S2,1.0196104999631643
51,0,demand_1x,1.0,S1,1.0400035999482498
51,0,demand_1x,0.19999999999999996,S2,1.0411651999456808
52,0,demand_1x,1.0,S1,1.0977356999646872
52,0,demand_1x,0.19999999999999996,S2,1.0514651000266897
53,0,demand_1x,1.0,S1,1.0112594000529498
53,0,demand_1x,0.19999999999999996,S2,1.1221463999245316
54,0,demand_1x,1.0,S1,1.0655420999974012
54,0,demand_1x,0.19999999999999996,S2,1.0635364999761805
55,0,demand_1x,1.0,S1,1.078746399958618
55,0,demand_1x,0.19999999999999996,S2,1.0309411999769509
56,0,demand_1x,1.0,S1,1.0689131999388335
56,0,demand_1x,0.19999999999999996,S2,1.0727917000185698
57,0,demand_1x,1.0,S1,1.0225783999776468
57,0,demand_1x,0.19999999999999996,S2,1.029010499943979
58,0,demand_1x,1.0,S1,1.106268799980171
58,0,demand_1x,0.19999999999999996,S2,1.0233674000483006
59,0,demand_1x,1.0,S1,1.0266270999563858
59,0,demand_1x,0.19999999999999996,S2,1.0696293000364676
60,0,demand_1x,1.0,S1,1.0214283999521283
60,0,demand_1x,0.19999999999999996,S2,1.0249291999498382
61,0,demand_1x,1.0,S1,1.0200701999710873
61,0,demand_1x,0.19999999999999996,S2,1.0195977999828756
62,0,demand_1x,1.0,S1,1.1148642000043765
62,0,demand_1x,0.19999999999999996,S2,1.0561423000181094
63,0,demand_1x,1.0,S1,1.0631201999494806
63,0,demand_1x,0.19999999999999996,S2,1.0878929999889806
64,0,demand_1x,1.0,S1,1.0561152000445873
64,0,demand_1x,0.19999999999999996,S2,1.049021300044842
65,0,demand_1x,1.0,S1,1.1663541999878362
65,0,demand_1x,0.19999999999999996,S2,1.0284019999671727
66,0,demand_1x,1.0,S1,1.0698715000180528
66,0,demand_1x,0.19999999999999996,S2,1.0427332000108436
67,0,demand_1x,1.0,S1,1.0091213999548927
67,0,demand_1x,0.19999999999999996,S2,1.040480799973011
68,0,demand_1x,1.0,S1,1.009388899896294
68,0,demand_1x,0.19999999999999996,S2,1.0333729999838397
69,0,demand_1x,1.0,S1,1.0384758000727743
69,0,demand_1x,0.19999999999999996,S2,1.119736000080593
70,0,demand_1x,1.0,S1,1.0156871000071988
70,0,demand_1x,0.19999999999999996,S2,1.0312243000371382
71,0,demand_1x,1.0,S1,1.0144185000099242
71,0,demand_1x,0.19999999999999996,S2,1.0481713999761268
72,0,demand_1x,1.0,S1,1.0230129999108613
72,0,demand_1x,0.19999999999999996,S2,1.0153636999893934
73,0,demand_1x,1.0,S1,1.0155068000312897
73,0,demand_1x,0.19999999999999996,S2,1.0206733999075368
74,0,demand_1x,1.0,S1,1.11040869995486
74,0,demand_1x,0.19999999999999996,S2,1.0603312000166625
75,0,demand_1x,1.0,S1,1.025456800009124
75,0,demand_1x,0.19999999999999996,S2,1.0107163999928162
76,0,demand_1x,1.0,S1,1.0304374999832362
76,0,demand_1x,0.19999999999999996,S2,1.1238124000374228
77,0,demand_1x,1.0,S1,1.0592463999055326
77,0,demand_1x,0.19999999999999996,S2,1.0286615999648347
78,0,demand_1x,1.0,S1,1.0931426000315696
78,0,demand_1x,0.19999999999999996,S2,1.0459141000173986
79,0,demand_1x,1.0,S1,1.1026003999868408
79,0,demand_1x,0.19999999999999996,S2,1.0591244000243023
80,0,demand_1x,1.0,S1,1.0222163000144064
80,0,demand_1x,0.19999999999999996,S2,1.0187915000133216
81,0,demand_1x,1.0,S1,1.031401399988681
81,0,demand_1x,0.19999999999999996,S2,1.0477796000195667
82,0,demand_1x,1.0,S1,1.275346599984914
82,0,demand_1x,0.19999999999999996,S2,1.1511634999187663
83,0,demand_1x,1.0,S1,1.0606319999787956
83,0,demand_1x,0.19999999999999996,S2,1.1414524000138044
84,0,demand_1x,1.0,S1,1.038411799934693
84,0,demand_1x,0.19999999999999996,S2,1.0335598000092432
85,0,demand_1x,1.0,S1,1.0381435999879614
85,0,demand_1x,0.19999999999999996,S2,1.0177711999276653
86,0,demand_1x,1.0,S1,1.0286376998992637
86,0,demand_1x,0.19999999999999996,S2,1.0377407000632957
87,0,demand_1x,1.0,S1,1.037209799978882
87,0,demand_1x,0.19999999999999996,S2,1.0355527000501752
88,0,demand_1x,1.0,S1,1.1919138999655845
88,0,demand_1x,0.19999999999999996,S2,1.07410940004047
89,0,demand_1x,1.0,S1,1.0656863999320194
89,0,demand_1x,0.19999999999999996,S2,1.1639219999779016
90,0,demand_1x,1.0,S1,1.03708459995687
90,0,demand_1x,0.19999999999999996,S2,1.0180608000373468
91,0,demand_1x,1.0,S1,1.0235157000133768
91,0,demand_1x,0.19999999999999996,S2,1.0424948999425396
92,0,demand_1x,1.0,S1,1.0281358000356704
92,0,demand_1x,0.19999999999999996,S2,1.041321499971673
93,0,demand_1x,1.0,S1,1.0139796000439674
93,0,demand_1x,0.19999999999999996,S2,1.0566968999337405
94,0,demand_1x,1.0,S1,1.1038793999468908
94,0,demand_1x,0.19999999999999996,S2,1.0519326999783516
95,0,demand_1x,1.0,S1,1.051975200069137
95,0,demand_1x,0.19999999999999996,S2,1.0419441000558436
96,0,demand_1x,1.0,S1,1.0514792000176385
96,0,demand_1x,0.19999999999999996,S2,1.1662321999901906
97,0,demand_1x,1.0,S1,1.0348859999794513
97,0,demand_1x,0.19999999999999996,S2,1.1812294999836013
98,0,demand_1x,1.0,S1,1.2148444999475032
98,0,demand_1x,0.19999999999999996,S2,1.068924400024116
99,0,demand_1x,1.0,S1,1.180491999955848
99,0,demand_1x,0.19999999999999996,S2,1.029015599982813
100,0,demand_1x,1.0,S1,1.0835856000194326
100,0,demand_1x,0.19999999999999996,S2,1.1339562000939625
