Time,Seed,Demand,Alpha,Scenario,ComputationTime
0,0,demand_1x,1.0,S1,0.0709206000901758
0,0,demand_1x,0.09999999999999998,S2,0.0738413999788463
1,0,demand_1x,1.0,S1,0.0858620000071823
1,0,demand_1x,0.09999999999999998,S2,0.0978296999819576
2,0,demand_1x,1.0,S1,0.0835577000398188
2,0,demand_1x,0.09999999999999998,S2,0.099056200007908
3,0,demand_1x,1.0,S1,0.0847579999826848
3,0,demand_1x,0.09999999999999998,S2,0.1456246000016108
4,0,demand_1x,1.0,S1,0.092174099991098
4,0,demand_1x,0.09999999999999998,S2,0.154796399991028
5,0,demand_1x,1.0,S1,0.1622178999241441
5,0,demand_1x,0.09999999999999998,S2,0.2137443000683561
6,0,demand_1x,1.0,S1,0.1768855999689549
6,0,demand_1x,0.09999999999999998,S2,0.2363963000243529
7,0,demand_1x,1.0,S1,0.2108459000010043
7,0,demand_1x,0.09999999999999998,S2,0.2785951999248937
8,0,demand_1x,1.0,S1,0.2799263999331742
8,0,demand_1x,0.09999999999999998,S2,0.5628021999727935
9,0,demand_1x,1.0,S1,0.2622860999545082
9,0,demand_1x,0.09999999999999998,S2,0.4134631999768317
10,0,demand_1x,1.0,S1,0.2914017000002786
10,0,demand_1x,0.09999999999999998,S2,0.3287154000718146
11,0,demand_1x,1.0,S1,0.3601752000395208
11,0,demand_1x,0.09999999999999998,S2,0.4743908999953419
12,0,demand_1x,1.0,S1,0.4036624000873416
12,0,demand_1x,0.09999999999999998,S2,0.598435900057666
13,0,demand_1x,1.0,S1,0.5425360000226647
13,0,demand_1x,0.09999999999999998,S2,0.698101400048472
14,0,demand_1x,1.0,S1,0.693264800007455
14,0,demand_1x,0.09999999999999998,S2,0.6369774000486359
15,0,demand_1x,1.0,S1,0.5265205999603495
15,0,demand_1x,0.09999999999999998,S2,0.8232575999572873
16,0,demand_1x,1.0,S1,0.6106225000694394
16,0,demand_1x,0.09999999999999998,S2,0.981610299902968
17,0,demand_1x,1.0,S1,0.5887632999802008
17,0,demand_1x,0.09999999999999998,S2,1.0062767000636086
18,0,demand_1x,1.0,S1,0.8410430999938399
18,0,demand_1x,0.09999999999999998,S2,1.0094511999050155
19,0,demand_1x,1.0,S1,0.7364585000323132
19,0,demand_1x,0.09999999999999998,S2,1.028236799989827
20,0,demand_1x,1.0,S1,1.0119546999922022
20,0,demand_1x,0.09999999999999998,S2,1.0166348000057042
21,0,demand_1x,1.0,S1,1.017552200006321
21,0,demand_1x,0.09999999999999998,S2,1.043167799944058
22,0,demand_1x,1.0,S1,1.0026552999624982
22,0,demand_1x,0.09999999999999998,S2,1.0055186999961734
23,0,demand_1x,1.0,S1,1.0179117999505252
23,0,demand_1x,0.09999999999999998,S2,1.0390871999552471
24,0,demand_1x,1.0,S1,1.0115784999215975
24,0,demand_1x,0.09999999999999998,S2,1.0048208000371233
25,0,demand_1x,1.0,S1,1.0122828000457955
25,0,demand_1x,0.09999999999999998,S2,1.0467574999202045
26,0,demand_1x,1.0,S1,1.0085453999927267
26,0,demand_1x,0.09999999999999998,S2,1.0237744000041855
27,0,demand_1x,1.0,S1,1.0060089000035075
27,0,demand_1x,0.09999999999999998,S2,1.014956000028178
28,0,demand_1x,1.0,S1,1.047603499959223
28,0,demand_1x,0.09999999999999998,S2,1.018443400040269
29,0,demand_1x,1.0,S1,1.012790499953553
29,0,demand_1x,0.09999999999999998,S2,1.0252440000185743
30,0,demand_1x,1.0,S1,1.0102737999986855
30,0,demand_1x,0.09999999999999998,S2,1.0687645999714732
31,0,demand_1x,1.0,S1,1.012291399994865
31,0,demand_1x,0.09999999999999998,S2,1.023613900062628
32,0,demand_1x,1.0,S1,1.0120178000070157
32,0,demand_1x,0.09999999999999998,S2,1.040699200006202
33,0,demand_1x,1.0,S1,1.0071716000093147
33,0,demand_1x,0.09999999999999998,S2,1.0249831000110134
34,0,demand_1x,1.0,S1,1.0085397999500856
34,0,demand_1x,0.09999999999999998,S2,1.010869099991396
35,0,demand_1x,1.0,S1,1.0050433999858797
35,0,demand_1x,0.09999999999999998,S2,1.0123548000119629
36,0,demand_1x,1.0,S1,1.0088735999306664
36,0,demand_1x,0.09999999999999998,S2,1.0178271000040695
37,0,demand_1x,1.0,S1,1.0238217000151053
37,0,demand_1x,0.09999999999999998,S2,1.0071809999644756
38,0,demand_1x,1.0,S1,1.0153469999786466
38,0,demand_1x,0.09999999999999998,S2,1.0131179000018165
39,0,demand_1x,1.0,S1,1.0219588000327349
39,0,demand_1x,0.09999999999999998,S2,1.0057797000044957
40,0,demand_1x,1.0,S1,1.007319699972868
40,0,demand_1x,0.09999999999999998,S2,1.0193665999686343
41,0,demand_1x,1.0,S1,1.006872999947518
41,0,demand_1x,0.09999999999999998,S2,1.0096140999812633
42,0,demand_1x,1.0,S1,1.013348100008443
42,0,demand_1x,0.09999999999999998,S2,1.010742700076662
43,0,demand_1x,1.0,S1,1.0170760001055896
43,0,demand_1x,0.09999999999999998,S2,1.0500115000177177
44,0,demand_1x,1.0,S1,1.0214219000190496
44,0,demand_1x,0.09999999999999998,S2,1.0116562000475824
45,0,demand_1x,1.0,S1,1.0108636000659317
45,0,demand_1x,0.09999999999999998,S2,1.0162257999181747
46,0,demand_1x,1.0,S1,1.0350180000532418
46,0,demand_1x,0.09999999999999998,S2,1.0111348999198526
47,0,demand_1x,1.0,S1,1.008383300038986
47,0,demand_1x,0.09999999999999998,S2,1.0132958000758665
48,0,demand_1x,1.0,S1,1.0314574999501929
48,0,demand_1x,0.09999999999999998,S2,1.0204489999450743
49,0,demand_1x,1.0,S1,1.019650400034152
49,0,demand_1x,0.09999999999999998,S2,1.022021200042218
50,0,demand_1x,1.0,S1,1.013094599940814
50,0,demand_1x,0.09999999999999998,S2,1.0296314000152051
51,0,demand_1x,1.0,S1,1.0326405999949202
51,0,demand_1x,0.09999999999999998,S2,1.0083801000146195
52,0,demand_1x,1.0,S1,1.0172954000299796
52,0,demand_1x,0.09999999999999998,S2,1.037474700016901
53,0,demand_1x,1.0,S1,1.043672899948433
53,0,demand_1x,0.09999999999999998,S2,1.00596310000401
54,0,demand_1x,1.0,S1,1.0101919000735506
54,0,demand_1x,0.09999999999999998,S2,1.0103916000807658
55,0,demand_1x,1.0,S1,1.0246148000005633
55,0,demand_1x,0.09999999999999998,S2,1.0559942999389025
56,0,demand_1x,1.0,S1,1.007005599909462
56,0,demand_1x,0.09999999999999998,S2,1.0320129999890924
57,0,demand_1x,1.0,S1,1.0141484999330714
57,0,demand_1x,0.09999999999999998,S2,1.0215149000287056
58,0,demand_1x,1.0,S1,1.0214133999543265
58,0,demand_1x,0.09999999999999998,S2,1.0909571000374854
59,0,demand_1x,1.0,S1,1.0171771999448538
59,0,demand_1x,0.09999999999999998,S2,1.023980600060895
60,0,demand_1x,1.0,S1,1.0374564999947324
60,0,demand_1x,0.09999999999999998,S2,1.0292028000112623
61,0,demand_1x,1.0,S1,1.0131925999885425
61,0,demand_1x,0.09999999999999998,S2,1.0558495000004768
62,0,demand_1x,1.0,S1,1.0262162000872197
62,0,demand_1x,0.09999999999999998,S2,1.0084544999990612
63,0,demand_1x,1.0,S1,1.0089453000109645
63,0,demand_1x,0.09999999999999998,S2,1.1101297000423074
64,0,demand_1x,1.0,S1,1.020617000060156
64,0,demand_1x,0.09999999999999998,S2,1.0691360000055283
65,0,demand_1x,1.0,S1,1.0286183999851346
65,0,demand_1x,0.09999999999999998,S2,1.0362417000578716
66,0,demand_1x,1.0,S1,1.117719699977897
66,0,demand_1x,0.09999999999999998,S2,1.0397209000075236
67,0,demand_1x,1.0,S1,1.0205137999728322
67,0,demand_1x,0.09999999999999998,S2,1.0718808999517933
68,0,demand_1x,1.0,S1,1.0292773001128808
68,0,demand_1x,0.09999999999999998,S2,1.0682423000689596
69,0,demand_1x,1.0,S1,1.0314235999248922
69,0,demand_1x,0.09999999999999998,S2,1.024756500031799
70,0,demand_1x,1.0,S1,1.1253891000524163
70,0,demand_1x,0.09999999999999998,S2,1.010614899918437
71,0,demand_1x,1.0,S1,1.0479410999687389
71,0,demand_1x,0.09999999999999998,S2,1.0109225999331102
72,0,demand_1x,1.0,S1,1.105376199935563
72,0,demand_1x,0.09999999999999998,S2,1.08597929996904
73,0,demand_1x,1.0,S1,1.007374900043942
73,0,demand_1x,0.09999999999999998,S2,1.0441599000478163
74,0,demand_1x,1.0,S1,1.0379405000712725
74,0,demand_1x,0.09999999999999998,S2,1.025215500034392
75,0,demand_1x,1.0,S1,1.0259802000364289
75,0,demand_1x,0.09999999999999998,S2,1.0349448000779375
76,0,demand_1x,1.0,S1,1.0399364000186324
76,0,demand_1x,0.09999999999999998,S2,1.0411357999546451
77,0,demand_1x,1.0,S1,1.083033400005661
77,0,demand_1x,0.09999999999999998,S2,1.014670200063847
78,0,demand_1x,1.0,S1,1.0189206999493765
78,0,demand_1x,0.09999999999999998,S2,1.04265730001498
79,0,demand_1x,1.0,S1,1.0241296999156475
79,0,demand_1x,0.09999999999999998,S2,1.0306005000602454
80,0,demand_1x,1.0,S1,1.030933600035496
80,0,demand_1x,0.09999999999999998,S2,1.021662599989213
81,0,demand_1x,1.0,S1,1.0422030000481757
81,0,demand_1x,0.09999999999999998,S2,1.0234879000345245
82,0,demand_1x,1.0,S1,1.0456097000278533
82,0,demand_1x,0.09999999999999998,S2,1.0185497999191284
83,0,demand_1x,1.0,S1,1.048393000033684
83,0,demand_1x,0.09999999999999998,S2,1.1156415999867022
84,0,demand_1x,1.0,S1,1.0326551001053303
84,0,demand_1x,0.09999999999999998,S2,1.05293070001062
85,0,demand_1x,1.0,S1,1.0077195999911055
85,0,demand_1x,0.09999999999999998,S2,1.0455533999484032
86,0,demand_1x,1.0,S1,1.0401710000587627
86,0,demand_1x,0.09999999999999998,S2,1.267733000102453
87,0,demand_1x,1.0,S1,1.2144500999711454
87,0,demand_1x,0.09999999999999998,S2,1.0265553999925032
88,0,demand_1x,1.0,S1,1.0199917000718417
88,0,demand_1x,0.09999999999999998,S2,1.0890302000334486
89,0,demand_1x,1.0,S1,1.0787012999644503
89,0,demand_1x,0.09999999999999998,S2,1.0965412999503314
90,0,demand_1x,1.0,S1,1.0365072999848053
90,0,demand_1x,0.09999999999999998,S2,1.139495600014925
91,0,demand_1x,1.0,S1,1.0647278999676928
91,0,demand_1x,0.09999999999999998,S2,1.014411099953577
92,0,demand_1x,1.0,S1,1.0409054000629112
92,0,demand_1x,0.09999999999999998,S2,1.192018699948676
93,0,demand_1x,1.0,S1,1.1060541999759153
93,0,demand_1x,0.09999999999999998,S2,1.064115000073798
94,0,demand_1x,1.0,S1,1.0219556000083685
94,0,demand_1x,0.09999999999999998,S2,1.165106599917635
95,0,demand_1x,1.0,S1,1.0437496000668034
95,0,demand_1x,0.09999999999999998,S2,1.1046162000857294
96,0,demand_1x,1.0,S1,1.3624158999882638
96,0,demand_1x,0.09999999999999998,S2,1.1742434999905529
97,0,demand_1x,1.0,S1,1.0670958999544382
97,0,demand_1x,0.09999999999999998,S2,1.0462298999773338
98,0,demand_1x,1.0,S1,1.030977400019765
98,0,demand_1x,0.09999999999999998,S2,1.064906400046311
99,0,demand_1x,1.0,S1,1.0284330000868067
99,0,demand_1x,0.09999999999999998,S2,1.1712217000313103
100,0,demand_1x,1.0,S1,1.2303573000244796
100,0,demand_1x,0.09999999999999998,S2,1.1241370999487117
101,0,demand_1x,1.0,S1,1.2448424000758678
101,0,demand_1x,0.09999999999999998,S2,1.0846398000139743
102,0,demand_1x,1.0,S1,1.078326600021683
102,0,demand_1x,0.09999999999999998,S2,1.186255699954927
103,0,demand_1x,1.0,S1,1.0137165000196546
103,0,demand_1x,0.09999999999999998,S2,1.042397900018841
104,0,demand_1x,1.0,S1,1.0215126000111925
104,0,demand_1x,0.09999999999999998,S2,1.0276149000274015
105,0,demand_1x,1.0,S1,1.0862296998966483
105,0,demand_1x,0.09999999999999998,S2,1.0413433000212535
106,0,demand_1x,1.0,S1,1.062326299957931
106,0,demand_1x,0.09999999999999998,S2,1.1322562999557704
107,0,demand_1x,1.0,S1,1.0148941000225022
107,0,demand_1x,0.09999999999999998,S2,1.0356303999433294
108,0,demand_1x,1.0,S1,1.0849692999618128
108,0,demand_1x,0.09999999999999998,S2,1.020974799990654
109,0,demand_1x,1.0,S1,1.0269138000439852
109,0,demand_1x,0.09999999999999998,S2,1.078873399994336
110,0,demand_1x,1.0,S1,1.0133616999955848
110,0,demand_1x,0.09999999999999998,S2,1.0371448999503627
111,0,demand_1x,1.0,S1,1.252755400026217
111,0,demand_1x,0.09999999999999998,S2,1.1832927000941709
112,0,demand_1x,1.0,S1,1.0643969000084326
112,0,demand_1x,0.09999999999999998,S2,1.247679999913089
113,0,demand_1x,1.0,S1,1.049854899989441
113,0,demand_1x,0.09999999999999998,S2,1.1099841999821365
114,0,demand_1x,1.0,S1,1.0485594999045134
114,0,demand_1x,0.09999999999999998,S2,1.1419360999716446
115,0,demand_1x,1.0,S1,1.065062600071542
115,0,demand_1x,0.09999999999999998,S2,1.4111940999282524
116,0,demand_1x,1.0,S1,1.0470855999737978
116,0,demand_1x,0.09999999999999998,S2,1.0404324000701308
117,0,demand_1x,1.0,S1,1.201397500000894
117,0,demand_1x,0.09999999999999998,S2,1.0896061999956146
118,0,demand_1x,1.0,S1,1.0193164000520485
118,0,demand_1x,0.09999999999999998,S2,1.0360577000537887
119,0,demand_1x,1.0,S1,1.0894673999864608
119,0,demand_1x,0.09999999999999998,S2,1.0694979999680072
0,1,demand_1x,1.0,S1,0.07094199990388
0,1,demand_1x,0.09999999999999998,S2,0.0736881999764591
1,1,demand_1x,1.0,S1,0.0861178999766707
1,1,demand_1x,0.09999999999999998,S2,0.0977429000195115
2,1,demand_1x,1.0,S1,0.1017889999784529
2,1,demand_1x,0.09999999999999998,S2,0.1205655999947339
3,1,demand_1x,1.0,S1,0.1144895000616088
3,1,demand_1x,0.09999999999999998,S2,0.1369896000251174
4,1,demand_1x,1.0,S1,0.1237831999314948
4,1,demand_1x,0.09999999999999998,S2,0.2099752000067383
5,1,demand_1x,1.0,S1,0.145348499994725
5,1,demand_1x,0.09999999999999998,S2,0.1888231999473646
6,1,demand_1x,1.0,S1,0.1643350000958889
6,1,demand_1x,0.09999999999999998,S2,0.2195102000841871
7,1,demand_1x,1.0,S1,0.1585495000472292
7,1,demand_1x,0.09999999999999998,S2,0.2092691001016646
