Time,Seed,Scenario,VehicleID,Occupancy
144,8,S1,7,7
144,8,S1,8,2
144,8,S1,9,7
144,8,S2,0,2
144,8,S2,1,5
144,8,S2,2,6
144,8,S2,3,1
144,8,S2,4,4
144,8,S2,5,7
144,8,S2,6,8
144,8,S2,7,2
144,8,S2,8,3
144,8,S2,9,4
145,8,S1,0,1
145,8,S1,1,3
145,8,S1,2,5
145,8,S1,3,5
145,8,S1,4,6
145,8,S1,5,3
145,8,S1,6,5
145,8,S1,7,7
145,8,S1,8,2
145,8,S1,9,7
145,8,S2,0,2
145,8,S2,1,6
145,8,S2,2,6
145,8,S2,3,2
145,8,S2,4,4
145,8,S2,5,7
145,8,S2,6,8
145,8,S2,7,2
145,8,S2,8,3
145,8,S2,9,4
146,8,S1,0,1
146,8,S1,1,2
146,8,S1,2,6
146,8,S1,3,5
146,8,S1,4,5
146,8,S1,5,3
146,8,S1,6,5
146,8,S1,7,7
146,8,S1,8,2
146,8,S1,9,7
146,8,S2,0,2
146,8,S2,1,6
146,8,S2,2,6
146,8,S2,3,2
146,8,S2,4,4
146,8,S2,5,7
146,8,S2,6,8
146,8,S2,7,3
146,8,S2,8,3
146,8,S2,9,4
147,8,S1,0,1
147,8,S1,1,2
147,8,S1,2,6
147,8,S1,3,5
147,8,S1,4,5
147,8,S1,5,3
147,8,S1,6,4
147,8,S1,7,8
147,8,S1,8,2
147,8,S1,9,7
147,8,S2,0,2
147,8,S2,1,6
147,8,S2,2,6
147,8,S2,3,2
147,8,S2,4,4
147,8,S2,5,7
147,8,S2,6,9
147,8,S2,7,3
147,8,S2,8,3
147,8,S2,9,3
148,8,S1,0,1
148,8,S1,1,2
148,8,S1,2,6
148,8,S1,3,4
148,8,S1,4,5
148,8,S1,5,3
148,8,S1,6,4
148,8,S1,7,8
148,8,S1,8,2
148,8,S1,9,7
148,8,S2,0,2
148,8,S2,1,6
148,8,S2,2,6
148,8,S2,3,2
148,8,S2,4,4
148,8,S2,5,7
148,8,S2,6,9
148,8,S2,7,3
148,8,S2,8,3
148,8,S2,9,3
149,8,S1,0,0
149,8,S1,1,2
149,8,S1,2,6
149,8,S1,3,4
149,8,S1,4,5
149,8,S1,5,1
149,8,S1,6,5
149,8,S1,7,8
149,8,S1,8,2
149,8,S1,9,7
149,8,S2,0,2
149,8,S2,1,6
149,8,S2,2,6
149,8,S2,3,2
149,8,S2,4,4
149,8,S2,5,7
149,8,S2,6,8
149,8,S2,7,3
149,8,S2,8,4
149,8,S2,9,3
150,8,S1,0,0
150,8,S1,1,2
150,8,S1,2,6
150,8,S1,3,4
150,8,S1,4,5
150,8,S1,5,1
150,8,S1,6,5
150,8,S1,7,7
150,8,S1,8,2
150,8,S1,9,7
150,8,S2,0,1
150,8,S2,1,6
150,8,S2,2,6
150,8,S2,3,2
150,8,S2,4,4
150,8,S2,5,7
150,8,S2,6,8
150,8,S2,7,3
150,8,S2,8,4
150,8,S2,9,3
151,8,S1,0,0
151,8,S1,1,2
151,8,S1,2,6
151,8,S1,3,3
151,8,S1,4,5
151,8,S1,5,1
151,8,S1,6,5
151,8,S1,7,7
151,8,S1,8,2
151,8,S1,9,7
151,8,S2,0,1
151,8,S2,1,5
151,8,S2,2,5
151,8,S2,3,2
151,8,S2,4,4
151,8,S2,5,7
151,8,S2,6,8
151,8,S2,7,3
151,8,S2,8,4
151,8,S2,9,3
152,8,S1,0,0
152,8,S1,1,2
152,8,S1,2,6
152,8,S1,3,3
152,8,S1,4,5
152,8,S1,5,1
152,8,S1,6,3
152,8,S1,7,7
152,8,S1,8,1
152,8,S1,9,7
152,8,S2,0,1
152,8,S2,1,3
152,8,S2,2,5
152,8,S2,3,2
152,8,S2,4,3
152,8,S2,5,7
152,8,S2,6,7
152,8,S2,7,3
152,8,S2,8,4
152,8,S2,9,4
153,8,S1,0,0
153,8,S1,1,2
153,8,S1,2,4
153,8,S1,3,2
153,8,S1,4,3
153,8,S1,5,1
153,8,S1,6,3
153,8,S1,7,7
153,8,S1,8,1
153,8,S1,9,7
153,8,S2,0,1
153,8,S2,1,3
153,8,S2,2,5
153,8,S2,3,2
153,8,S2,4,3
153,8,S2,5,8
153,8,S2,6,7
153,8,S2,7,4
153,8,S2,8,4
153,8,S2,9,4
154,8,S1,0,0
154,8,S1,1,3
154,8,S1,2,4
154,8,S1,3,2
154,8,S1,4,3
154,8,S1,5,1
154,8,S1,6,3
154,8,S1,7,7
154,8,S1,8,2
154,8,S1,9,7
154,8,S2,0,1
154,8,S2,1,4
154,8,S2,2,5
154,8,S2,3,2
154,8,S2,4,3
154,8,S2,5,8
154,8,S2,6,6
154,8,S2,7,4
154,8,S2,8,4
154,8,S2,9,4
155,8,S1,0,0
155,8,S1,1,3
155,8,S1,2,4
155,8,S1,3,2
155,8,S1,4,3
155,8,S1,5,1
155,8,S1,6,3
155,8,S1,7,6
155,8,S1,8,3
155,8,S1,9,7
155,8,S2,0,1
155,8,S2,1,4
155,8,S2,2,5
155,8,S2,3,2
155,8,S2,4,3
155,8,S2,5,8
155,8,S2,6,6
155,8,S2,7,4
155,8,S2,8,4
155,8,S2,9,5
156,8,S1,0,0
156,8,S1,1,3
156,8,S1,2,4
156,8,S1,3,2
156,8,S1,4,3
156,8,S1,5,2
156,8,S1,6,3
156,8,S1,7,6
156,8,S1,8,3
156,8,S1,9,7
156,8,S2,0,1
156,8,S2,1,4
156,8,S2,2,6
156,8,S2,3,1
156,8,S2,4,3
156,8,S2,5,8
156,8,S2,6,6
156,8,S2,7,4
156,8,S2,8,2
156,8,S2,9,5
157,8,S1,0,0
157,8,S1,1,3
157,8,S1,2,4
157,8,S1,3,2
157,8,S1,4,3
157,8,S1,5,2
157,8,S1,6,2
157,8,S1,7,6
157,8,S1,8,3
157,8,S1,9,7
157,8,S2,0,1
157,8,S2,1,4
157,8,S2,2,6
157,8,S2,3,1
157,8,S2,4,3
157,8,S2,5,8
157,8,S2,6,6
157,8,S2,7,5
157,8,S2,8,2
157,8,S2,9,5
158,8,S1,0,0
158,8,S1,1,3
158,8,S1,2,4
158,8,S1,3,2
158,8,S1,4,3
158,8,S1,5,2
158,8,S1,6,2
158,8,S1,7,6
158,8,S1,8,3
158,8,S1,9,7
158,8,S2,0,1
158,8,S2,1,4
158,8,S2,2,6
158,8,S2,3,1
158,8,S2,4,3
158,8,S2,5,8
158,8,S2,6,6
158,8,S2,7,5
158,8,S2,8,2
158,8,S2,9,5
159,8,S1,0,0
159,8,S1,1,3
159,8,S1,2,4
159,8,S1,3,2
159,8,S1,4,3
159,8,S1,5,2
159,8,S1,6,2
159,8,S1,7,5
159,8,S1,8,3
159,8,S1,9,7
159,8,S2,0,1
159,8,S2,1,4
159,8,S2,2,6
159,8,S2,3,2
159,8,S2,4,2
159,8,S2,5,8
159,8,S2,6,6
159,8,S2,7,5
159,8,S2,8,3
159,8,S2,9,5
160,8,S1,0,1
160,8,S1,1,3
160,8,S1,2,3
160,8,S1,3,2
160,8,S1,4,2
160,8,S1,5,2
160,8,S1,6,2
160,8,S1,7,5
160,8,S1,8,3
160,8,S1,9,7
160,8,S2,0,1
160,8,S2,1,4
160,8,S2,2,6
160,8,S2,3,2
160,8,S2,4,2
160,8,S2,5,8
160,8,S2,6,6
160,8,S2,7,5
160,8,S2,8,3
160,8,S2,9,5
161,8,S1,0,1
161,8,S1,1,3
161,8,S1,2,3
161,8,S1,3,2
161,8,S1,4,2
161,8,S1,5,2
161,8,S1,6,2
161,8,S1,7,5
161,8,S1,8,3
161,8,S1,9,7
161,8,S2,0,1
161,8,S2,1,4
161,8,S2,2,6
161,8,S2,3,2
161,8,S2,4,2
161,8,S2,5,8
161,8,S2,6,6
161,8,S2,7,5
161,8,S2,8,3
161,8,S2,9,5
162,8,S1,0,1
162,8,S1,1,3
162,8,S1,2,4
162,8,S1,3,2
162,8,S1,4,2
162,8,S1,5,2
162,8,S1,6,2
162,8,S1,7,5
162,8,S1,8,3
162,8,S1,9,6
162,8,S2,0,1
162,8,S2,1,4
162,8,S2,2,5
162,8,S2,3,2
162,8,S2,4,2
162,8,S2,5,8
162,8,S2,6,6
162,8,S2,7,4
162,8,S2,8,3
162,8,S2,9,5
163,8,S1,0,1
163,8,S1,1,3
163,8,S1,2,4
163,8,S1,3,2
163,8,S1,4,2
163,8,S1,5,2
163,8,S1,6,2
163,8,S1,7,5
163,8,S1,8,3
163,8,S1,9,6
163,8,S2,0,1
163,8,S2,1,4
163,8,S2,2,5
163,8,S2,3,2
163,8,S2,4,2
163,8,S2,5,8
163,8,S2,6,5
163,8,S2,7,4
163,8,S2,8,3
163,8,S2,9,5
164,8,S1,0,1
164,8,S1,1,3
164,8,S1,2,4
164,8,S1,3,2
164,8,S1,4,2
164,8,S1,5,2
164,8,S1,6,2
164,8,S1,7,5
164,8,S1,8,3
164,8,S1,9,6
164,8,S2,0,2
164,8,S2,1,4
164,8,S2,2,5
164,8,S2,3,2
164,8,S2,4,2
164,8,S2,5,8
164,8,S2,6,5
164,8,S2,7,4
164,8,S2,8,3
164,8,S2,9,4
165,8,S1,0,2
165,8,S1,1,3
165,8,S1,2,4
165,8,S1,3,2
165,8,S1,4,2
165,8,S1,5,2
165,8,S1,6,2
165,8,S1,7,5
165,8,S1,8,3
165,8,S1,9,6
165,8,S2,0,2
165,8,S2,1,4
165,8,S2,2,5
165,8,S2,3,2
165,8,S2,4,2
165,8,S2,5,8
165,8,S2,6,5
165,8,S2,7,4
165,8,S2,8,3
165,8,S2,9,4
166,8,S1,0,2
166,8,S1,1,3
166,8,S1,2,4
166,8,S1,3,2
166,8,S1,4,2
166,8,S1,5,2
166,8,S1,6,2
166,8,S1,7,5
166,8,S1,8,3
166,8,S1,9,6
166,8,S2,0,2
166,8,S2,1,4
166,8,S2,2,5
166,8,S2,3,2
166,8,S2,4,2
166,8,S2,5,8
166,8,S2,6,5
166,8,S2,7,4
166,8,S2,8,3
166,8,S2,9,4
167,8,S1,0,2
167,8,S1,1,3
167,8,S1,2,4
167,8,S1,3,2
167,8,S1,4,2
167,8,S1,5,3
167,8,S1,6,2
167,8,S1,7,5
167,8,S1,8,3
167,8,S1,9,6
167,8,S2,0,2
167,8,S2,1,4
167,8,S2,2,5
167,8,S2,3,1
167,8,S2,4,2
167,8,S2,5,8
167,8,S2,6,5
167,8,S2,7,4
167,8,S2,8,3
167,8,S2,9,4
168,8,S1,0,2
168,8,S1,1,3
168,8,S1,2,4
168,8,S1,3,2
168,8,S1,4,2
168,8,S1,5,3
168,8,S1,6,2
168,8,S1,7,3
168,8,S1,8,3
168,8,S1,9,6
168,8,S2,0,2
168,8,S2,1,4
168,8,S2,2,5
168,8,S2,3,1
168,8,S2,4,2
168,8,S2,5,7
168,8,S2,6,4
168,8,S2,7,4
168,8,S2,8,3
168,8,S2,9,3
169,8,S1,0,1
169,8,S1,1,4
169,8,S1,2,3
169,8,S1,3,2
169,8,S1,4,2
169,8,S1,5,3
169,8,S1,6,2
169,8,S1,7,3
169,8,S1,8,3
169,8,S1,9,5
169,8,S2,0,2
169,8,S2,1,3
169,8,S2,2,5
169,8,S2,3,1
169,8,S2,4,2
169,8,S2,5,7
169,8,S2,6,4
169,8,S2,7,4
169,8,S2,8,3
169,8,S2,9,3
170,8,S1,0,1
170,8,S1,1,4
170,8,S1,2,3
170,8,S1,3,2
170,8,S1,4,2
170,8,S1,5,3
170,8,S1,6,2
170,8,S1,7,3
170,8,S1,8,3
170,8,S1,9,5
170,8,S2,0,2
170,8,S2,1,3
170,8,S2,2,5
170,8,S2,3,1
170,8,S2,4,2
170,8,S2,5,7
170,8,S2,6,4
170,8,S2,7,4
170,8,S2,8,2
170,8,S2,9,3
171,8,S1,0,1
171,8,S1,1,4
171,8,S1,2,3
171,8,S1,3,2
171,8,S1,4,2
171,8,S1,5,3
171,8,S1,6,2
171,8,S1,7,3
171,8,S1,8,3
171,8,S1,9,4
171,8,S2,0,2
171,8,S2,1,3
171,8,S2,2,3
171,8,S2,3,1
171,8,S2,4,2
171,8,S2,5,7
171,8,S2,6,4
171,8,S2,7,5
171,8,S2,8,2
171,8,S2,9,3
172,8,S1,0,1
172,8,S1,1,4
172,8,S1,2,2
172,8,S1,3,1
172,8,S1,4,2
172,8,S1,5,3
172,8,S1,6,2
172,8,S1,7,3
172,8,S1,8,3
172,8,S1,9,4
172,8,S2,0,2
172,8,S2,1,3
172,8,S2,2,3
172,8,S2,3,1
172,8,S2,4,1
172,8,S2,5,7
172,8,S2,6,4
172,8,S2,7,5
172,8,S2,8,2
172,8,S2,9,3
173,8,S1,0,1
173,8,S1,1,4
173,8,S1,2,2
173,8,S1,3,0
173,8,S1,4,1
173,8,S1,5,3
173,8,S1,6,2
173,8,S1,7,3
173,8,S1,8,3
173,8,S1,9,4
173,8,S2,0,2
173,8,S2,1,3
173,8,S2,2,3
173,8,S2,3,1
173,8,S2,4,1
173,8,S2,5,7
173,8,S2,6,4
173,8,S2,7,5
173,8,S2,8,2
173,8,S2,9,2
174,8,S1,0,1
174,8,S1,1,4
174,8,S1,2,2
174,8,S1,3,0
174,8,S1,4,1
174,8,S1,5,4
174,8,S1,6,1
174,8,S1,7,3
174,8,S1,8,3
174,8,S1,9,4
174,8,S2,0,2
174,8,S2,1,3
174,8,S2,2,3
174,8,S2,3,1
174,8,S2,4,1
174,8,S2,5,7
174,8,S2,6,4
174,8,S2,7,5
174,8,S2,8,2
174,8,S2,9,2
175,8,S1,0,1
175,8,S1,1,4
175,8,S1,2,2
175,8,S1,3,0
175,8,S1,4,1
175,8,S1,5,4
175,8,S1,6,1
175,8,S1,7,2
175,8,S1,8,3
175,8,S1,9,4
175,8,S2,0,2
175,8,S2,1,3
175,8,S2,2,3
175,8,S2,3,1
175,8,S2,4,1
175,8,S2,5,7
175,8,S2,6,3
175,8,S2,7,5
175,8,S2,8,2
175,8,S2,9,2
176,8,S1,0,1
176,8,S1,1,4
176,8,S1,2,2
176,8,S1,3,0
176,8,S1,4,1
176,8,S1,5,3
176,8,S1,6,1
176,8,S1,7,2
176,8,S1,8,3
176,8,S1,9,4
176,8,S2,0,2
176,8,S2,1,3
176,8,S2,2,3
176,8,S2,3,1
176,8,S2,4,1
176,8,S2,5,7
176,8,S2,6,3
176,8,S2,7,4
176,8,S2,8,2
176,8,S2,9,2
177,8,S1,0,1
177,8,S1,1,4
177,8,S1,2,2
177,8,S1,3,0
177,8,S1,4,1
177,8,S1,5,3
177,8,S1,6,1
177,8,S1,7,2
177,8,S1,8,3
177,8,S1,9,4
177,8,S2,0,2
177,8,S2,1,3
177,8,S2,2,3
177,8,S2,3,1
177,8,S2,4,1
177,8,S2,5,5
177,8,S2,6,3
177,8,S2,7,4
177,8,S2,8,2
177,8,S2,9,2
178,8,S1,0,1
178,8,S1,1,4
178,8,S1,2,2
178,8,S1,3,0
178,8,S1,4,0
178,8,S1,5,3
178,8,S1,6,1
178,8,S1,7,2
178,8,S1,8,2
178,8,S1,9,3
178,8,S2,0,2
178,8,S2,1,3
178,8,S2,2,2
178,8,S2,3,2
178,8,S2,4,1
178,8,S2,5,5
178,8,S2,6,3
178,8,S2,7,3
178,8,S2,8,2
178,8,S2,9,2
179,8,S1,0,1
179,8,S1,1,4
179,8,S1,2,2
179,8,S1,3,0
179,8,S1,4,0
179,8,S1,5,3
179,8,S1,6,1
179,8,S1,7,2
179,8,S1,8,2
179,8,S1,9,3
179,8,S2,0,3
179,8,S2,1,3
179,8,S2,2,2
179,8,S2,3,2
179,8,S2,4,1
179,8,S2,5,5
179,8,S2,6,2
179,8,S2,7,3
179,8,S2,8,2
179,8,S2,9,2
180,8,S1,0,1
180,8,S1,1,4
180,8,S1,2,2
180,8,S1,3,0
180,8,S1,4,0
180,8,S1,5,3
180,8,S1,6,1
180,8,S1,7,2
180,8,S1,8,2
180,8,S1,9,3
180,8,S2,0,3
180,8,S2,1,3
180,8,S2,2,2
180,8,S2,3,2
180,8,S2,4,1
180,8,S2,5,5
180,8,S2,6,2
180,8,S2,7,3
180,8,S2,8,2
180,8,S2,9,2
181,8,S1,0,1
181,8,S1,1,4
181,8,S1,2,2
181,8,S1,3,0
181,8,S1,4,0
181,8,S1,5,3
181,8,S1,6,1
181,8,S1,7,2
181,8,S1,8,2
181,8,S1,9,3
181,8,S2,0,3
181,8,S2,1,3
181,8,S2,2,2
181,8,S2,3,2
181,8,S2,4,0
181,8,S2,5,5
181,8,S2,6,2
181,8,S2,7,3
181,8,S2,8,2
181,8,S2,9,2
182,8,S1,0,1
182,8,S1,1,4
182,8,S1,2,2
182,8,S1,3,0
182,8,S1,4,0
182,8,S1,5,3
182,8,S1,6,1
182,8,S1,7,2
182,8,S1,8,2
182,8,S1,9,3
182,8,S2,0,3
182,8,S2,1,2
182,8,S2,2,2
182,8,S2,3,2
182,8,S2,4,0
182,8,S2,5,5
182,8,S2,6,2
182,8,S2,7,3
182,8,S2,8,2
182,8,S2,9,2
183,8,S1,0,1
183,8,S1,1,4
183,8,S1,2,2
183,8,S1,3,0
183,8,S1,4,0
183,8,S1,5,3
183,8,S1,6,1
183,8,S1,7,2
183,8,S1,8,2
183,8,S1,9,2
183,8,S2,0,3
183,8,S2,1,2
183,8,S2,2,2
183,8,S2,3,2
183,8,S2,4,0
183,8,S2,5,5
183,8,S2,6,2
183,8,S2,7,3
183,8,S2,8,1
183,8,S2,9,2
184,8,S1,0,1
184,8,S1,1,3
184,8,S1,2,2
184,8,S1,3,0
184,8,S1,4,0
184,8,S1,5,3
184,8,S1,6,1
184,8,S1,7,2
184,8,S1,8,2
184,8,S1,9,2
184,8,S2,0,3
184,8,S2,1,2
184,8,S2,2,2
184,8,S2,3,2
184,8,S2,4,0
184,8,S2,5,4
184,8,S2,6,2
184,8,S2,7,3
184,8,S2,8,1
184,8,S2,9,2
185,8,S1,0,1
185,8,S1,1,3
185,8,S1,2,1
185,8,S1,3,0
185,8,S1,4,0
185,8,S1,5,3
185,8,S1,6,1
185,8,S1,7,2
185,8,S1,8,2
185,8,S1,9,2
185,8,S2,0,3
185,8,S2,1,2
185,8,S2,2,2
185,8,S2,3,1
185,8,S2,4,0
185,8,S2,5,4
185,8,S2,6,2
185,8,S2,7,3
185,8,S2,8,1
185,8,S2,9,2
186,8,S1,0,1
186,8,S1,1,3
186,8,S1,2,1
186,8,S1,3,0
186,8,S1,4,0
186,8,S1,5,3
186,8,S1,6,1
186,8,S1,7,2
186,8,S1,8,2
186,8,S1,9,2
186,8,S2,0,3
186,8,S2,1,2
186,8,S2,2,2
186,8,S2,3,1
186,8,S2,4,0
186,8,S2,5,3
186,8,S2,6,2
186,8,S2,7,3
186,8,S2,8,1
186,8,S2,9,2
187,8,S1,0,1
187,8,S1,1,3
187,8,S1,2,1
187,8,S1,3,0
187,8,S1,4,0
187,8,S1,5,2
187,8,S1,6,0
187,8,S1,7,2
187,8,S1,8,2
187,8,S1,9,2
187,8,S2,0,3
187,8,S2,1,2
187,8,S2,2,1
187,8,S2,3,1
187,8,S2,4,0
187,8,S2,5,2
187,8,S2,6,2
187,8,S2,7,3
187,8,S2,8,1
187,8,S2,9,2
188,8,S1,0,1
188,8,S1,1,3
188,8,S1,2,1
188,8,S1,3,0
188,8,S1,4,0
188,8,S1,5,2
188,8,S1,6,0
188,8,S1,7,1
188,8,S1,8,2
188,8,S1,9,2
188,8,S2,0,3
188,8,S2,1,2
188,8,S2,2,1
188,8,S2,3,1
188,8,S2,4,0
188,8,S2,5,2
188,8,S2,6,2
188,8,S2,7,3
188,8,S2,8,1
188,8,S2,9,2
189,8,S1,0,1
189,8,S1,1,3
189,8,S1,2,1
189,8,S1,3,0
189,8,S1,4,1
189,8,S1,5,2
189,8,S1,6,0
189,8,S1,7,1
189,8,S1,8,2
189,8,S1,9,2
189,8,S2,0,3
189,8,S2,1,2
189,8,S2,2,1
189,8,S2,3,1
189,8,S2,4,0
189,8,S2,5,2
189,8,S2,6,2
189,8,S2,7,2
189,8,S2,8,1
189,8,S2,9,2
190,8,S1,0,0
190,8,S1,1,3
190,8,S1,2,1
190,8,S1,3,0
190,8,S1,4,1
190,8,S1,5,2
190,8,S1,6,0
190,8,S1,7,1
190,8,S1,8,2
190,8,S1,9,2
190,8,S2,0,3
190,8,S2,1,2
190,8,S2,2,1
190,8,S2,3,1
190,8,S2,4,0
190,8,S2,5,2
190,8,S2,6,1
190,8,S2,7,2
190,8,S2,8,1
190,8,S2,9,2
191,8,S1,0,0
191,8,S1,1,3
191,8,S1,2,1
191,8,S1,3,0
191,8,S1,4,1
191,8,S1,5,2
191,8,S1,6,0
191,8,S1,7,1
191,8,S1,8,1
191,8,S1,9,2
191,8,S2,0,3
191,8,S2,1,2
191,8,S2,2,1
191,8,S2,3,1
191,8,S2,4,0
191,8,S2,5,2
191,8,S2,6,1
191,8,S2,7,2
191,8,S2,8,1
191,8,S2,9,2
192,8,S1,0,0
192,8,S1,1,3
192,8,S1,2,1
192,8,S1,3,0
192,8,S1,4,1
192,8,S1,5,2
192,8,S1,6,0
192,8,S1,7,1
192,8,S1,8,1
192,8,S1,9,1
192,8,S2,0,3
192,8,S2,1,2
192,8,S2,2,1
192,8,S2,3,1
192,8,S2,4,0
192,8,S2,5,2
192,8,S2,6,1
192,8,S2,7,2
192,8,S2,8,1
192,8,S2,9,1
193,8,S1,0,0
193,8,S1,1,2
193,8,S1,2,1
193,8,S1,3,0
193,8,S1,4,1
193,8,S1,5,2
193,8,S1,6,0
193,8,S1,7,1
193,8,S1,8,1
193,8,S1,9,1
193,8,S2,0,3
193,8,S2,1,2
193,8,S2,2,1
193,8,S2,3,1
193,8,S2,4,0
193,8,S2,5,1
193,8,S2,6,1
193,8,S2,7,2
193,8,S2,8,1
193,8,S2,9,1
194,8,S1,0,0
194,8,S1,1,2
194,8,S1,2,1
194,8,S1,3,0
194,8,S1,4,1
194,8,S1,5,2
194,8,S1,6,0
194,8,S1,7,1
194,8,S1,8,1
194,8,S1,9,1
194,8,S2,0,3
194,8,S2,1,2
194,8,S2,2,1
194,8,S2,3,1
194,8,S2,4,0
194,8,S2,5,1
194,8,S2,6,1
194,8,S2,7,2
194,8,S2,8,1
194,8,S2,9,1
195,8,S1,0,0
195,8,S1,1,1
195,8,S1,2,1
195,8,S1,3,0
195,8,S1,4,1
195,8,S1,5,2
195,8,S1,6,0
195,8,S1,7,1
195,8,S1,8,1
195,8,S1,9,1
195,8,S2,0,3
195,8,S2,1,1
195,8,S2,2,1
195,8,S2,3,1
195,8,S2,4,0
195,8,S2,5,1
195,8,S2,6,1
195,8,S2,7,2
195,8,S2,8,1
195,8,S2,9,1
196,8,S1,0,0
196,8,S1,1,1
196,8,S1,2,1
196,8,S1,3,0
196,8,S1,4,1
196,8,S1,5,1
196,8,S1,6,0
196,8,S1,7,1
196,8,S1,8,1
196,8,S1,9,1
196,8,S2,0,3
196,8,S2,1,1
196,8,S2,2,1
196,8,S2,3,1
196,8,S2,4,0
196,8,S2,5,1
196,8,S2,6,1
196,8,S2,7,2
196,8,S2,8,1
196,8,S2,9,1
197,8,S1,0,1
197,8,S1,1,1
197,8,S1,2,1
197,8,S1,3,0
197,8,S1,4,1
197,8,S1,5,1
197,8,S1,6,0
197,8,S1,7,1
197,8,S1,8,1
197,8,S1,9,1
197,8,S2,0,3
197,8,S2,1,1
197,8,S2,2,1
197,8,S2,3,1
197,8,S2,4,0
197,8,S2,5,1
197,8,S2,6,1
197,8,S2,7,2
197,8,S2,8,1
197,8,S2,9,1
198,8,S1,0,1
198,8,S1,1,1
198,8,S1,2,1
198,8,S1,3,1
198,8,S1,4,1
198,8,S1,5,1
198,8,S1,6,0
198,8,S1,7,1
198,8,S1,8,1
198,8,S1,9,1
198,8,S2,0,2
198,8,S2,1,1
198,8,S2,2,1
198,8,S2,3,1
198,8,S2,4,0
198,8,S2,5,0
198,8,S2,6,1
198,8,S2,7,2
198,8,S2,8,1
198,8,S2,9,1
199,8,S1,0,1
199,8,S1,1,1
199,8,S1,2,1
199,8,S1,3,1
199,8,S1,4,1
199,8,S1,5,1
199,8,S1,6,0
199,8,S1,7,1
199,8,S1,8,1
199,8,S1,9,1
199,8,S2,0,2
199,8,S2,1,1
199,8,S2,2,1
199,8,S2,3,1
199,8,S2,4,0
199,8,S2,5,0
199,8,S2,6,1
199,8,S2,7,2
199,8,S2,8,1
199,8,S2,9,1
200,8,S1,0,1
200,8,S1,1,0
200,8,S1,2,0
200,8,S1,3,1
200,8,S1,4,1
200,8,S1,5,1
200,8,S1,6,0
200,8,S1,7,1
200,8,S1,8,0
200,8,S1,9,1
200,8,S2,0,2
200,8,S2,1,1
200,8,S2,2,1
200,8,S2,3,1
200,8,S2,4,0
200,8,S2,5,0
200,8,S2,6,1
200,8,S2,7,2
200,8,S2,8,0
200,8,S2,9,1
201,8,S1,0,1
201,8,S1,1,0
201,8,S1,2,0
201,8,S1,3,1
201,8,S1,4,1
201,8,S1,5,1
201,8,S1,6,0
201,8,S1,7,1
201,8,S1,8,0
201,8,S1,9,1
201,8,S2,0,2
201,8,S2,1,1
201,8,S2,2,1
201,8,S2,3,1
201,8,S2,4,0
201,8,S2,5,0
201,8,S2,6,1
201,8,S2,7,2
201,8,S2,8,0
201,8,S2,9,1
202,8,S1,0,1
202,8,S1,1,0
202,8,S1,2,0
202,8,S1,3,1
202,8,S1,4,1
202,8,S1,5,1
202,8,S1,6,0
202,8,S1,7,1
202,8,S1,8,0
202,8,S1,9,1
202,8,S2,0,2
202,8,S2,1,1
202,8,S2,2,0
202,8,S2,3,1
202,8,S2,4,0
202,8,S2,5,0
202,8,S2,6,1
202,8,S2,7,2
202,8,S2,8,0
202,8,S2,9,1
203,8,S1,0,1
203,8,S1,1,0
203,8,S1,2,0
203,8,S1,3,1
203,8,S1,4,1
203,8,S1,5,1
203,8,S1,6,0
203,8,S1,7,1
203,8,S1,8,0
203,8,S1,9,1
203,8,S2,0,2
203,8,S2,1,1
203,8,S2,2,0
203,8,S2,3,1
203,8,S2,4,0
203,8,S2,5,0
203,8,S2,6,1
203,8,S2,7,2
203,8,S2,8,0
203,8,S2,9,1
204,8,S1,0,1
204,8,S1,1,0
204,8,S1,2,0
204,8,S1,3,1
204,8,S1,4,1
204,8,S1,5,1
204,8,S1,6,0
204,8,S1,7,1
204,8,S1,8,0
204,8,S1,9,1
204,8,S2,0,2
204,8,S2,1,1
204,8,S2,2,0
204,8,S2,3,0
204,8,S2,4,0
204,8,S2,5,0
204,8,S2,6,1
204,8,S2,7,1
204,8,S2,8,1
204,8,S2,9,1
205,8,S1,0,1
205,8,S1,1,0
205,8,S1,2,0
205,8,S1,3,1
205,8,S1,4,1
205,8,S1,5,1
205,8,S1,6,0
205,8,S1,7,1
205,8,S1,8,0
205,8,S1,9,1
205,8,S2,0,2
205,8,S2,1,1
205,8,S2,2,0
205,8,S2,3,0
205,8,S2,4,0
205,8,S2,5,0
205,8,S2,6,0
205,8,S2,7,1
205,8,S2,8,1
205,8,S2,9,1
206,8,S1,0,1
206,8,S1,1,0
206,8,S1,2,0
206,8,S1,3,1
206,8,S1,4,1
206,8,S1,5,1
206,8,S1,6,0
206,8,S1,7,1
206,8,S1,8,0
206,8,S1,9,1
206,8,S2,0,2
206,8,S2,1,1
206,8,S2,2,0
206,8,S2,3,0
206,8,S2,4,0
206,8,S2,5,0
206,8,S2,6,0
206,8,S2,7,1
206,8,S2,8,1
206,8,S2,9,1
207,8,S1,0,1
207,8,S1,1,0
207,8,S1,2,0
207,8,S1,3,1
207,8,S1,4,1
207,8,S1,5,1
207,8,S1,6,0
207,8,S1,7,1
207,8,S1,8,0
207,8,S1,9,1
207,8,S2,0,2
207,8,S2,1,1
207,8,S2,2,0
207,8,S2,3,0
207,8,S2,4,0
207,8,S2,5,0
207,8,S2,6,0
