Time,Seed,Demand,Alpha,Scenario,ComputationTime
0,0,demand_1x,1.0,S1,0.0701715999748557
0,0,demand_1x,0.4,S2,0.0736128999851644
1,0,demand_1x,1.0,S1,0.0862177999224513
1,0,demand_1x,0.4,S2,0.0983367000008001
2,0,demand_1x,1.0,S1,0.1016535999951884
2,0,demand_1x,0.4,S2,0.1208931000437587
3,0,demand_1x,1.0,S1,0.1182181999320164
3,0,demand_1x,0.4,S2,0.143647100077942
4,0,demand_1x,1.0,S1,0.1332244999939575
4,0,demand_1x,0.4,S2,0.1614104000618681
5,0,demand_1x,1.0,S1,0.165517000015825
5,0,demand_1x,0.4,S2,0.1542256999528035
6,0,demand_1x,1.0,S1,0.2499680001055821
6,0,demand_1x,0.4,S2,0.3269248000578955
7,0,demand_1x,1.0,S1,0.2098917999537661
7,0,demand_1x,0.4,S2,0.2603166999761015
8,0,demand_1x,1.0,S1,0.3211626000702381
8,0,demand_1x,0.4,S2,0.4693719000788405
9,0,demand_1x,1.0,S1,0.17765500000678
9,0,demand_1x,0.4,S2,0.189235599944368
10,0,demand_1x,1.0,S1,0.249246200080961
10,0,demand_1x,0.4,S2,0.3591460000025108
11,0,demand_1x,1.0,S1,0.2916896000970155
11,0,demand_1x,0.4,S2,0.5065513000590727
12,0,demand_1x,1.0,S1,0.3406559999566525
12,0,demand_1x,0.4,S2,0.6430228999815881
13,0,demand_1x,1.0,S1,0.4662483000429347
13,0,demand_1x,0.4,S2,0.6530162999406457
14,0,demand_1x,1.0,S1,0.371606900007464
14,0,demand_1x,0.4,S2,0.6576219999697059
15,0,demand_1x,1.0,S1,0.5074928000103682
15,0,demand_1x,0.4,S2,0.5453917999984697
16,0,demand_1x,1.0,S1,0.4134022999787703
16,0,demand_1x,0.4,S2,0.574802799965255
17,0,demand_1x,1.0,S1,0.9241023999638855
17,0,demand_1x,0.4,S2,0.9586785000283272
18,0,demand_1x,1.0,S1,0.6492979000322521
18,0,demand_1x,0.4,S2,0.7556964000687003
19,0,demand_1x,1.0,S1,0.930120800039731
19,0,demand_1x,0.4,S2,1.0031219000229612
20,0,demand_1x,1.0,S1,0.711218300042674
20,0,demand_1x,0.4,S2,1.0042817000066862
21,0,demand_1x,1.0,S1,0.7628789999289438
21,0,demand_1x,0.4,S2,1.007935900008306
22,0,demand_1x,1.0,S1,0.794277900015004
22,0,demand_1x,0.4,S2,1.0037358000408858
23,0,demand_1x,1.0,S1,1.007815699907951
23,0,demand_1x,0.4,S2,1.0096396000590175
24,0,demand_1x,1.0,S1,1.002947699977085
24,0,demand_1x,0.4,S2,1.012334099970758
25,0,demand_1x,1.0,S1,1.0106306000379843
25,0,demand_1x,0.4,S2,1.0078094999771563
26,0,demand_1x,1.0,S1,1.004273399943486
26,0,demand_1x,0.4,S2,1.0160334999673069
27,0,demand_1x,1.0,S1,1.0022537000477314
27,0,demand_1x,0.4,S2,1.0098799000261351
28,0,demand_1x,1.0,S1,1.0179760999744758
28,0,demand_1x,0.4,S2,1.013680599979125
29,0,demand_1x,1.0,S1,1.00917719991412
29,0,demand_1x,0.4,S2,1.00371640000958
30,0,demand_1x,1.0,S1,1.0045532999793068
30,0,demand_1x,0.4,S2,1.011997799971141
31,0,demand_1x,1.0,S1,1.0141656999476254
31,0,demand_1x,0.4,S2,1.029195199953392
32,0,demand_1x,1.0,S1,1.0150070000672713
32,0,demand_1x,0.4,S2,1.0128310000291094
33,0,demand_1x,1.0,S1,1.018789599998854
33,0,demand_1x,0.4,S2,1.012834099936299
34,0,demand_1x,1.0,S1,1.0036340000806376
34,0,demand_1x,0.4,S2,1.0102677000686526
35,0,demand_1x,1.0,S1,1.0058677999768406
35,0,demand_1x,0.4,S2,1.017818299937062
36,0,demand_1x,1.0,S1,1.0702622000826525
36,0,demand_1x,0.4,S2,1.031923100003041
37,0,demand_1x,1.0,S1,1.005752700031735
37,0,demand_1x,0.4,S2,1.0173247000202537
38,0,demand_1x,1.0,S1,1.0460723999422044
38,0,demand_1x,0.4,S2,1.0266390000469985
