Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,1,0,1,0
2,0.0,0.0,0.0,0.0,0,2,0,2,0
3,0.0,0.0,0.0,0.0,0,3,0,3,0
4,0.0,0.0,0.0,0.0,0,3,0,3,0
5,0.0,0.0,0.0,0.0,0,4,0,4,0
6,0.0,0.0,0.0,0.0,0,5,0,5,0
7,0.0,0.0,0.0,0.0,0,6,0,6,0
8,0.0,0.0,0.0,0.0,0,6,0,6,0
9,0.0,0.0,0.0,0.0,0,7,0,7,0
10,0.0,0.0,0.0,0.0,0,8,0,8,0
11,0.0,0.0,0.0,0.0,0,8,0,9,0
12,0.0,0.0,0.0,0.0,0,7,0,8,0
13,0.0,0.0,0.0,0.0,0,7,0,7,0
14,0.0,0.0,0.0,0.0,0,7,0,7,0
15,0.0,0.0,0.0,0.0,0,8,0,8,0
16,0.0,0.0,0.0,0.0,0,8,0,8,0
17,0.0,0.0,0.0,0.0,0,8,0,8,0
18,0.0,0.0,0.0,0.0,0,8,0,9,0
19,0.0,0.0,0.0,0.0,0,7,0,10,0
20,0.0,0.0,0.0,0.0,0,7,0,9,0
21,0.0,0.0,0.0,0.0,0,6,0,7,0
22,0.0,0.0,0.0,0.0,0,7,0,7,0
23,0.2420985047962887,0.2420985047962887,0.2420985047962887,0.2420985047962887,1,7,1,7,0
24,0.2420985047962887,0.2420985047962887,0.2420985047962887,0.2420985047962887,1,6,1,7,0
25,3.534729910611688,3.292631405815399,3.534729910611688,3.292631405815399,2,6,2,7,0
26,3.534729910611688,3.292631405815399,3.534729910611688,3.292631405815399,2,6,2,6,0
27,3.534729910611688,3.292631405815399,3.534729910611688,3.292631405815399,2,7,2,7,0
28,3.534729910611688,3.292631405815399,3.534729910611688,3.292631405815399,2,7,2,7,0
29,3.534729910611688,3.292631405815399,3.534729910611688,3.292631405815399,2,7,2,7,0
30,4.969190186723633,3.292631405815399,4.969190186723633,3.292631405815399,3,8,3,8,0
31,4.969190186723633,3.292631405815399,4.969190186723633,3.292631405815399,3,9,3,9,0
32,4.969190186723633,3.292631405815399,4.969190186723633,3.292631405815399,3,8,3,7,0
33,4.969190186723633,3.292631405815399,4.969190186723633,3.292631405815399,3,8,3,7,0
34,11.099808096877284,5.556095751582209,11.344710622931007,4.154273830226984,5,7,5,7,0
35,11.099808096877284,5.556095751582209,11.92903050353694,4.154273830226984,5,7,6,7,0
36,12.136942125650007,5.556095751582209,11.92903050353694,4.154273830226984,6,7,6,7,0
37,12.136942125650007,5.556095751582209,11.92903050353694,4.154273830226984,6,7,6,7,0
38,12.136942125650007,5.556095751582209,11.92903050353694,4.154273830226984,6,8,6,7,0
39,19.149722813316743,12.568876439248942,15.669748982048509,7.894992308738551,7,9,7,8,0
40,25.4133192258458,13.276377100195788,15.669748982048509,7.894992308738551,8,9,7,8,0
41,25.4133192258458,13.276377100195788,15.669748982048509,7.894992308738551,8,9,7,9,0
42,25.4133192258458,13.276377100195788,15.669748982048509,7.894992308738551,8,10,7,10,0
43,25.4133192258458,13.276377100195788,29.208024549132254,17.692549397310735,8,11,8,10,0
44,32.988325238513866,18.832472851778,39.85921070663477,25.932618152686096,10,10,10,9,0
45,34.96046149392728,18.832472851778,39.85921070663477,25.932618152686096,11,10,10,9,0
46,39.69476288958174,18.832472851778,47.30846484792327,26.607768608873947,12,11,12,9,0
47,39.69476288958174,18.832472851778,47.30846484792327,26.607768608873947,12,12,12,10,0
48,39.69476288958174,18.832472851778,59.90248787929978,34.37236735383563,12,12,13,10,0
49,39.69476288958174,18.832472851778,59.90248787929978,34.37236735383563,12,13,13,11,0
50,39.69476288958174,18.832472851778,59.90248787929978,34.37236735383563,12,14,13,12,0
51,47.04450530558472,20.62611951619877,59.90248787929978,34.37236735383563,13,15,13,13,0
52,47.04450530558472,20.62611951619877,59.90248787929978,34.37236735383563,13,14,13,12,0
53,64.37748314853155,37.9590973591456,74.8111561560728,49.281035630608656,14,15,14,13,0
54,80.38098704399675,47.69900484208176,85.14444573845563,51.374256457616106,15,16,15,13,0
55,96.0332245382756,56.33846164869386,100.79668323273444,56.69320436951213,16,16,16,13,0
56,96.0332245382756,56.33846164869386,100.79668323273444,56.69320436951213,16,15,16,13,0
57,96.0332245382756,56.33846164869386,100.79668323273444,56.69320436951213,16,15,16,13,0
58,109.19430315222802,69.49954026264629,100.79668323273444,56.69320436951213,17,14,16,14,0
59,109.19430315222802,69.49954026264629,100.79668323273444,56.69320436951213,17,15,16,15,0
60,109.19430315222802,69.49954026264629,100.79668323273444,56.69320436951213,17,14,16,15,0
61,109.19430315222802,69.49954026264629,113.93652721608365,69.83304835286131,17,14,17,12,0
62,130.2531479320218,83.20864262643707,113.93652721608365,69.83304835286131,18,15,17,12,0
63,137.83044687435918,83.20864262643707,121.46747948518342,69.83304835286131,19,14,18,12,0
64,173.04503914818446,105.26215628630987,160.22144358976098,94.63498852596518,21,14,21,11,0
65,173.04503914818446,105.26215628630987,183.9431338378716,105.21683479072662,21,13,22,11,0
66,173.42320265997608,105.26215628630987,189.8299005924491,105.21683479072662,22,11,23,11,0
67,173.42320265997608,105.26215628630987,189.8299005924491,105.21683479072662,22,12,23,11,0
68,181.83096300065688,105.26215628630987,197.40751290939312,118.3566787740758,23,11,24,10,0
69,188.53679112302103,118.42323490026229,197.40751290939312,118.3566787740758,24,11,24,11,0
70,199.15295815154477,118.42323490026229,207.99577555687145,118.3566787740758,25,12,25,12,0
71,199.15295815154477,118.42323490026229,207.99577555687145,118.3566787740758,25,13,25,12,0
72,199.15295815154477,118.42323490026229,207.99577555687145,118.3566787740758,25,12,25,11,0
73,199.15295815154477,118.42323490026229,207.99577555687145,118.3566787740758,25,12,25,12,0
74,199.15295815154477,118.42323490026229,225.89973373655857,123.12079297041376,25,13,26,12,0
75,199.15295815154477,118.42323490026229,225.89973373655857,123.12079297041376,25,14,26,13,0
76,199.15295815154477,118.42323490026229,225.89973373655857,123.12079297041376,25,14,26,11,0
77,199.15295815154477,118.42323490026229,227.4529745172764,136.26063695376294,25,12,27,9,0
78,213.5283529678628,119.63755110262788,227.4529745172764,136.26063695376294,26,12,27,10,0
