Time,Seed,Demand,Alpha,Scenario,ComputationTime
0,0,demand_1.25x,1.0,S1,0.0712215000530704
0,0,demand_1.25x,0.4,S2,0.0735585999209433
1,0,demand_1.25x,1.0,S1,0.085689700092189
1,0,demand_1.25x,0.4,S2,0.0979909000452607
2,0,demand_1.25x,1.0,S1,0.1022659000009298
2,0,demand_1.25x,0.4,S2,0.1217932999134063
3,0,demand_1.25x,1.0,S1,0.1197690999833867
3,0,demand_1.25x,0.4,S2,0.1180023999186232
3,0,demand_1.25x,1.0,S1,0.0976310999831184
3,0,demand_1.25x,0.4,S2,0.1020255999173969
4,0,demand_1.25x,1.0,S1,0.1042192000895738
4,0,demand_1.25x,0.4,S2,0.1311915999976918
5,0,demand_1.25x,1.0,S1,0.1279368000105023
5,0,demand_1.25x,0.4,S2,0.1932065000291913
6,0,demand_1.25x,1.0,S1,0.1939099000301212
6,0,demand_1.25x,0.4,S2,0.2371606999076903
7,0,demand_1.25x,1.0,S1,0.2227220999775454
7,0,demand_1.25x,0.4,S2,0.2724626999115571
7,0,demand_1.25x,1.0,S1,0.2796311998972669
7,0,demand_1.25x,0.4,S2,0.3383430000394583
8,0,demand_1.25x,1.0,S1,0.2948423000052571
8,0,demand_1.25x,0.4,S2,0.3882808000780642
9,0,demand_1.25x,1.0,S1,0.3877233000239357
9,0,demand_1.25x,0.4,S2,0.5616655999328941
10,0,demand_1.25x,1.0,S1,0.4708095000823959
10,0,demand_1.25x,0.4,S2,0.7096976999891922
11,0,demand_1.25x,1.0,S1,0.5976868000579998
11,0,demand_1.25x,0.4,S2,0.8617003000108525
11,0,demand_1.25x,1.0,S1,0.6562884000595659
11,0,demand_1.25x,0.4,S2,0.9746151000726968
12,0,demand_1.25x,1.0,S1,0.7824708999833092
12,0,demand_1.25x,0.4,S2,1.0039732999866828
13,0,demand_1.25x,1.0,S1,0.686591099947691
13,0,demand_1.25x,0.4,S2,0.9341034999815748
14,0,demand_1.25x,1.0,S1,0.8707720000529662
14,0,demand_1.25x,0.4,S2,1.0220027000177652
15,0,demand_1.25x,1.0,S1,1.0040813999949023
15,0,demand_1.25x,0.4,S2,1.0108754000393674
15,0,demand_1.25x,1.0,S1,1.0162196999881417
15,0,demand_1.25x,0.4,S2,1.003688299912028
16,0,demand_1.25x,1.0,S1,1.0087193999206647
16,0,demand_1.25x,0.4,S2,1.014309099991806
17,0,demand_1.25x,1.0,S1,1.037453499971889
17,0,demand_1.25x,0.4,S2,1.0190776999806983
18,0,demand_1.25x,1.0,S1,1.0049401000142095
18,0,demand_1.25x,0.4,S2,1.0204503000713885
19,0,demand_1.25x,1.0,S1,1.0077774000819772
19,0,demand_1.25x,0.4,S2,1.024029300082475
19,0,demand_1.25x,1.0,S1,1.0199872999219224
19,0,demand_1.25x,0.4,S2,1.041094799991697
20,0,demand_1.25x,1.0,S1,1.0097692999988794
20,0,demand_1.25x,0.4,S2,1.005776899983175
21,0,demand_1.25x,1.0,S1,1.0407529999502003
21,0,demand_1.25x,0.4,S2,1.0177618999732658
22,0,demand_1.25x,1.0,S1,1.0159304999979213
22,0,demand_1.25x,0.4,S2,1.0112515999935567
23,0,demand_1.25x,1.0,S1,1.0463894999120384
23,0,demand_1.25x,0.4,S2,1.034087200067006
23,0,demand_1.25x,1.0,S1,1.0689019999699667
23,0,demand_1.25x,0.4,S2,1.0152199999429286
24,0,demand_1.25x,1.0,S1,1.018720499938354
24,0,demand_1.25x,0.4,S2,1.0318520000437277
25,0,demand_1.25x,1.0,S1,1.016767599969171
25,0,demand_1.25x,0.4,S2,1.0173267000354826
26,0,demand_1.25x,1.0,S1,1.067172799957916
26,0,demand_1.25x,0.4,S2,1.032950200024061
27,0,demand_1.25x,1.0,S1,1.0565514999907464
27,0,demand_1.25x,0.4,S2,1.0191268000053242
27,0,demand_1.25x,1.0,S1,1.0470560999820009
27,0,demand_1.25x,0.4,S2,1.0438573999563232
28,0,demand_1.25x,1.0,S1,1.0102977000642568
28,0,demand_1.25x,0.4,S2,1.0065400999737903
29,0,demand_1.25x,1.0,S1,1.0363818000769245
29,0,demand_1.25x,0.4,S2,1.0401347000151873
30,0,demand_1.25x,1.0,S1,1.0295161999529228
30,0,demand_1.25x,0.4,S2,1.0289600000251085
31,0,demand_1.25x,1.0,S1,1.0406425999244675
31,0,demand_1.25x,0.4,S2,1.0217550999950618
31,0,demand_1.25x,1.0,S1,1.062310600071214
31,0,demand_1.25x,0.4,S2,1.0202619000338018
32,0,demand_1.25x,1.0,S1,1.159515600069426
32,0,demand_1.25x,0.4,S2,1.0546603000257164
33,0,demand_1.25x,1.0,S1,1.0877811999525877
33,0,demand_1.25x,0.4,S2,1.152827400015667
34,0,demand_1.25x,1.0,S1,1.0279252000618726
34,0,demand_1.25x,0.4,S2,1.035582400043495
35,0,demand_1.25x,1.0,S1,1.0369845000095663
35,0,demand_1.25x,0.4,S2,1.0103110000491142
35,0,demand_1.25x,1.0,S1,1.1383176000090316
35,0,demand_1.25x,0.4,S2,1.0261039999313653
36,0,demand_1.25x,1.0,S1,1.0403165000025183
36,0,demand_1.25x,0.4,S2,1.0504631000803784
37,0,demand_1.25x,1.0,S1,1.0302118000108749
37,0,demand_1.25x,0.4,S2,1.03109659999609
38,0,demand_1.25x,1.0,S1,1.006815699976869
38,0,demand_1.25x,0.4,S2,1.0367446000454947
39,0,demand_1.25x,1.0,S1,1.0156577000161633
39,0,demand_1.25x,0.4,S2,1.0605653000529855
39,0,demand_1.25x,1.0,S1,1.023129199980758
39,0,demand_1.25x,0.4,S2,1.0617689000209791
40,0,demand_1.25x,1.0,S1,1.013264299952425
40,0,demand_1.25x,0.4,S2,1.0532152999658138
41,0,demand_1.25x,1.0,S1,1.0157138000940904
41,0,demand_1.25x,0.4,S2,1.0423513000132516
42,0,demand_1.25x,1.0,S1,1.013160099973902
42,0,demand_1.25x,0.4,S2,1.0328309000469744
43,0,demand_1.25x,1.0,S1,1.046536499983631
43,0,demand_1.25x,0.4,S2,1.0368907999945804
43,0,demand_1.25x,1.0,S1,1.019310100004077
43,0,demand_1.25x,0.4,S2,1.042191700078547
44,0,demand_1.25x,1.0,S1,1.0244860000675544
44,0,demand_1.25x,0.4,S2,1.024648999911733
45,0,demand_1.25x,1.0,S1,1.058177699916996
45,0,demand_1.25x,0.4,S2,1.0149142999434844
46,0,demand_1.25x,1.0,S1,1.0527935000136497
46,0,demand_1.25x,0.4,S2,1.05956230009906
47,0,demand_1.25x,1.0,S1,1.0921681999461723
47,0,demand_1.25x,0.4,S2,1.0286120999371633
